"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.776e-06,-3.2429e-05,0,1,0.09,0.09,0.5,0
5.8402e-06,-3.2429e-05,0,1,0.091,0.091,0.5,0
5.9044e-06,-3.2429e-05,0,1,0.092,0.092,0.5,0
5.9685e-06,-3.2429e-05,0,1,0.093,0.093,0.5,0
6.0327e-06,-3.2429e-05,0,1,0.094,0.094,0.5,0
6.0969e-06,-3.2429e-05,0,1,0.095,0.095,0.5,0
6.1611e-06,-3.2429e-05,0,1,0.096,0.096,0.5,0
6.2252e-06,-3.2429e-05,0,1,0.097,0.097,0.5,0
6.2894e-06,-3.2429e-05,0,1,0.098,0.098,0.5,0
6.3536e-06,-3.2429e-05,0,1,0.099,0.099,0.5,0
6.4178e-06,-3.2429e-05,0,1,0.1,0.1,0.5,0
6.482e-06,-3.2429e-05,0,1,0.101,0.101,0.5,0
6.5461e-06,-3.2429e-05,0,1,0.102,0.102,0.5,0
6.6103e-06,-3.2429e-05,0,1,0.103,0.103,0.5,0
6.6745e-06,-3.2429e-05,0,1,0.104,0.104,0.5,0
6.7387e-06,-3.2429e-05,0,1,0.105,0.105,0.5,0
6.8028e-06,-3.2429e-05,0,1,0.106,0.106,0.5,0
6.867e-06,-3.2429e-05,0,1,0.107,0.107,0.5,0
6.9312e-06,-3.2429e-05,0,1,0.108,0.108,0.5,0
6.9954e-06,-3.2429e-05,0,1,0.109,0.109,0.5,0
7.0596e-06,-3.2429e-05,0,1,0.11,0.11,0.5,0
7.1237e-06,-3.2429e-05,0,1,0.111,0.111,0.5,0
7.1879e-06,-3.2429e-05,0,1,0.112,0.112,0.5,0
7.2521e-06,-3.2429e-05,0,1,0.113,0.113,0.5,0
7.3163e-06,-3.2429e-05,0,1,0.114,0.114,0.5,0
7.3804e-06,-3.2429e-05,0,1,0.115,0.115,0.5,0
7.4446e-06,-3.2429e-05,0,1,0.116,0.116,0.5,0
7.5088e-06,-3.2429e-05,0,1,0.117,0.117,0.5,0
7.573e-06,-3.2429e-05,0,1,0.118,0.118,0.5,0
7.6372e-06,-3.2429e-05,0,1,0.119,0.119,0.5,0
7.7013e-06,-3.2429e-05,0,1,0.12,0.12,0.5,0
7.7655e-06,-3.2429e-05,0,1,0.121,0.121,0.5,0
7.8297e-06,-3.2429e-05,0,1,0.122,0.122,0.5,0
7.8939e-06,-3.2429e-05,0,1,0.123,0.123,0.5,0
7.958e-06,-3.2429e-05,0,1,0.124,0.124,0.5,0
8.0222e-06,-3.2429e-05,0,1,0.125,0.125,0.5,0
8.0864e-06,-3.2429e-05,0,1,0.126,0.126,0.5,0
8.1506e-06,-3.2429e-05,0,1,0.127,0.127,0.5,0
8.2148e-06,-3.2429e-05,0,1,0.128,0.128,0.5,0
8.2789e-06,-3.2429e-05,0,1,0.129,0.129,0.5,0
8.3431e-06,-3.2429e-05,0,1,0.13,0.13,0.5,0
8.4073e-06,-3.2429e-05,0,1,0.131,0.131,0.5,0
8.4715e-06,-3.2429e-05,0,1,0.132,0.132,0.5,0
8.5356e-06,-3.2429e-05,0,1,0.133,0.133,0.5,0
8.5998e-06,-3.2429e-05,0,1,0.134,0.134,0.5,0
8.664e-06,-3.2429e-05,0,1,0.135,0.135,0.5,0
8.7282e-06,-3.2429e-05,0,1,0.136,0.136,0.5,0
8.7923e-06,-3.2429e-05,0,1,0.137,0.137,0.5,0
8.8565e-06,-3.2429e-05,0,1,0.138,0.138,0.5,0
8.9207e-06,-3.2429e-05,0,1,0.139,0.139,0.5,0
8.9849e-06,-3.2429e-05,0,1,0.14,0.14,0.5,0
9.0491e-06,-3.2429e-05,0,1,0.141,0.141,0.5,0
9.1132e-06,-3.2429e-05,0,1,0.142,0.142,0.5,0
9.1774e-06,-3.2429e-05,0,1,0.143,0.143,0.5,0
9.2416e-06,-3.2429e-05,0,1,0.144,0.144,0.5,0
9.3058e-06,-3.2429e-05,0,1,0.145,0.145,0.5,0
9.3699e-06,-3.2429e-05,0,1,0.146,0.146,0.5,0
9.4341e-06,-3.2429e-05,0,1,0.147,0.147,0.5,0
9.4983e-06,-3.2429e-05,0,1,0.148,0.148,0.5,0
9.5625e-06,-3.2429e-05,0,1,0.149,0.149,0.5,0
9.6267e-06,-3.2429e-05,0,1,0.15,0.15,0.5,0
9.6908e-06,-3.2429e-05,0,1,0.151,0.151,0.5,0
9.755e-06,-3.2429e-05,0,1,0.152,0.152,0.5,0
9.8192e-06,-3.2429e-05,0,1,0.153,0.153,0.5,0
9.8834e-06,-3.2429e-05,0,1,0.154,0.154,0.5,0
9.9475e-06,-3.2429e-05,0,1,0.155,0.155,0.5,0
1.0012e-05,-3.2429e-05,0,1,0.156,0.156,0.5,0
1.0076e-05,-3.2429e-05,0,1,0.157,0.157,0.5,0
1.014e-05,-3.2429e-05,0,1,0.158,0.158,0.5,0
1.0204e-05,-3.2429e-05,0,1,0.159,0.159,0.5,0
1.0268e-05,-3.2429e-05,0,1,0.16,0.16,0.5,0
1.0333e-05,-3.2429e-05,0,1,0.161,0.161,0.5,0
1.0397e-05,-3.2429e-05,0,1,0.162,0.162,0.5,0
1.0461e-05,-3.2429e-05,0,1,0.163,0.163,0.5,0
1.0525e-05,-3.2429e-05,0,1,0.164,0.164,0.5,0
1.0589e-05,-3.2429e-05,0,1,0.165,0.165,0.5,0
1.0654e-05,-3.2429e-05,0,1,0.166,0.166,0.5,0
1.0718e-05,-3.2429e-05,0,1,0.167,0.167,0.5,0
1.0782e-05,-3.2429e-05,0,1,0.168,0.168,0.5,0
1.0846e-05,-3.2429e-05,0,1,0.169,0.169,0.5,0
1.091e-05,-3.2429e-05,0,1,0.17,0.17,0.5,0
1.0974e-05,-3.2429e-05,0,1,0.171,0.171,0.5,0
1.1039e-05,-3.2429e-05,0,1,0.172,0.172,0.5,0
1.1103e-05,-3.2429e-05,0,1,0.173,0.173,0.5,0
1.1167e-05,-3.2429e-05,0,1,0.174,0.174,0.5,0
1.1231e-05,-3.2429e-05,0,1,0.175,0.175,0.5,0
1.1295e-05,-3.2429e-05,0,1,0.176,0.176,0.5,0
1.1359e-05,-3.2429e-05,0,1,0.177,0.177,0.5,0
1.1424e-05,-3.2429e-05,0,1,0.178,0.178,0.5,0
1.1488e-05,-3.2429e-05,0,1,0.179,0.179,0.5,0
1.1552e-05,-3.2429e-05,0,1,0.18,0.18,0.5,0
1.1616e-05,-3.2429e-05,0,1,0.181,0.181,0.5,0
1.168e-05,-3.2429e-05,0,1,0.182,0.182,0.5,0
1.1745e-05,-3.2429e-05,0,1,0.183,0.183,0.5,0
1.1809e-05,-3.2429e-05,0,1,0.184,0.184,0.5,0
1.1873e-05,-3.2429e-05,0,1,0.185,0.185,0.5,0
1.1937e-05,-3.2429e-05,0,1,0.186,0.186,0.5,0
1.2001e-05,-3.2429e-05,0,1,0.187,0.187,0.5,0
1.2065e-05,-3.2429e-05,0,1,0.188,0.188,0.5,0
1.213e-05,-3.2429e-05,0,1,0.189,0.189,0.5,0
1.2194e-05,-3.2429e-05,0,1,0.19,0.19,0.5,0
1.2258e-05,-3.2429e-05,0,1,0.191,0.191,0.5,0
