"f_381-0:0","f_381-0:1","f_381-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.7121e-05,0,0,1,0,0.5,0,0
1.7122e-05,-3.0418e-06,0,1,0.033333,0.5,0.033333,0
1.7122e-05,-6.0836e-06,0,1,0.066667,0.5,0.066667,0
1.7124e-05,-9.1252e-06,0,1,0.1,0.5,0.1,0
1.7127e-05,-1.2167e-05,0,1,0.13333,0.5,0.13333,0
1.713e-05,-1.5208e-05,0,1,0.16667,0.5,0.16667,0
1.7134e-05,-1.825e-05,0,1,0.2,0.5,0.2,0
1.7139e-05,-2.1291e-05,0,1,0.23333,0.5,0.23333,0
1.7145e-05,-2.4332e-05,0,1,0.26667,0.5,0.26667,0
1.7152e-05,-2.7373e-05,0,1,0.3,0.5,0.3,0
1.7161e-05,-3.0413e-05,0,1,0.33333,0.5,0.33333,0
1.7171e-05,-3.3454e-05,0,1,0.36667,0.5,0.36667,0
1.7183e-05,-3.6494e-05,0,1,0.4,0.5,0.4,0
1.7196e-05,-3.9535e-05,0,1,0.43333,0.5,0.43333,0
1.7212e-05,-4.2575e-05,0,1,0.46667,0.5,0.46667,0
1.7228e-05,-4.5615e-05,0,1,0.5,0.5,0.5,0
1.7249e-05,-4.8654e-05,0,1,0.53333,0.5,0.53333,0
1.7271e-05,-5.1694e-05,0,1,0.56667,0.5,0.56667,0
1.7298e-05,-5.4734e-05,0,1,0.6,0.5,0.6,0
1.7327e-05,-5.7773e-05,0,1,0.63333,0.5,0.63333,0
1.736e-05,-6.0813e-05,0,1,0.66667,0.5,0.66667,0
1.7397e-05,-6.3853e-05,0,1,0.7,0.5,0.7,0
1.7439e-05,-6.6892e-05,0,1,0.73333,0.5,0.73333,0
1.7486e-05,-6.9932e-05,0,1,0.76667,0.5,0.76667,0
1.7538e-05,-7.2973e-05,0,1,0.8,0.5,0.8,0
1.7597e-05,-7.6014e-05,0,1,0.83333,0.5,0.83333,0
1.7661e-05,-7.9055e-05,0,1,0.86667,0.5,0.86667,0
1.7735e-05,-8.2098e-05,0,1,0.9,0.5,0.9,0
1.7813e-05,-8.514e-05,0,1,0.93333,0.5,0.93333,0
1.7907e-05,-8.8185e-05,0,1,0.96667,0.5,0.96667,0
1.8002e-05,-9.123e-05,0,1,1,0.5,1,0
