"f_381-0:0","f_381-0:1","f_381-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.0916e-05,0,0,1,0,0.5,0,0
3.0916e-05,-2.107e-06,0,1,0.033333,0.5,0.033333,0
3.0915e-05,-4.2139e-06,0,1,0.066667,0.5,0.066667,0
3.0915e-05,-6.3204e-06,0,1,0.1,0.5,0.1,0
3.0916e-05,-8.4266e-06,0,1,0.13333,0.5,0.13333,0
3.0916e-05,-1.0532e-05,0,1,0.16667,0.5,0.16667,0
3.0918e-05,-1.2637e-05,0,1,0.2,0.5,0.2,0
3.092e-05,-1.4741e-05,0,1,0.23333,0.5,0.23333,0
3.0924e-05,-1.6844e-05,0,1,0.26667,0.5,0.26667,0
3.093e-05,-1.8946e-05,0,1,0.3,0.5,0.3,0
3.094e-05,-2.1046e-05,0,1,0.33333,0.5,0.33333,0
3.0951e-05,-2.3146e-05,0,1,0.36667,0.5,0.36667,0
3.0969e-05,-2.5244e-05,0,1,0.4,0.5,0.4,0
3.099e-05,-2.734e-05,0,1,0.43333,0.5,0.43333,0
3.102e-05,-2.9435e-05,0,1,0.46667,0.5,0.46667,0
3.1052e-05,-3.1529e-05,0,1,0.5,0.5,0.5,0
3.11e-05,-3.3621e-05,0,1,0.53333,0.5,0.53333,0
3.1151e-05,-3.5714e-05,0,1,0.56667,0.5,0.56667,0
3.1219e-05,-3.7805e-05,0,1,0.6,0.5,0.6,0
3.1293e-05,-3.9898e-05,0,1,0.63333,0.5,0.63333,0
3.1384e-05,-4.1992e-05,0,1,0.66667,0.5,0.66667,0
3.1486e-05,-4.4089e-05,0,1,0.7,0.5,0.7,0
3.1604e-05,-4.619e-05,0,1,0.73333,0.5,0.73333,0
3.1735e-05,-4.8297e-05,0,1,0.76667,0.5,0.76667,0
3.1878e-05,-5.0411e-05,0,1,0.8,0.5,0.8,0
3.2035e-05,-5.2537e-05,0,1,0.83333,0.5,0.83333,0
3.2199e-05,-5.467e-05,0,1,0.86667,0.5,0.86667,0
3.2369e-05,-5.6822e-05,0,1,0.9,0.5,0.9,0
3.2542e-05,-5.8979e-05,0,1,0.93333,0.5,0.93333,0
3.2705e-05,-6.1158e-05,0,1,0.96667,0.5,0.96667,0
3.2868e-05,-6.3339e-05,0,1,1,0.5,1,0
