"f_10471-1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.10654,1,0.078,0.078,0.5,0
0.10652,1,0.079,0.079,0.5,0
0.10651,1,0.08,0.08,0.5,0
0.10649,1,0.081,0.081,0.5,0
0.10647,1,0.082,0.082,0.5,0
0.10645,1,0.083,0.083,0.5,0
0.10643,1,0.084,0.084,0.5,0
0.10641,1,0.085,0.085,0.5,0
0.10638,1,0.086,0.086,0.5,0
0.10636,1,0.087,0.087,0.5,0
0.10634,1,0.088,0.088,0.5,0
0.10631,1,0.089,0.089,0.5,0
0.10629,1,0.09,0.09,0.5,0
0.10627,1,0.091,0.091,0.5,0
0.10624,1,0.092,0.092,0.5,0
0.10622,1,0.093,0.093,0.5,0
0.1062,1,0.094,0.094,0.5,0
0.10617,1,0.095,0.095,0.5,0
0.10615,1,0.096,0.096,0.5,0
0.10613,1,0.097,0.097,0.5,0
0.1061,1,0.098,0.098,0.5,0
0.10608,1,0.099,0.099,0.5,0
0.10606,1,0.1,0.1,0.5,0
0.10603,1,0.101,0.101,0.5,0
0.10601,1,0.102,0.102,0.5,0
0.10599,1,0.103,0.103,0.5,0
0.10596,1,0.104,0.104,0.5,0
0.10594,1,0.105,0.105,0.5,0
0.10591,1,0.106,0.106,0.5,0
0.10588,1,0.107,0.107,0.5,0
0.10585,1,0.108,0.108,0.5,0
0.10582,1,0.109,0.109,0.5,0
0.10579,1,0.11,0.11,0.5,0
0.10577,1,0.111,0.111,0.5,0
0.10574,1,0.112,0.112,0.5,0
0.10571,1,0.113,0.113,0.5,0
0.10568,1,0.114,0.114,0.5,0
0.10565,1,0.115,0.115,0.5,0
0.10562,1,0.116,0.116,0.5,0
0.10559,1,0.117,0.117,0.5,0
0.10557,1,0.118,0.118,0.5,0
0.10554,1,0.119,0.119,0.5,0
0.10551,1,0.12,0.12,0.5,0
0.10548,1,0.121,0.121,0.5,0
0.10545,1,0.122,0.122,0.5,0
0.10542,1,0.123,0.123,0.5,0
0.1054,1,0.124,0.124,0.5,0
0.10537,1,0.125,0.125,0.5,0
0.10533,1,0.126,0.126,0.5,0
0.1053,1,0.127,0.127,0.5,0
0.10527,1,0.128,0.128,0.5,0
0.10523,1,0.129,0.129,0.5,0
0.1052,1,0.13,0.13,0.5,0
0.10517,1,0.131,0.131,0.5,0
0.10513,1,0.132,0.132,0.5,0
0.1051,1,0.133,0.133,0.5,0
0.10507,1,0.134,0.134,0.5,0
0.10503,1,0.135,0.135,0.5,0
0.105,1,0.136,0.136,0.5,0
0.10496,1,0.137,0.137,0.5,0
0.10493,1,0.138,0.138,0.5,0
0.1049,1,0.139,0.139,0.5,0
0.10486,1,0.14,0.14,0.5,0
0.10483,1,0.141,0.141,0.5,0
0.1048,1,0.142,0.142,0.5,0
0.10476,1,0.143,0.143,0.5,0
0.10473,1,0.144,0.144,0.5,0
0.1047,1,0.145,0.145,0.5,0
0.10466,1,0.146,0.146,0.5,0
0.10462,1,0.147,0.147,0.5,0
0.10458,1,0.148,0.148,0.5,0
0.10455,1,0.149,0.149,0.5,0
0.10451,1,0.15,0.15,0.5,0
0.10447,1,0.151,0.151,0.5,0
0.10443,1,0.152,0.152,0.5,0
0.10439,1,0.153,0.153,0.5,0
0.10435,1,0.154,0.154,0.5,0
0.10431,1,0.155,0.155,0.5,0
0.10428,1,0.156,0.156,0.5,0
0.10424,1,0.157,0.157,0.5,0
0.1042,1,0.158,0.158,0.5,0
0.10416,1,0.159,0.159,0.5,0
0.10412,1,0.16,0.16,0.5,0
0.10408,1,0.161,0.161,0.5,0
0.10404,1,0.162,0.162,0.5,0
0.104,1,0.163,0.163,0.5,0
0.10397,1,0.164,0.164,0.5,0
0.10393,1,0.165,0.165,0.5,0
0.10389,1,0.166,0.166,0.5,0
0.10385,1,0.167,0.167,0.5,0
0.1038,1,0.168,0.168,0.5,0
0.10376,1,0.169,0.169,0.5,0
0.10372,1,0.17,0.17,0.5,0
0.10367,1,0.171,0.171,0.5,0
0.10363,1,0.172,0.172,0.5,0
0.10359,1,0.173,0.173,0.5,0
0.10354,1,0.174,0.174,0.5,0
0.1035,1,0.175,0.175,0.5,0
0.10345,1,0.176,0.176,0.5,0
0.10341,1,0.177,0.177,0.5,0
0.10337,1,0.178,0.178,0.5,0
0.10332,1,0.179,0.179,0.5,0
0.10328,1,0.18,0.18,0.5,0
0.10324,1,0.181,0.181,0.5,0
0.10319,1,0.182,0.182,0.5,0
0.10315,1,0.183,0.183,0.5,0
0.10311,1,0.184,0.184,0.5,0
0.10306,1,0.185,0.185,0.5,0
0.10302,1,0.186,0.186,0.5,0
0.10297,1,0.187,0.187,0.5,0
0.10293,1,0.188,0.188,0.5,0
0.10288,1,0.189,0.189,0.5,0
0.10283,1,0.19,0.19,0.5,0
0.10278,1,0.191,0.191,0.5,0
0.10273,1,0.192,0.192,0.5,0
0.10268,1,0.193,0.193,0.5,0
0.10264,1,0.194,0.194,0.5,0
0.10259,1,0.195,0.195,0.5,0
0.10254,1,0.196,0.196,0.5,0
0.10249,1,0.197,0.197,0.5,0
0.10244,1,0.198,0.198,0.5,0
0.10239,1,0.199,0.199,0.5,0
0.10234,1,0.2,0.2,0.5,0
0.10229,1,0.201,0.201,0.5,0
0.10225,1,0.202,0.202,0.5,0
0.1022,1,0.203,0.203,0.5,0
0.10215,1,0.204,0.204,0.5,0
0.1021,1,0.205,0.205,0.5,0
0.10205,1,0.206,0.206,0.5,0
0.102,1,0.207,0.207,0.5,0
0.10195,1,0.208,0.208,0.5,0
0.1019,1,0.209,0.209,0.5,0
0.10185,1,0.21,0.21,0.5,0
0.10179,1,0.211,0.211,0.5,0
0.10174,1,0.212,0.212,0.5,0
0.10169,1,0.213,0.213,0.5,0
0.10163,1,0.214,0.214,0.5,0
0.10158,1,0.215,0.215,0.5,0
0.10152,1,0.216,0.216,0.5,0
0.10147,1,0.217,0.217,0.5,0
0.10142,1,0.218,0.218,0.5,0
0.10136,1,0.219,0.219,0.5,0
0.10131,1,0.22,0.22,0.5,0
0.10126,1,0.221,0.221,0.5,0
0.1012,1,0.222,0.222,0.5,0
0.10115,1,0.223,0.223,0.5,0
0.1011,1,0.224,0.224,0.5,0
0.10104,1,0.225,0.225,0.5,0
0.10099,1,0.226,0.226,0.5,0
0.10093,1,0.227,0.227,0.5,0
0.10088,1,0.228,0.228,0.5,0
0.10083,1,0.229,0.229,0.5,0
0.10077,1,0.23,0.23,0.5,0
0.10071,1,0.231,0.231,0.5,0
0.10065,1,0.232,0.232,0.5,0
0.10059,1,0.233,0.233,0.5,0
0.10053,1,0.234,0.234,0.5,0
0.10048,1,0.235,0.235,0.5,0
0.10042,1,0.236,0.236,0.5,0
0.10036,1,0.237,0.237,0.5,0
0.1003,1,0.238,0.238,0.5,0
0.10024,1,0.239,0.239,0.5,0
0.10018,1,0.24,0.24,0.5,0
0.10012,1,0.241,0.241,0.5,0
0.10006,1,0.242,0.242,0.5,0
0.10001,1,0.243,0.243,0.5,0
0.099947,1,0.244,0.244,0.5,0
0.099888,1,0.245,0.245,0.5,0
0.09983,1,0.246,0.246,0.5,0
0.099771,1,0.247,0.247,0.5,0
0.099712,1,0.248,0.248,0.5,0
0.099654,1,0.249,0.249,0.5,0
0.099595,1,0.25,0.25,0.5,0
0.099531,1,0.251,0.251,0.5,0
0.099468,1,0.252,0.252,0.5,0
0.099404,1,0.253,0.253,0.5,0
0.099341,1,0.254,0.254,0.5,0
0.099277,1,0.255,0.255,0.5,0
0.099213,1,0.256,0.256,0.5,0
0.09915,1,0.257,0.257,0.5,0
0.099086,1,0.258,0.258,0.5,0
0.099023,1,0.259,0.259,0.5,0
0.098959,1,0.26,0.26,0.5,0
0.098895,1,0.261,0.261,0.5,0
0.098832,1,0.262,0.262,0.5,0
0.098768,1,0.263,0.263,0.5,0
0.098705,1,0.264,0.264,0.5,0
0.098641,1,0.265,0.265,0.5,0
0.098578,1,0.266,0.266,0.5,0
0.098514,1,0.267,0.267,0.5,0
0.09845,1,0.268,0.268,0.5,0
0.098387,1,0.269,0.269,0.5,0
0.098323,1,0.27,0.27,0.5,0
0.098259,1,0.271,0.271,0.5,0
0.09819,1,0.272,0.272,0.5,0
0.098122,1,0.273,0.273,0.5,0
0.098053,1,0.274,0.274,0.5,0
0.097985,1,0.275,0.275,0.5,0
0.097917,1,0.276,0.276,0.5,0
0.097848,1,0.277,0.277,0.5,0
0.09778,1,0.278,0.278,0.5,0
0.097711,1,0.279,0.279,0.5,0
0.097643,1,0.28,0.28,0.5,0
0.097574,1,0.281,0.281,0.5,0
0.097506,1,0.282,0.282,0.5,0
0.097437,1,0.283,0.283,0.5,0
0.097369,1,0.284,0.284,0.5,0
0.097301,1,0.285,0.285,0.5,0
0.097232,1,0.286,0.286,0.5,0
0.097164,1,0.287,0.287,0.5,0
0.097095,1,0.288,0.288,0.5,0
0.097027,1,0.289,0.289,0.5,0
0.096958,1,0.29,0.29,0.5,0
0.09689,1,0.291,0.291,0.5,0
0.09682,1,0.292,0.292,0.5,0
0.096747,1,0.293,0.293,0.5,0
0.096673,1,0.294,0.294,0.5,0
0.0966,1,0.295,0.295,0.5,0
0.096527,1,0.296,0.296,0.5,0
0.096454,1,0.297,0.297,0.5,0
0.09638,1,0.298,0.298,0.5,0
0.096307,1,0.299,0.299,0.5,0
0.096234,1,0.3,0.3,0.5,0
0.09616,1,0.301,0.301,0.5,0
0.096087,1,0.302,0.302,0.5,0
0.096014,1,0.303,0.303,0.5,0
0.095941,1,0.304,0.304,0.5,0
0.095867,1,0.305,0.305,0.5,0
0.095794,1,0.306,0.306,0.5,0
0.095721,1,0.307,0.307,0.5,0
0.095648,1,0.308,0.308,0.5,0
0.095574,1,0.309,0.309,0.5,0
0.095501,1,0.31,0.31,0.5,0
0.095428,1,0.311,0.311,0.5,0
0.095355,1,0.312,0.312,0.5,0
0.095279,1,0.313,0.313,0.5,0
0.095201,1,0.314,0.314,0.5,0
0.095123,1,0.315,0.315,0.5,0
0.095045,1,0.316,0.316,0.5,0
0.094967,1,0.317,0.317,0.5,0
0.094889,1,0.318,0.318,0.5,0
0.094811,1,0.319,0.319,0.5,0
0.094733,1,0.32,0.32,0.5,0
0.094655,1,0.321,0.321,0.5,0
0.094577,1,0.322,0.322,0.5,0
0.094499,1,0.323,0.323,0.5,0
0.094421,1,0.324,0.324,0.5,0
0.094343,1,0.325,0.325,0.5,0
0.094265,1,0.326,0.326,0.5,0
0.094187,1,0.327,0.327,0.5,0
0.094109,1,0.328,0.328,0.5,0
0.094031,1,0.329,0.329,0.5,0
0.093953,1,0.33,0.33,0.5,0
0.093875,1,0.331,0.331,0.5,0
0.093797,1,0.332,0.332,0.5,0
0.093719,1,0.333,0.333,0.5,0
0.093638,1,0.334,0.334,0.5,0
0.093555,1,0.335,0.335,0.5,0
0.093473,1,0.336,0.336,0.5,0
0.09339,1,0.337,0.337,0.5,0
0.093307,1,0.338,0.338,0.5,0
0.093224,1,0.339,0.339,0.5,0
0.093142,1,0.34,0.34,0.5,0
0.093059,1,0.341,0.341,0.5,0
0.092976,1,0.342,0.342,0.5,0
0.092894,1,0.343,0.343,0.5,0
0.092811,1,0.344,0.344,0.5,0
0.092728,1,0.345,0.345,0.5,0
0.092646,1,0.346,0.346,0.5,0
0.092563,1,0.347,0.347,0.5,0
0.09248,1,0.348,0.348,0.5,0
0.092398,1,0.349,0.349,0.5,0
0.092315,1,0.35,0.35,0.5,0
0.092232,1,0.351,0.351,0.5,0
0.092149,1,0.352,0.352,0.5,0
0.092067,1,0.353,0.353,0.5,0
0.091984,1,0.354,0.354,0.5,0
0.091898,1,0.355,0.355,0.5,0
0.09181,1,0.356,0.356,0.5,0
0.091723,1,0.357,0.357,0.5,0
0.091636,1,0.358,0.358,0.5,0
0.091548,1,0.359,0.359,0.5,0
0.091461,1,0.36,0.36,0.5,0
0.091374,1,0.361,0.361,0.5,0
0.091286,1,0.362,0.362,0.5,0
0.091199,1,0.363,0.363,0.5,0
0.091112,1,0.364,0.364,0.5,0
0.091024,1,0.365,0.365,0.5,0
0.090937,1,0.366,0.366,0.5,0
0.09085,1,0.367,0.367,0.5,0
0.090762,1,0.368,0.368,0.5,0
0.090675,1,0.369,0.369,0.5,0
0.090588,1,0.37,0.37,0.5,0
0.0905,1,0.371,0.371,0.5,0
0.090413,1,0.372,0.372,0.5,0
0.090326,1,0.373,0.373,0.5,0
0.090238,1,0.374,0.374,0.5,0
0.090151,1,0.375,0.375,0.5,0
0.090059,1,0.376,0.376,0.5,0
0.089967,1,0.377,0.377,0.5,0
0.089875,1,0.378,0.378,0.5,0
0.089784,1,0.379,0.379,0.5,0
0.089692,1,0.38,0.38,0.5,0
0.0896,1,0.381,0.381,0.5,0
0.089508,1,0.382,0.382,0.5,0
0.089416,1,0.383,0.383,0.5,0
0.089324,1,0.384,0.384,0.5,0
0.089232,1,0.385,0.385,0.5,0
0.08914,1,0.386,0.386,0.5,0
0.089049,1,0.387,0.387,0.5,0
0.088957,1,0.388,0.388,0.5,0
0.088865,1,0.389,0.389,0.5,0
0.088773,1,0.39,0.39,0.5,0
0.088681,1,0.391,0.391,0.5,0
0.088589,1,0.392,0.392,0.5,0
0.088497,1,0.393,0.393,0.5,0
0.088405,1,0.394,0.394,0.5,0
0.088314,1,0.395,0.395,0.5,0
0.088221,1,0.396,0.396,0.5,0
0.088125,1,0.397,0.397,0.5,0
0.088028,1,0.398,0.398,0.5,0
0.087932,1,0.399,0.399,0.5,0
0.087835,1,0.4,0.4,0.5,0
0.087739,1,0.401,0.401,0.5,0
0.087643,1,0.402,0.402,0.5,0
0.087546,1,0.403,0.403,0.5,0
0.08745,1,0.404,0.404,0.5,0
0.087354,1,0.405,0.405,0.5,0
0.087257,1,0.406,0.406,0.5,0
0.087161,1,0.407,0.407,0.5,0
0.087064,1,0.408,0.408,0.5,0
0.086968,1,0.409,0.409,0.5,0
0.086872,1,0.41,0.41,0.5,0
0.086775,1,0.411,0.411,0.5,0
0.086679,1,0.412,0.412,0.5,0
0.086583,1,0.413,0.413,0.5,0
0.086486,1,0.414,0.414,0.5,0
0.08639,1,0.415,0.415,0.5,0
0.086294,1,0.416,0.416,0.5,0
0.086196,1,0.417,0.417,0.5,0
0.086095,1,0.418,0.418,0.5,0
0.085994,1,0.419,0.419,0.5,0
0.085893,1,0.42,0.42,0.5,0
0.085793,1,0.421,0.421,0.5,0
0.085692,1,0.422,0.422,0.5,0
0.085591,1,0.423,0.423,0.5,0
0.08549,1,0.424,0.424,0.5,0
0.085389,1,0.425,0.425,0.5,0
0.085289,1,0.426,0.426,0.5,0
0.085188,1,0.427,0.427,0.5,0
0.085087,1,0.428,0.428,0.5,0
0.084986,1,0.429,0.429,0.5,0
0.084886,1,0.43,0.43,0.5,0
0.084785,1,0.431,0.431,0.5,0
0.084684,1,0.432,0.432,0.5,0
0.084583,1,0.433,0.433,0.5,0
0.084482,1,0.434,0.434,0.5,0
0.084382,1,0.435,0.435,0.5,0
0.084281,1,0.436,0.436,0.5,0
0.08418,1,0.437,0.437,0.5,0
0.084077,1,0.438,0.438,0.5,0
0.083972,1,0.439,0.439,0.5,0
0.083867,1,0.44,0.44,0.5,0
0.083762,1,0.441,0.441,0.5,0
0.083657,1,0.442,0.442,0.5,0
0.083551,1,0.443,0.443,0.5,0
0.083446,1,0.444,0.444,0.5,0
0.083341,1,0.445,0.445,0.5,0
0.083236,1,0.446,0.446,0.5,0
0.083131,1,0.447,0.447,0.5,0
0.083026,1,0.448,0.448,0.5,0
0.082921,1,0.449,0.449,0.5,0
0.082816,1,0.45,0.45,0.5,0
0.08271,1,0.451,0.451,0.5,0
0.082605,1,0.452,0.452,0.5,0
0.0825,1,0.453,0.453,0.5,0
0.082395,1,0.454,0.454,0.5,0
0.08229,1,0.455,0.455,0.5,0
0.082185,1,0.456,0.456,0.5,0
0.08208,1,0.457,0.457,0.5,0
0.081975,1,0.458,0.458,0.5,0
0.081867,1,0.459,0.459,0.5,0
0.081757,1,0.46,0.46,0.5,0
0.081648,1,0.461,0.461,0.5,0
0.081539,1,0.462,0.462,0.5,0
0.081429,1,0.463,0.463,0.5,0
0.08132,1,0.464,0.464,0.5,0
0.08121,1,0.465,0.465,0.5,0
0.081101,1,0.466,0.466,0.5,0
0.080992,1,0.467,0.467,0.5,0
0.080882,1,0.468,0.468,0.5,0
0.080773,1,0.469,0.469,0.5,0
0.080663,1,0.47,0.47,0.5,0
0.080554,1,0.471,0.471,0.5,0
0.080445,1,0.472,0.472,0.5,0
0.080335,1,0.473,0.473,0.5,0
0.080226,1,0.474,0.474,0.5,0
0.080117,1,0.475,0.475,0.5,0
0.080007,1,0.476,0.476,0.5,0
0.079898,1,0.477,0.477,0.5,0
0.079788,1,0.478,0.478,0.5,0
0.079679,1,0.479,0.479,0.5,0
0.079566,1,0.48,0.48,0.5,0
0.079453,1,0.481,0.481,0.5,0
0.079339,1,0.482,0.482,0.5,0
0.079225,1,0.483,0.483,0.5,0
0.079112,1,0.484,0.484,0.5,0
0.078998,1,0.485,0.485,0.5,0
0.078885,1,0.486,0.486,0.5,0
0.078771,1,0.487,0.487,0.5,0
0.078658,1,0.488,0.488,0.5,0
0.078544,1,0.489,0.489,0.5,0
0.078431,1,0.49,0.49,0.5,0
0.078317,1,0.491,0.491,0.5,0
0.078203,1,0.492,0.492,0.5,0
0.07809,1,0.493,0.493,0.5,0
0.077976,1,0.494,0.494,0.5,0
0.077863,1,0.495,0.495,0.5,0
0.077749,1,0.496,0.496,0.5,0
0.077636,1,0.497,0.497,0.5,0
0.077522,1,0.498,0.498,0.5,0
0.077409,1,0.499,0.499,0.5,0
0.077295,1,0.5,0.5,0.5,0
0.077177,1,0.501,0.501,0.5,0
0.07706,1,0.502,0.502,0.5,0
0.076942,1,0.503,0.503,0.5,0
0.076824,1,0.504,0.504,0.5,0
0.076707,1,0.505,0.505,0.5,0
0.076589,1,0.506,0.506,0.5,0
0.076472,1,0.507,0.507,0.5,0
0.076354,1,0.508,0.508,0.5,0
0.076236,1,0.509,0.509,0.5,0
0.076119,1,0.51,0.51,0.5,0
0.076001,1,0.511,0.511,0.5,0
0.075883,1,0.512,0.512,0.5,0
0.075766,1,0.513,0.513,0.5,0
0.075648,1,0.514,0.514,0.5,0
0.07553,1,0.515,0.515,0.5,0
0.075413,1,0.516,0.516,0.5,0
0.075295,1,0.517,0.517,0.5,0
0.075177,1,0.518,0.518,0.5,0
0.07506,1,0.519,0.519,0.5,0
0.074942,1,0.52,0.52,0.5,0
0.074824,1,0.521,0.521,0.5,0
0.074702,1,0.522,0.522,0.5,0
0.074581,1,0.523,0.523,0.5,0
0.074459,1,0.524,0.524,0.5,0
0.074337,1,0.525,0.525,0.5,0
0.074216,1,0.526,0.526,0.5,0
0.074094,1,0.527,0.527,0.5,0
0.073972,1,0.528,0.528,0.5,0
0.073851,1,0.529,0.529,0.5,0
0.073729,1,0.53,0.53,0.5,0
0.073607,1,0.531,0.531,0.5,0
0.073486,1,0.532,0.532,0.5,0
0.073364,1,0.533,0.533,0.5,0
0.073243,1,0.534,0.534,0.5,0
0.073121,1,0.535,0.535,0.5,0
0.072999,1,0.536,0.536,0.5,0
0.072878,1,0.537,0.537,0.5,0
0.072756,1,0.538,0.538,0.5,0
0.072634,1,0.539,0.539,0.5,0
0.072513,1,0.54,0.54,0.5,0
0.072391,1,0.541,0.541,0.5,0
0.072268,1,0.542,0.542,0.5,0
0.072143,1,0.543,0.543,0.5,0
0.072017,1,0.544,0.544,0.5,0
0.071891,1,0.545,0.545,0.5,0
0.071766,1,0.546,0.546,0.5,0
0.07164,1,0.547,0.547,0.5,0
0.071515,1,0.548,0.548,0.5,0
0.071389,1,0.549,0.549,0.5,0
0.071264,1,0.55,0.55,0.5,0
0.071138,1,0.551,0.551,0.5,0
0.071013,1,0.552,0.552,0.5,0
0.070887,1,0.553,0.553,0.5,0
0.070762,1,0.554,0.554,0.5,0
0.070636,1,0.555,0.555,0.5,0
0.07051,1,0.556,0.556,0.5,0
0.070385,1,0.557,0.557,0.5,0
0.070259,1,0.558,0.558,0.5,0
0.070134,1,0.559,0.559,0.5,0
0.070008,1,0.56,0.56,0.5,0
0.069883,1,0.561,0.561,0.5,0
0.069757,1,0.562,0.562,0.5,0
0.06963,1,0.563,0.563,0.5,0
0.0695,1,0.564,0.564,0.5,0
0.069371,1,0.565,0.565,0.5,0
0.069242,1,0.566,0.566,0.5,0
0.069112,1,0.567,0.567,0.5,0
0.068983,1,0.568,0.568,0.5,0
0.068854,1,0.569,0.569,0.5,0
0.068724,1,0.57,0.57,0.5,0
0.068595,1,0.571,0.571,0.5,0
0.068466,1,0.572,0.572,0.5,0
0.068336,1,0.573,0.573,0.5,0
0.068207,1,0.574,0.574,0.5,0
0.068077,1,0.575,0.575,0.5,0
0.067948,1,0.576,0.576,0.5,0
0.067819,1,0.577,0.577,0.5,0
0.067689,1,0.578,0.578,0.5,0
0.06756,1,0.579,0.579,0.5,0
0.067431,1,0.58,0.58,0.5,0
0.067301,1,0.581,0.581,0.5,0
0.067172,1,0.582,0.582,0.5,0
0.067043,1,0.583,0.583,0.5,0
0.066911,1,0.584,0.584,0.5,0
0.066778,1,0.585,0.585,0.5,0
0.066645,1,0.586,0.586,0.5,0
0.066512,1,0.587,0.587,0.5,0
0.066379,1,0.588,0.588,0.5,0
0.066245,1,0.589,0.589,0.5,0
0.066112,1,0.59,0.59,0.5,0
0.065979,1,0.591,0.591,0.5,0
0.065846,1,0.592,0.592,0.5,0
0.065713,1,0.593,0.593,0.5,0
0.06558,1,0.594,0.594,0.5,0
0.065447,1,0.595,0.595,0.5,0
0.065314,1,0.596,0.596,0.5,0
0.065181,1,0.597,0.597,0.5,0
0.065048,1,0.598,0.598,0.5,0
0.064915,1,0.599,0.599,0.5,0
0.064782,1,0.6,0.6,0.5,0
0.064649,1,0.601,0.601,0.5,0
0.064516,1,0.602,0.602,0.5,0
0.064383,1,0.603,0.603,0.5,0
0.06425,1,0.604,0.604,0.5,0
0.064113,1,0.605,0.605,0.5,0
0.063977,1,0.606,0.606,0.5,0
0.06384,1,0.607,0.607,0.5,0
0.063703,1,0.608,0.608,0.5,0
0.063567,1,0.609,0.609,0.5,0
0.06343,1,0.61,0.61,0.5,0
0.063293,1,0.611,0.611,0.5,0
0.063157,1,0.612,0.612,0.5,0
0.06302,1,0.613,0.613,0.5,0
0.062883,1,0.614,0.614,0.5,0
0.062747,1,0.615,0.615,0.5,0
0.06261,1,0.616,0.616,0.5,0
0.062473,1,0.617,0.617,0.5,0
0.062337,1,0.618,0.618,0.5,0
0.0622,1,0.619,0.619,0.5,0
0.062063,1,0.62,0.62,0.5,0
0.061927,1,0.621,0.621,0.5,0
0.06179,1,0.622,0.622,0.5,0
0.061653,1,0.623,0.623,0.5,0
0.061517,1,0.624,0.624,0.5,0
0.06138,1,0.625,0.625,0.5,0
0.06124,1,0.626,0.626,0.5,0
0.0611,1,0.627,0.627,0.5,0
0.060959,1,0.628,0.628,0.5,0
0.060819,1,0.629,0.629,0.5,0
0.060679,1,0.63,0.63,0.5,0
0.060539,1,0.631,0.631,0.5,0
0.060399,1,0.632,0.632,0.5,0
0.060259,1,0.633,0.633,0.5,0
0.060118,1,0.634,0.634,0.5,0
0.059978,1,0.635,0.635,0.5,0
0.059838,1,0.636,0.636,0.5,0
0.059698,1,0.637,0.637,0.5,0
0.059558,1,0.638,0.638,0.5,0
0.059418,1,0.639,0.639,0.5,0
0.059277,1,0.64,0.64,0.5,0
0.059137,1,0.641,0.641,0.5,0
0.058997,1,0.642,0.642,0.5,0
0.058857,1,0.643,0.643,0.5,0
0.058717,1,0.644,0.644,0.5,0
0.058576,1,0.645,0.645,0.5,0
0.058436,1,0.646,0.646,0.5,0
0.058292,1,0.647,0.647,0.5,0
0.058149,1,0.648,0.648,0.5,0
0.058005,1,0.649,0.649,0.5,0
0.057861,1,0.65,0.65,0.5,0
0.057718,1,0.651,0.651,0.5,0
0.057574,1,0.652,0.652,0.5,0
0.057431,1,0.653,0.653,0.5,0
0.057287,1,0.654,0.654,0.5,0
0.057144,1,0.655,0.655,0.5,0
0.057,1,0.656,0.656,0.5,0
0.056856,1,0.657,0.657,0.5,0
0.056713,1,0.658,0.658,0.5,0
0.056569,1,0.659,0.659,0.5,0
0.056426,1,0.66,0.66,0.5,0
0.056282,1,0.661,0.661,0.5,0
0.056139,1,0.662,0.662,0.5,0
