"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.3254e-06,-4.5803e-05,0,1,0.21,0.21,0.5,0
7.3601e-06,-4.5803e-05,0,1,0.211,0.211,0.5,0
7.3948e-06,-4.5803e-05,0,1,0.212,0.212,0.5,0
7.4295e-06,-4.5803e-05,0,1,0.213,0.213,0.5,0
7.4642e-06,-4.5803e-05,0,1,0.214,0.214,0.5,0
7.499e-06,-4.5803e-05,0,1,0.215,0.215,0.5,0
7.5337e-06,-4.5803e-05,0,1,0.216,0.216,0.5,0
7.5684e-06,-4.5803e-05,0,1,0.217,0.217,0.5,0
7.6031e-06,-4.5803e-05,0,1,0.218,0.218,0.5,0
7.6378e-06,-4.5803e-05,0,1,0.219,0.219,0.5,0
7.6725e-06,-4.5803e-05,0,1,0.22,0.22,0.5,0
7.7072e-06,-4.5803e-05,0,1,0.221,0.221,0.5,0
7.742e-06,-4.5803e-05,0,1,0.222,0.222,0.5,0
7.7767e-06,-4.5803e-05,0,1,0.223,0.223,0.5,0
7.8114e-06,-4.5803e-05,0,1,0.224,0.224,0.5,0
7.8461e-06,-4.5803e-05,0,1,0.225,0.225,0.5,0
7.8808e-06,-4.5803e-05,0,1,0.226,0.226,0.5,0
7.9155e-06,-4.5803e-05,0,1,0.227,0.227,0.5,0
7.9502e-06,-4.5803e-05,0,1,0.228,0.228,0.5,0
7.985e-06,-4.5803e-05,0,1,0.229,0.229,0.5,0
8.0196e-06,-4.5803e-05,0,1,0.23,0.23,0.5,0
8.0543e-06,-4.5803e-05,0,1,0.231,0.231,0.5,0
8.089e-06,-4.5803e-05,0,1,0.232,0.232,0.5,0
8.1236e-06,-4.5803e-05,0,1,0.233,0.233,0.5,0
8.1583e-06,-4.5803e-05,0,1,0.234,0.234,0.5,0
8.193e-06,-4.5803e-05,0,1,0.235,0.235,0.5,0
8.2276e-06,-4.5803e-05,0,1,0.236,0.236,0.5,0
8.2623e-06,-4.5803e-05,0,1,0.237,0.237,0.5,0
8.297e-06,-4.5803e-05,0,1,0.238,0.238,0.5,0
8.3316e-06,-4.5803e-05,0,1,0.239,0.239,0.5,0
8.3663e-06,-4.5803e-05,0,1,0.24,0.24,0.5,0
8.401e-06,-4.5803e-05,0,1,0.241,0.241,0.5,0
8.4356e-06,-4.5803e-05,0,1,0.242,0.242,0.5,0
8.4703e-06,-4.5803e-05,0,1,0.243,0.243,0.5,0
8.505e-06,-4.5803e-05,0,1,0.244,0.244,0.5,0
8.5396e-06,-4.5803e-05,0,1,0.245,0.245,0.5,0
8.5743e-06,-4.5803e-05,0,1,0.246,0.246,0.5,0
8.609e-06,-4.5803e-05,0,1,0.247,0.247,0.5,0
8.6436e-06,-4.5803e-05,0,1,0.248,0.248,0.5,0
8.6783e-06,-4.5803e-05,0,1,0.249,0.249,0.5,0
8.7129e-06,-4.5803e-05,0,1,0.25,0.25,0.5,0
8.7476e-06,-4.5803e-05,0,1,0.251,0.251,0.5,0
8.7822e-06,-4.5803e-05,0,1,0.252,0.252,0.5,0
8.8168e-06,-4.5803e-05,0,1,0.253,0.253,0.5,0
8.8514e-06,-4.5803e-05,0,1,0.254,0.254,0.5,0
8.886e-06,-4.5803e-05,0,1,0.255,0.255,0.5,0
8.9206e-06,-4.5803e-05,0,1,0.256,0.256,0.5,0
8.9552e-06,-4.5803e-05,0,1,0.257,0.257,0.5,0
8.9899e-06,-4.5803e-05,0,1,0.258,0.258,0.5,0
9.0245e-06,-4.5803e-05,0,1,0.259,0.259,0.5,0
9.0591e-06,-4.5803e-05,0,1,0.26,0.26,0.5,0
9.0937e-06,-4.5803e-05,0,1,0.261,0.261,0.5,0
9.1283e-06,-4.5803e-05,0,1,0.262,0.262,0.5,0
9.1629e-06,-4.5803e-05,0,1,0.263,0.263,0.5,0
9.1975e-06,-4.5803e-05,0,1,0.264,0.264,0.5,0
9.2322e-06,-4.5803e-05,0,1,0.265,0.265,0.5,0
9.2668e-06,-4.5803e-05,0,1,0.266,0.266,0.5,0
9.3014e-06,-4.5803e-05,0,1,0.267,0.267,0.5,0
9.336e-06,-4.5803e-05,0,1,0.268,0.268,0.5,0
9.3706e-06,-4.5803e-05,0,1,0.269,0.269,0.5,0
9.4052e-06,-4.5803e-05,0,1,0.27,0.27,0.5,0
9.4398e-06,-4.5803e-05,0,1,0.271,0.271,0.5,0
9.4744e-06,-4.5803e-05,0,1,0.272,0.272,0.5,0
9.5089e-06,-4.5803e-05,0,1,0.273,0.273,0.5,0
9.5435e-06,-4.5803e-05,0,1,0.274,0.274,0.5,0
9.5781e-06,-4.5803e-05,0,1,0.275,0.275,0.5,0
9.6126e-06,-4.5803e-05,0,1,0.276,0.276,0.5,0
9.6472e-06,-4.5803e-05,0,1,0.277,0.277,0.5,0
9.6817e-06,-4.5803e-05,0,1,0.278,0.278,0.5,0
9.7163e-06,-4.5803e-05,0,1,0.279,0.279,0.5,0
9.7508e-06,-4.5803e-05,0,1,0.28,0.28,0.5,0
9.7854e-06,-4.5803e-05,0,1,0.281,0.281,0.5,0
9.82e-06,-4.5803e-05,0,1,0.282,0.282,0.5,0
9.8545e-06,-4.5803e-05,0,1,0.283,0.283,0.5,0
9.8891e-06,-4.5803e-05,0,1,0.284,0.284,0.5,0
9.9236e-06,-4.5803e-05,0,1,0.285,0.285,0.5,0
9.9582e-06,-4.5803e-05,0,1,0.286,0.286,0.5,0
9.9927e-06,-4.5803e-05,0,1,0.287,0.287,0.5,0
1.0027e-05,-4.5803e-05,0,1,0.288,0.288,0.5,0
1.0062e-05,-4.5803e-05,0,1,0.289,0.289,0.5,0
1.0096e-05,-4.5803e-05,0,1,0.29,0.29,0.5,0
1.0131e-05,-4.5803e-05,0,1,0.291,0.291,0.5,0
1.0165e-05,-4.5803e-05,0,1,0.292,0.292,0.5,0
1.02e-05,-4.5803e-05,0,1,0.293,0.293,0.5,0
1.0234e-05,-4.5803e-05,0,1,0.294,0.294,0.5,0
1.0269e-05,-4.5803e-05,0,1,0.295,0.295,0.5,0
1.0303e-05,-4.5803e-05,0,1,0.296,0.296,0.5,0
1.0338e-05,-4.5803e-05,0,1,0.297,0.297,0.5,0
1.0372e-05,-4.5803e-05,0,1,0.298,0.298,0.5,0
1.0407e-05,-4.5803e-05,0,1,0.299,0.299,0.5,0
