"f_381-0:0","f_381-0:1","f_381-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.0572e-05,0,0,1,0,0.5,0,0
2.0574e-05,-2.8499e-06,0,1,0.033333,0.5,0.033333,0
2.0577e-05,-5.6997e-06,0,1,0.066667,0.5,0.066667,0
2.0583e-05,-8.5488e-06,0,1,0.1,0.5,0.1,0
2.0591e-05,-1.1398e-05,0,1,0.13333,0.5,0.13333,0
2.0602e-05,-1.4246e-05,0,1,0.16667,0.5,0.16667,0
2.0615e-05,-1.7095e-05,0,1,0.2,0.5,0.2,0
2.0632e-05,-1.9943e-05,0,1,0.23333,0.5,0.23333,0
2.0652e-05,-2.279e-05,0,1,0.26667,0.5,0.26667,0
2.0676e-05,-2.5637e-05,0,1,0.3,0.5,0.3,0
2.0704e-05,-2.8483e-05,0,1,0.33333,0.5,0.33333,0
2.0736e-05,-3.1329e-05,0,1,0.36667,0.5,0.36667,0
2.0776e-05,-3.4174e-05,0,1,0.4,0.5,0.4,0
2.0818e-05,-3.7019e-05,0,1,0.43333,0.5,0.43333,0
2.0871e-05,-3.9863e-05,0,1,0.46667,0.5,0.46667,0
2.0925e-05,-4.2707e-05,0,1,0.5,0.5,0.5,0
2.0995e-05,-4.555e-05,0,1,0.53333,0.5,0.53333,0
2.1068e-05,-4.8393e-05,0,1,0.56667,0.5,0.56667,0
2.1156e-05,-5.1236e-05,0,1,0.6,0.5,0.6,0
2.1251e-05,-5.4078e-05,0,1,0.63333,0.5,0.63333,0
2.1362e-05,-5.6921e-05,0,1,0.66667,0.5,0.66667,0
2.1483e-05,-5.9764e-05,0,1,0.7,0.5,0.7,0
2.1622e-05,-6.2608e-05,0,1,0.73333,0.5,0.73333,0
2.1777e-05,-6.5452e-05,0,1,0.76667,0.5,0.76667,0
2.1948e-05,-6.8297e-05,0,1,0.8,0.5,0.8,0
2.2144e-05,-7.1145e-05,0,1,0.83333,0.5,0.83333,0
2.2355e-05,-7.3993e-05,0,1,0.86667,0.5,0.86667,0
2.2601e-05,-7.6845e-05,0,1,0.9,0.5,0.9,0
2.2858e-05,-7.9698e-05,0,1,0.93333,0.5,0.93333,0
2.3166e-05,-8.2558e-05,0,1,0.96667,0.5,0.96667,0
2.3481e-05,-8.5417e-05,0,1,1,0.5,1,0
