"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.1454e-05,-7.7541e-06,0,1,0.09,0.5,0.09,0
2.1454e-05,-7.8403e-06,0,1,0.091,0.5,0.091,0
2.1454e-05,-7.9264e-06,0,1,0.092,0.5,0.092,0
2.1454e-05,-8.0126e-06,0,1,0.093,0.5,0.093,0
2.1454e-05,-8.0987e-06,0,1,0.094,0.5,0.094,0
2.1454e-05,-8.1849e-06,0,1,0.095,0.5,0.095,0
2.1454e-05,-8.271e-06,0,1,0.096,0.5,0.096,0
2.1454e-05,-8.3572e-06,0,1,0.097,0.5,0.097,0
2.1454e-05,-8.4434e-06,0,1,0.098,0.5,0.098,0
2.1454e-05,-8.5295e-06,0,1,0.099,0.5,0.099,0
2.1454e-05,-8.6157e-06,0,1,0.1,0.5,0.1,0
2.1454e-05,-8.7018e-06,0,1,0.101,0.5,0.101,0
2.1454e-05,-8.788e-06,0,1,0.102,0.5,0.102,0
2.1454e-05,-8.8741e-06,0,1,0.103,0.5,0.103,0
2.1454e-05,-8.9603e-06,0,1,0.104,0.5,0.104,0
2.1454e-05,-9.0465e-06,0,1,0.105,0.5,0.105,0
2.1454e-05,-9.1326e-06,0,1,0.106,0.5,0.106,0
2.1454e-05,-9.2188e-06,0,1,0.107,0.5,0.107,0
2.1454e-05,-9.3049e-06,0,1,0.108,0.5,0.108,0
2.1454e-05,-9.3911e-06,0,1,0.109,0.5,0.109,0
2.1454e-05,-9.4772e-06,0,1,0.11,0.5,0.11,0
2.1454e-05,-9.5634e-06,0,1,0.111,0.5,0.111,0
2.1454e-05,-9.6496e-06,0,1,0.112,0.5,0.112,0
2.1454e-05,-9.7357e-06,0,1,0.113,0.5,0.113,0
2.1454e-05,-9.8219e-06,0,1,0.114,0.5,0.114,0
2.1454e-05,-9.908e-06,0,1,0.115,0.5,0.115,0
2.1454e-05,-9.9942e-06,0,1,0.116,0.5,0.116,0
2.1454e-05,-1.008e-05,0,1,0.117,0.5,0.117,0
2.1454e-05,-1.0166e-05,0,1,0.118,0.5,0.118,0
2.1454e-05,-1.0253e-05,0,1,0.119,0.5,0.119,0
2.1454e-05,-1.0339e-05,0,1,0.12,0.5,0.12,0
2.1454e-05,-1.0425e-05,0,1,0.121,0.5,0.121,0
2.1454e-05,-1.0511e-05,0,1,0.122,0.5,0.122,0
2.1454e-05,-1.0597e-05,0,1,0.123,0.5,0.123,0
2.1454e-05,-1.0683e-05,0,1,0.124,0.5,0.124,0
2.1454e-05,-1.077e-05,0,1,0.125,0.5,0.125,0
2.1454e-05,-1.0856e-05,0,1,0.126,0.5,0.126,0
2.1454e-05,-1.0942e-05,0,1,0.127,0.5,0.127,0
2.1454e-05,-1.1028e-05,0,1,0.128,0.5,0.128,0
2.1454e-05,-1.1114e-05,0,1,0.129,0.5,0.129,0
2.1454e-05,-1.12e-05,0,1,0.13,0.5,0.13,0
2.1454e-05,-1.1287e-05,0,1,0.131,0.5,0.131,0
2.1454e-05,-1.1373e-05,0,1,0.132,0.5,0.132,0
2.1454e-05,-1.1459e-05,0,1,0.133,0.5,0.133,0
2.1454e-05,-1.1545e-05,0,1,0.134,0.5,0.134,0
2.1454e-05,-1.1631e-05,0,1,0.135,0.5,0.135,0
2.1454e-05,-1.1717e-05,0,1,0.136,0.5,0.136,0
2.1454e-05,-1.1803e-05,0,1,0.137,0.5,0.137,0
2.1454e-05,-1.189e-05,0,1,0.138,0.5,0.138,0
2.1454e-05,-1.1976e-05,0,1,0.139,0.5,0.139,0
2.1454e-05,-1.2062e-05,0,1,0.14,0.5,0.14,0
2.1454e-05,-1.2148e-05,0,1,0.141,0.5,0.141,0
2.1454e-05,-1.2234e-05,0,1,0.142,0.5,0.142,0
2.1454e-05,-1.232e-05,0,1,0.143,0.5,0.143,0
2.1454e-05,-1.2407e-05,0,1,0.144,0.5,0.144,0
2.1454e-05,-1.2493e-05,0,1,0.145,0.5,0.145,0
2.1454e-05,-1.2579e-05,0,1,0.146,0.5,0.146,0
2.1454e-05,-1.2665e-05,0,1,0.147,0.5,0.147,0
2.1454e-05,-1.2751e-05,0,1,0.148,0.5,0.148,0
2.1454e-05,-1.2837e-05,0,1,0.149,0.5,0.149,0
2.1454e-05,-1.2924e-05,0,1,0.15,0.5,0.15,0
2.1454e-05,-1.301e-05,0,1,0.151,0.5,0.151,0
2.1454e-05,-1.3096e-05,0,1,0.152,0.5,0.152,0
2.1454e-05,-1.3182e-05,0,1,0.153,0.5,0.153,0
2.1454e-05,-1.3268e-05,0,1,0.154,0.5,0.154,0
2.1454e-05,-1.3354e-05,0,1,0.155,0.5,0.155,0
2.1454e-05,-1.344e-05,0,1,0.156,0.5,0.156,0
2.1454e-05,-1.3527e-05,0,1,0.157,0.5,0.157,0
2.1454e-05,-1.3613e-05,0,1,0.158,0.5,0.158,0
2.1454e-05,-1.3699e-05,0,1,0.159,0.5,0.159,0
2.1454e-05,-1.3785e-05,0,1,0.16,0.5,0.16,0
2.1454e-05,-1.3871e-05,0,1,0.161,0.5,0.161,0
2.1454e-05,-1.3957e-05,0,1,0.162,0.5,0.162,0
2.1454e-05,-1.4044e-05,0,1,0.163,0.5,0.163,0
2.1454e-05,-1.413e-05,0,1,0.164,0.5,0.164,0
2.1454e-05,-1.4216e-05,0,1,0.165,0.5,0.165,0
2.1454e-05,-1.4302e-05,0,1,0.166,0.5,0.166,0
2.1454e-05,-1.4388e-05,0,1,0.167,0.5,0.167,0
2.1454e-05,-1.4474e-05,0,1,0.168,0.5,0.168,0
2.1454e-05,-1.456e-05,0,1,0.169,0.5,0.169,0
2.1454e-05,-1.4647e-05,0,1,0.17,0.5,0.17,0
2.1454e-05,-1.4733e-05,0,1,0.171,0.5,0.171,0
2.1454e-05,-1.4819e-05,0,1,0.172,0.5,0.172,0
2.1454e-05,-1.4905e-05,0,1,0.173,0.5,0.173,0
2.1454e-05,-1.4991e-05,0,1,0.174,0.5,0.174,0
2.1454e-05,-1.5077e-05,0,1,0.175,0.5,0.175,0
2.1454e-05,-1.5164e-05,0,1,0.176,0.5,0.176,0
2.1454e-05,-1.525e-05,0,1,0.177,0.5,0.177,0
2.1454e-05,-1.5336e-05,0,1,0.178,0.5,0.178,0
2.1454e-05,-1.5422e-05,0,1,0.179,0.5,0.179,0
2.1454e-05,-1.5508e-05,0,1,0.18,0.5,0.18,0
2.1454e-05,-1.5594e-05,0,1,0.181,0.5,0.181,0
2.1454e-05,-1.5681e-05,0,1,0.182,0.5,0.182,0
2.1454e-05,-1.5767e-05,0,1,0.183,0.5,0.183,0
2.1454e-05,-1.5853e-05,0,1,0.184,0.5,0.184,0
2.1454e-05,-1.5939e-05,0,1,0.185,0.5,0.185,0
2.1454e-05,-1.6025e-05,0,1,0.186,0.5,0.186,0
2.1454e-05,-1.6111e-05,0,1,0.187,0.5,0.187,0
2.1454e-05,-1.6197e-05,0,1,0.188,0.5,0.188,0
2.1454e-05,-1.6284e-05,0,1,0.189,0.5,0.189,0
2.1454e-05,-1.637e-05,0,1,0.19,0.5,0.19,0
2.1454e-05,-1.6456e-05,0,1,0.191,0.5,0.191,0
2.1454e-05,-1.6542e-05,0,1,0.192,0.5,0.192,0
2.1454e-05,-1.6628e-05,0,1,0.193,0.5,0.193,0
2.1454e-05,-1.6714e-05,0,1,0.194,0.5,0.194,0
2.1454e-05,-1.6801e-05,0,1,0.195,0.5,0.195,0
2.1454e-05,-1.6887e-05,0,1,0.196,0.5,0.196,0
2.1454e-05,-1.6973e-05,0,1,0.197,0.5,0.197,0
2.1454e-05,-1.7059e-05,0,1,0.198,0.5,0.198,0
2.1454e-05,-1.7145e-05,0,1,0.199,0.5,0.199,0
2.1454e-05,-1.7231e-05,0,1,0.2,0.5,0.2,0
2.1454e-05,-1.7318e-05,0,1,0.201,0.5,0.201,0
2.1454e-05,-1.7404e-05,0,1,0.202,0.5,0.202,0
2.1454e-05,-1.749e-05,0,1,0.203,0.5,0.203,0
2.1454e-05,-1.7576e-05,0,1,0.204,0.5,0.204,0
2.1454e-05,-1.7662e-05,0,1,0.205,0.5,0.205,0
2.1454e-05,-1.7748e-05,0,1,0.206,0.5,0.206,0
2.1454e-05,-1.7834e-05,0,1,0.207,0.5,0.207,0
2.1454e-05,-1.7921e-05,0,1,0.208,0.5,0.208,0
2.1454e-05,-1.8007e-05,0,1,0.209,0.5,0.209,0
2.1454e-05,-1.8093e-05,0,1,0.21,0.5,0.21,0
2.1454e-05,-1.8179e-05,0,1,0.211,0.5,0.211,0
2.1454e-05,-1.8265e-05,0,1,0.212,0.5,0.212,0
2.1454e-05,-1.8351e-05,0,1,0.213,0.5,0.213,0
2.1454e-05,-1.8438e-05,0,1,0.214,0.5,0.214,0
2.1454e-05,-1.8524e-05,0,1,0.215,0.5,0.215,0
2.1454e-05,-1.861e-05,0,1,0.216,0.5,0.216,0
2.1454e-05,-1.8696e-05,0,1,0.217,0.5,0.217,0
2.1454e-05,-1.8782e-05,0,1,0.218,0.5,0.218,0
2.1454e-05,-1.8868e-05,0,1,0.219,0.5,0.219,0
2.1454e-05,-1.8954e-05,0,1,0.22,0.5,0.22,0
2.1454e-05,-1.9041e-05,0,1,0.221,0.5,0.221,0
2.1454e-05,-1.9127e-05,0,1,0.222,0.5,0.222,0
2.1454e-05,-1.9213e-05,0,1,0.223,0.5,0.223,0
2.1454e-05,-1.9299e-05,0,1,0.224,0.5,0.224,0
2.1454e-05,-1.9385e-05,0,1,0.225,0.5,0.225,0
2.1454e-05,-1.9471e-05,0,1,0.226,0.5,0.226,0
2.1454e-05,-1.9558e-05,0,1,0.227,0.5,0.227,0
2.1454e-05,-1.9644e-05,0,1,0.228,0.5,0.228,0
2.1454e-05,-1.973e-05,0,1,0.229,0.5,0.229,0
2.1454e-05,-1.9816e-05,0,1,0.23,0.5,0.23,0
2.1454e-05,-1.9902e-05,0,1,0.231,0.5,0.231,0
2.1454e-05,-1.9988e-05,0,1,0.232,0.5,0.232,0
2.1454e-05,-2.0075e-05,0,1,0.233,0.5,0.233,0
2.1454e-05,-2.0161e-05,0,1,0.234,0.5,0.234,0
2.1454e-05,-2.0247e-05,0,1,0.235,0.5,0.235,0
2.1454e-05,-2.0333e-05,0,1,0.236,0.5,0.236,0
2.1454e-05,-2.0419e-05,0,1,0.237,0.5,0.237,0
2.1454e-05,-2.0505e-05,0,1,0.238,0.5,0.238,0
2.1454e-05,-2.0591e-05,0,1,0.239,0.5,0.239,0
2.1454e-05,-2.0678e-05,0,1,0.24,0.5,0.24,0
2.1454e-05,-2.0764e-05,0,1,0.241,0.5,0.241,0
2.1454e-05,-2.085e-05,0,1,0.242,0.5,0.242,0
2.1454e-05,-2.0936e-05,0,1,0.243,0.5,0.243,0
2.1454e-05,-2.1022e-05,0,1,0.244,0.5,0.244,0
2.1454e-05,-2.1108e-05,0,1,0.245,0.5,0.245,0
2.1454e-05,-2.1195e-05,0,1,0.246,0.5,0.246,0
2.1454e-05,-2.1281e-05,0,1,0.247,0.5,0.247,0
