"f_72-1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3401.5,1,1.34,0.5,1.34,0
3400.4,1,1.35,0.5,1.35,0
3399.2,1,1.36,0.5,1.36,0
3398,1,1.37,0.5,1.37,0
3396.9,1,1.38,0.5,1.38,0
3395.7,1,1.39,0.5,1.39,0
3394.5,1,1.4,0.5,1.4,0
3393.4,1,1.41,0.5,1.41,0
3392.2,1,1.42,0.5,1.42,0
3391,1,1.43,0.5,1.43,0
3389.8,1,1.44,0.5,1.44,0
3388.7,1,1.45,0.5,1.45,0
3387.5,1,1.46,0.5,1.46,0
3386.3,1,1.47,0.5,1.47,0
3385.2,1,1.48,0.5,1.48,0
3384,1,1.49,0.5,1.49,0
3382.8,1,1.5,0.5,1.5,0
3381.4,1,1.51,0.5,1.51,0
3380.1,1,1.52,0.5,1.52,0
3378.7,1,1.53,0.5,1.53,0
3377.3,1,1.54,0.5,1.54,0
3375.9,1,1.55,0.5,1.55,0
3374.5,1,1.56,0.5,1.56,0
3373.2,1,1.57,0.5,1.57,0
3371.8,1,1.58,0.5,1.58,0
3370.4,1,1.59,0.5,1.59,0
3369,1,1.6,0.5,1.6,0
3367.6,1,1.61,0.5,1.61,0
3366.3,1,1.62,0.5,1.62,0
3364.9,1,1.63,0.5,1.63,0
3363.5,1,1.64,0.5,1.64,0
3362.1,1,1.65,0.5,1.65,0
3360.7,1,1.66,0.5,1.66,0
3359.4,1,1.67,0.5,1.67,0
3358,1,1.68,0.5,1.68,0
3356.6,1,1.69,0.5,1.69,0
3355.2,1,1.7,0.5,1.7,0
3353.8,1,1.71,0.5,1.71,0
3352.5,1,1.72,0.5,1.72,0
3351.1,1,1.73,0.5,1.73,0
3349.7,1,1.74,0.5,1.74,0
3348.3,1,1.75,0.5,1.75,0
3346.7,1,1.76,0.5,1.76,0
3345.2,1,1.77,0.5,1.77,0
3343.6,1,1.78,0.5,1.78,0
3342,1,1.79,0.5,1.79,0
3340.4,1,1.8,0.5,1.8,0
3338.8,1,1.81,0.5,1.81,0
3337.2,1,1.82,0.5,1.82,0
3335.6,1,1.83,0.5,1.83,0
3334,1,1.84,0.5,1.84,0
3332.5,1,1.85,0.5,1.85,0
3330.9,1,1.86,0.5,1.86,0
3329.3,1,1.87,0.5,1.87,0
3327.7,1,1.88,0.5,1.88,0
3326.1,1,1.89,0.5,1.89,0
3324.5,1,1.9,0.5,1.9,0
3322.9,1,1.91,0.5,1.91,0
3321.4,1,1.92,0.5,1.92,0
3319.8,1,1.93,0.5,1.93,0
3318.2,1,1.94,0.5,1.94,0
3316.6,1,1.95,0.5,1.95,0
3315,1,1.96,0.5,1.96,0
3313.4,1,1.97,0.5,1.97,0
3311.8,1,1.98,0.5,1.98,0
3310.3,1,1.99,0.5,1.99,0
3308.7,1,2,0.5,2,0
3306.9,1,2.01,0.5,2.01,0
3305.1,1,2.02,0.5,2.02,0
3303.3,1,2.03,0.5,2.03,0
3301.5,1,2.04,0.5,2.04,0
3299.7,1,2.05,0.5,2.05,0
3297.9,1,2.06,0.5,2.06,0
3296.1,1,2.07,0.5,2.07,0
3294.4,1,2.08,0.5,2.08,0
3292.6,1,2.09,0.5,2.09,0
3290.8,1,2.1,0.5,2.1,0
3289,1,2.11,0.5,2.11,0
3287.2,1,2.12,0.5,2.12,0
3285.4,1,2.13,0.5,2.13,0
3283.6,1,2.14,0.5,2.14,0
3281.8,1,2.15,0.5,2.15,0
3280,1,2.16,0.5,2.16,0
3278.2,1,2.17,0.5,2.17,0
3276.4,1,2.18,0.5,2.18,0
3274.7,1,2.19,0.5,2.19,0
3272.9,1,2.2,0.5,2.2,0
3271.1,1,2.21,0.5,2.21,0
3269.3,1,2.22,0.5,2.22,0
3267.5,1,2.23,0.5,2.23,0
3265.7,1,2.24,0.5,2.24,0
3263.9,1,2.25,0.5,2.25,0
3261.9,1,2.26,0.5,2.26,0
3259.9,1,2.27,0.5,2.27,0
3257.9,1,2.28,0.5,2.28,0
3256,1,2.29,0.5,2.29,0
3254,1,2.3,0.5,2.3,0
3252,1,2.31,0.5,2.31,0
3250,1,2.32,0.5,2.32,0
3248,1,2.33,0.5,2.33,0
3246,1,2.34,0.5,2.34,0
3244,1,2.35,0.5,2.35,0
3242,1,2.36,0.5,2.36,0
3240,1,2.37,0.5,2.37,0
3238,1,2.38,0.5,2.38,0
3236,1,2.39,0.5,2.39,0
3234,1,2.4,0.5,2.4,0
3232.1,1,2.41,0.5,2.41,0
3230.1,1,2.42,0.5,2.42,0
3228.1,1,2.43,0.5,2.43,0
3226.1,1,2.44,0.5,2.44,0
3224.1,1,2.45,0.5,2.45,0
3222.1,1,2.46,0.5,2.46,0
3220.1,1,2.47,0.5,2.47,0
3218.1,1,2.48,0.5,2.48,0
3216.1,1,2.49,0.5,2.49,0
3214.1,1,2.5,0.5,2.5,0
3211.9,1,2.51,0.5,2.51,0
3209.8,1,2.52,0.5,2.52,0
3207.6,1,2.53,0.5,2.53,0
3205.4,1,2.54,0.5,2.54,0
3203.2,1,2.55,0.5,2.55,0
3201,1,2.56,0.5,2.56,0
3198.8,1,2.57,0.5,2.57,0
3196.6,1,2.58,0.5,2.58,0
3194.4,1,2.59,0.5,2.59,0
3192.2,1,2.6,0.5,2.6,0
3190,1,2.61,0.5,2.61,0
3187.9,1,2.62,0.5,2.62,0
3185.7,1,2.63,0.5,2.63,0
3183.5,1,2.64,0.5,2.64,0
3181.3,1,2.65,0.5,2.65,0
3179.1,1,2.66,0.5,2.66,0
3176.9,1,2.67,0.5,2.67,0
3174.7,1,2.68,0.5,2.68,0
3172.5,1,2.69,0.5,2.69,0
3170.3,1,2.7,0.5,2.7,0
3168.2,1,2.71,0.5,2.71,0
3166,1,2.72,0.5,2.72,0
3163.8,1,2.73,0.5,2.73,0
3161.6,1,2.74,0.5,2.74,0
3159.4,1,2.75,0.5,2.75,0
3157,1,2.76,0.5,2.76,0
3154.6,1,2.77,0.5,2.77,0
3152.2,1,2.78,0.5,2.78,0
3149.9,1,2.79,0.5,2.79,0
3147.5,1,2.8,0.5,2.8,0
3145.1,1,2.81,0.5,2.81,0
3142.7,1,2.82,0.5,2.82,0
3140.3,1,2.83,0.5,2.83,0
3137.9,1,2.84,0.5,2.84,0
3135.5,1,2.85,0.5,2.85,0
3133.2,1,2.86,0.5,2.86,0
3130.8,1,2.87,0.5,2.87,0
3128.4,1,2.88,0.5,2.88,0
3126,1,2.89,0.5,2.89,0
3123.6,1,2.9,0.5,2.9,0
3121.2,1,2.91,0.5,2.91,0
3118.9,1,2.92,0.5,2.92,0
3116.5,1,2.93,0.5,2.93,0
3114.1,1,2.94,0.5,2.94,0
3111.7,1,2.95,0.5,2.95,0
3109.3,1,2.96,0.5,2.96,0
3106.9,1,2.97,0.5,2.97,0
3104.5,1,2.98,0.5,2.98,0
3102.2,1,2.99,0.5,2.99,0
3099.8,1,3,0.5,3,0
3097.2,1,3.01,0.5,3.01,0
3094.6,1,3.02,0.5,3.02,0
3092.1,1,3.03,0.5,3.03,0
3089.5,1,3.04,0.5,3.04,0
3086.9,1,3.05,0.5,3.05,0
3084.3,1,3.06,0.5,3.06,0
3081.7,1,3.07,0.5,3.07,0
3079.2,1,3.08,0.5,3.08,0
3076.6,1,3.09,0.5,3.09,0
3074,1,3.1,0.5,3.1,0
3071.4,1,3.11,0.5,3.11,0
3068.9,1,3.12,0.5,3.12,0
3066.3,1,3.13,0.5,3.13,0
3063.7,1,3.14,0.5,3.14,0
3061.1,1,3.15,0.5,3.15,0
3058.6,1,3.16,0.5,3.16,0
3056,1,3.17,0.5,3.17,0
3053.4,1,3.18,0.5,3.18,0
3050.8,1,3.19,0.5,3.19,0
3048.3,1,3.2,0.5,3.2,0
3045.7,1,3.21,0.5,3.21,0
3043.1,1,3.22,0.5,3.22,0
3040.5,1,3.23,0.5,3.23,0
3038,1,3.24,0.5,3.24,0
3035.4,1,3.25,0.5,3.25,0
3032.6,1,3.26,0.5,3.26,0
3029.9,1,3.27,0.5,3.27,0
3027.1,1,3.28,0.5,3.28,0
3024.3,1,3.29,0.5,3.29,0
3021.6,1,3.3,0.5,3.3,0
3018.8,1,3.31,0.5,3.31,0
3016,1,3.32,0.5,3.32,0
3013.3,1,3.33,0.5,3.33,0
3010.5,1,3.34,0.5,3.34,0
3007.8,1,3.35,0.5,3.35,0
3005,1,3.36,0.5,3.36,0
3002.2,1,3.37,0.5,3.37,0
2999.5,1,3.38,0.5,3.38,0
2996.7,1,3.39,0.5,3.39,0
2993.9,1,3.4,0.5,3.4,0
2991.2,1,3.41,0.5,3.41,0
2988.4,1,3.42,0.5,3.42,0
2985.7,1,3.43,0.5,3.43,0
2982.9,1,3.44,0.5,3.44,0
2980.1,1,3.45,0.5,3.45,0
2977.4,1,3.46,0.5,3.46,0
2974.6,1,3.47,0.5,3.47,0
2971.8,1,3.48,0.5,3.48,0
2969.1,1,3.49,0.5,3.49,0
2966.3,1,3.5,0.5,3.5,0
2963.4,1,3.51,0.5,3.51,0
2960.4,1,3.52,0.5,3.52,0
2957.5,1,3.53,0.5,3.53,0
2954.5,1,3.54,0.5,3.54,0
2951.6,1,3.55,0.5,3.55,0
2948.6,1,3.56,0.5,3.56,0
2945.7,1,3.57,0.5,3.57,0
2942.7,1,3.58,0.5,3.58,0
2939.8,1,3.59,0.5,3.59,0
2936.9,1,3.6,0.5,3.6,0
2933.9,1,3.61,0.5,3.61,0
2931,1,3.62,0.5,3.62,0
2928,1,3.63,0.5,3.63,0
2925.1,1,3.64,0.5,3.64,0
2922.1,1,3.65,0.5,3.65,0
2919.2,1,3.66,0.5,3.66,0
2916.2,1,3.67,0.5,3.67,0
2913.3,1,3.68,0.5,3.68,0
2910.3,1,3.69,0.5,3.69,0
2907.4,1,3.7,0.5,3.7,0
2904.5,1,3.71,0.5,3.71,0
2901.5,1,3.72,0.5,3.72,0
2898.6,1,3.73,0.5,3.73,0
2895.6,1,3.74,0.5,3.74,0
2892.7,1,3.75,0.5,3.75,0
2889.5,1,3.76,0.5,3.76,0
2886.4,1,3.77,0.5,3.77,0
2883.3,1,3.78,0.5,3.78,0
2880.2,1,3.79,0.5,3.79,0
2877,1,3.8,0.5,3.8,0
2873.9,1,3.81,0.5,3.81,0
2870.8,1,3.82,0.5,3.82,0
2867.7,1,3.83,0.5,3.83,0
2864.5,1,3.84,0.5,3.84,0
2861.4,1,3.85,0.5,3.85,0
2858.3,1,3.86,0.5,3.86,0
2855.2,1,3.87,0.5,3.87,0
2852.1,1,3.88,0.5,3.88,0
2848.9,1,3.89,0.5,3.89,0
2845.8,1,3.9,0.5,3.9,0
2842.7,1,3.91,0.5,3.91,0
2839.6,1,3.92,0.5,3.92,0
2836.4,1,3.93,0.5,3.93,0
2833.3,1,3.94,0.5,3.94,0
2830.2,1,3.95,0.5,3.95,0
2827.1,1,3.96,0.5,3.96,0
2823.9,1,3.97,0.5,3.97,0
2820.8,1,3.98,0.5,3.98,0
2817.7,1,3.99,0.5,3.99,0
2814.6,1,4,0.5,4,0
2811.3,1,4.01,0.5,4.01,0
2808,1,4.02,0.5,4.02,0
2804.7,1,4.03,0.5,4.03,0
2801.4,1,4.04,0.5,4.04,0
2798.1,1,4.05,0.5,4.05,0
2794.8,1,4.06,0.5,4.06,0
2791.5,1,4.07,0.5,4.07,0
2788.2,1,4.08,0.5,4.08,0
2784.9,1,4.09,0.5,4.09,0
2781.6,1,4.1,0.5,4.1,0
2778.3,1,4.11,0.5,4.11,0
2775,1,4.12,0.5,4.12,0
2771.7,1,4.13,0.5,4.13,0
2768.4,1,4.14,0.5,4.14,0
2765.1,1,4.15,0.5,4.15,0
2761.8,1,4.16,0.5,4.16,0
2758.5,1,4.17,0.5,4.17,0
2755.2,1,4.18,0.5,4.18,0
2751.9,1,4.19,0.5,4.19,0
2748.6,1,4.2,0.5,4.2,0
2745.3,1,4.21,0.5,4.21,0
2742,1,4.22,0.5,4.22,0
2738.7,1,4.23,0.5,4.23,0
2735.4,1,4.24,0.5,4.24,0
2732.1,1,4.25,0.5,4.25,0
2728.6,1,4.26,0.5,4.26,0
2725.2,1,4.27,0.5,4.27,0
2721.7,1,4.28,0.5,4.28,0
2718.2,1,4.29,0.5,4.29,0
2714.8,1,4.3,0.5,4.3,0
2711.3,1,4.31,0.5,4.31,0
2707.8,1,4.32,0.5,4.32,0
2704.4,1,4.33,0.5,4.33,0
2700.9,1,4.34,0.5,4.34,0
2697.4,1,4.35,0.5,4.35,0
2694,1,4.36,0.5,4.36,0
2690.5,1,4.37,0.5,4.37,0
2687,1,4.38,0.5,4.38,0
2683.6,1,4.39,0.5,4.39,0
2680.1,1,4.4,0.5,4.4,0
2676.7,1,4.41,0.5,4.41,0
2673.2,1,4.42,0.5,4.42,0
2669.7,1,4.43,0.5,4.43,0
2666.3,1,4.44,0.5,4.44,0
2662.8,1,4.45,0.5,4.45,0
2659.3,1,4.46,0.5,4.46,0
2655.9,1,4.47,0.5,4.47,0
2652.4,1,4.48,0.5,4.48,0
2648.9,1,4.49,0.5,4.49,0
2645.5,1,4.5,0.5,4.5,0
2641.8,1,4.51,0.5,4.51,0
2638.2,1,4.52,0.5,4.52,0
2634.6,1,4.53,0.5,4.53,0
2630.9,1,4.54,0.5,4.54,0
2627.3,1,4.55,0.5,4.55,0
2623.7,1,4.56,0.5,4.56,0
2620,1,4.57,0.5,4.57,0
2616.4,1,4.58,0.5,4.58,0
2612.8,1,4.59,0.5,4.59,0
2609.2,1,4.6,0.5,4.6,0
2605.5,1,4.61,0.5,4.61,0
2601.9,1,4.62,0.5,4.62,0
2598.3,1,4.63,0.5,4.63,0
2594.6,1,4.64,0.5,4.64,0
2591,1,4.65,0.5,4.65,0
2587.4,1,4.66,0.5,4.66,0
2583.7,1,4.67,0.5,4.67,0
2580.1,1,4.68,0.5,4.68,0
2576.5,1,4.69,0.5,4.69,0
2572.9,1,4.7,0.5,4.7,0
2569.2,1,4.71,0.5,4.71,0
2565.6,1,4.72,0.5,4.72,0
2562,1,4.73,0.5,4.73,0
2558.3,1,4.74,0.5,4.74,0
2554.7,1,4.75,0.5,4.75,0
2550.9,1,4.76,0.5,4.76,0
2547.1,1,4.77,0.5,4.77,0
2543.4,1,4.78,0.5,4.78,0
2539.6,1,4.79,0.5,4.79,0
2535.8,1,4.8,0.5,4.8,0
2532,1,4.81,0.5,4.81,0
2528.2,1,4.82,0.5,4.82,0
2524.4,1,4.83,0.5,4.83,0
2520.6,1,4.84,0.5,4.84,0
2516.8,1,4.85,0.5,4.85,0
2513.1,1,4.86,0.5,4.86,0
2509.3,1,4.87,0.5,4.87,0
2505.5,1,4.88,0.5,4.88,0
2501.7,1,4.89,0.5,4.89,0
2497.9,1,4.9,0.5,4.9,0
2494.1,1,4.91,0.5,4.91,0
2490.3,1,4.92,0.5,4.92,0
2486.5,1,4.93,0.5,4.93,0
2482.8,1,4.94,0.5,4.94,0
2479,1,4.95,0.5,4.95,0
2475.2,1,4.96,0.5,4.96,0
2471.4,1,4.97,0.5,4.97,0
2467.6,1,4.98,0.5,4.98,0
2463.8,1,4.99,0.5,4.99,0
2460,1,5,0.5,5,0
2456.1,1,5.01,0.5,5.01,0
2452.2,1,5.02,0.5,5.02,0
