"f_72-1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5750.5,1,0.74,0.5,0.74,0
5749.6,1,0.75,0.5,0.75,0
5748.3,1,0.76,0.5,0.76,0
5747.1,1,0.77,0.5,0.77,0
5745.8,1,0.78,0.5,0.78,0
5744.6,1,0.79,0.5,0.79,0
5743.4,1,0.8,0.5,0.8,0
5742.1,1,0.81,0.5,0.81,0
5740.9,1,0.82,0.5,0.82,0
5739.7,1,0.83,0.5,0.83,0
5738.4,1,0.84,0.5,0.84,0
5737.2,1,0.85,0.5,0.85,0
5735.9,1,0.86,0.5,0.86,0
5734.7,1,0.87,0.5,0.87,0
5733.5,1,0.88,0.5,0.88,0
5732.2,1,0.89,0.5,0.89,0
5731,1,0.9,0.5,0.9,0
5729.7,1,0.91,0.5,0.91,0
5728.5,1,0.92,0.5,0.92,0
5727.3,1,0.93,0.5,0.93,0
5726,1,0.94,0.5,0.94,0
5724.8,1,0.95,0.5,0.95,0
5723.5,1,0.96,0.5,0.96,0
5722.3,1,0.97,0.5,0.97,0
5721.1,1,0.98,0.5,0.98,0
5719.8,1,0.99,0.5,0.99,0
5718.6,1,1,0.5,1,0
5717,1,1.01,0.5,1.01,0
5715.4,1,1.02,0.5,1.02,0
5713.8,1,1.03,0.5,1.03,0
5712.2,1,1.04,0.5,1.04,0
5710.6,1,1.05,0.5,1.05,0
5709.1,1,1.06,0.5,1.06,0
5707.5,1,1.07,0.5,1.07,0
5705.9,1,1.08,0.5,1.08,0
5704.3,1,1.09,0.5,1.09,0
5702.7,1,1.1,0.5,1.1,0
5701.1,1,1.11,0.5,1.11,0
5699.5,1,1.12,0.5,1.12,0
5697.9,1,1.13,0.5,1.13,0
5696.3,1,1.14,0.5,1.14,0
5694.7,1,1.15,0.5,1.15,0
5693.2,1,1.16,0.5,1.16,0
5691.6,1,1.17,0.5,1.17,0
5690,1,1.18,0.5,1.18,0
5688.4,1,1.19,0.5,1.19,0
5686.8,1,1.2,0.5,1.2,0
5685.2,1,1.21,0.5,1.21,0
5683.6,1,1.22,0.5,1.22,0
5682,1,1.23,0.5,1.23,0
5680.4,1,1.24,0.5,1.24,0
5678.9,1,1.25,0.5,1.25,0
5676.9,1,1.26,0.5,1.26,0
5675,1,1.27,0.5,1.27,0
5673,1,1.28,0.5,1.28,0
5671.1,1,1.29,0.5,1.29,0
5669.2,1,1.3,0.5,1.3,0
5667.2,1,1.31,0.5,1.31,0
5665.3,1,1.32,0.5,1.32,0
5663.3,1,1.33,0.5,1.33,0
5661.4,1,1.34,0.5,1.34,0
5659.5,1,1.35,0.5,1.35,0
5657.5,1,1.36,0.5,1.36,0
5655.6,1,1.37,0.5,1.37,0
5653.7,1,1.38,0.5,1.38,0
5651.7,1,1.39,0.5,1.39,0
5649.8,1,1.4,0.5,1.4,0
5647.8,1,1.41,0.5,1.41,0
5645.9,1,1.42,0.5,1.42,0
5644,1,1.43,0.5,1.43,0
5642,1,1.44,0.5,1.44,0
5640.1,1,1.45,0.5,1.45,0
5638.2,1,1.46,0.5,1.46,0
5636.2,1,1.47,0.5,1.47,0
5634.3,1,1.48,0.5,1.48,0
5632.3,1,1.49,0.5,1.49,0
5630.4,1,1.5,0.5,1.5,0
5628.1,1,1.51,0.5,1.51,0
5625.8,1,1.52,0.5,1.52,0
5623.5,1,1.53,0.5,1.53,0
5621.3,1,1.54,0.5,1.54,0
5619,1,1.55,0.5,1.55,0
5616.7,1,1.56,0.5,1.56,0
5614.4,1,1.57,0.5,1.57,0
5612.1,1,1.58,0.5,1.58,0
5609.8,1,1.59,0.5,1.59,0
5607.6,1,1.6,0.5,1.6,0
5605.3,1,1.61,0.5,1.61,0
5603,1,1.62,0.5,1.62,0
5600.7,1,1.63,0.5,1.63,0
5598.4,1,1.64,0.5,1.64,0
5596.1,1,1.65,0.5,1.65,0
5593.9,1,1.66,0.5,1.66,0
5591.6,1,1.67,0.5,1.67,0
5589.3,1,1.68,0.5,1.68,0
5587,1,1.69,0.5,1.69,0
5584.7,1,1.7,0.5,1.7,0
5582.4,1,1.71,0.5,1.71,0
5580.2,1,1.72,0.5,1.72,0
5577.9,1,1.73,0.5,1.73,0
5575.6,1,1.74,0.5,1.74,0
5573.3,1,1.75,0.5,1.75,0
5570.7,1,1.76,0.5,1.76,0
5568,1,1.77,0.5,1.77,0
5565.4,1,1.78,0.5,1.78,0
5562.8,1,1.79,0.5,1.79,0
5560.2,1,1.8,0.5,1.8,0
5557.5,1,1.81,0.5,1.81,0
5554.9,1,1.82,0.5,1.82,0
5552.3,1,1.83,0.5,1.83,0
5549.7,1,1.84,0.5,1.84,0
5547,1,1.85,0.5,1.85,0
5544.4,1,1.86,0.5,1.86,0
5541.8,1,1.87,0.5,1.87,0
5539.2,1,1.88,0.5,1.88,0
5536.5,1,1.89,0.5,1.89,0
5533.9,1,1.9,0.5,1.9,0
5531.3,1,1.91,0.5,1.91,0
5528.7,1,1.92,0.5,1.92,0
5526,1,1.93,0.5,1.93,0
5523.4,1,1.94,0.5,1.94,0
5520.8,1,1.95,0.5,1.95,0
5518.2,1,1.96,0.5,1.96,0
5515.5,1,1.97,0.5,1.97,0
5512.9,1,1.98,0.5,1.98,0
5510.3,1,1.99,0.5,1.99,0
5507.6,1,2,0.5,2,0
5504.7,1,2.01,0.5,2.01,0
5501.7,1,2.02,0.5,2.02,0
5498.8,1,2.03,0.5,2.03,0
5495.8,1,2.04,0.5,2.04,0
5492.8,1,2.05,0.5,2.05,0
5489.9,1,2.06,0.5,2.06,0
5486.9,1,2.07,0.5,2.07,0
5483.9,1,2.08,0.5,2.08,0
5481,1,2.09,0.5,2.09,0
5478,1,2.1,0.5,2.1,0
5475,1,2.11,0.5,2.11,0
5472.1,1,2.12,0.5,2.12,0
5469.1,1,2.13,0.5,2.13,0
5466.1,1,2.14,0.5,2.14,0
5463.2,1,2.15,0.5,2.15,0
5460.2,1,2.16,0.5,2.16,0
5457.2,1,2.17,0.5,2.17,0
5454.3,1,2.18,0.5,2.18,0
5451.3,1,2.19,0.5,2.19,0
5448.4,1,2.2,0.5,2.2,0
5445.4,1,2.21,0.5,2.21,0
5442.4,1,2.22,0.5,2.22,0
5439.5,1,2.23,0.5,2.23,0
5436.5,1,2.24,0.5,2.24,0
5433.5,1,2.25,0.5,2.25,0
5430.2,1,2.26,0.5,2.26,0
5426.9,1,2.27,0.5,2.27,0
5423.6,1,2.28,0.5,2.28,0
5420.3,1,2.29,0.5,2.29,0
5417,1,2.3,0.5,2.3,0
5413.7,1,2.31,0.5,2.31,0
5410.4,1,2.32,0.5,2.32,0
5407.1,1,2.33,0.5,2.33,0
5403.8,1,2.34,0.5,2.34,0
5400.5,1,2.35,0.5,2.35,0
5397.2,1,2.36,0.5,2.36,0
5393.9,1,2.37,0.5,2.37,0
5390.6,1,2.38,0.5,2.38,0
5387.3,1,2.39,0.5,2.39,0
5384,1,2.4,0.5,2.4,0
5380.8,1,2.41,0.5,2.41,0
5377.5,1,2.42,0.5,2.42,0
5374.2,1,2.43,0.5,2.43,0
5370.9,1,2.44,0.5,2.44,0
5367.6,1,2.45,0.5,2.45,0
5364.3,1,2.46,0.5,2.46,0
5361,1,2.47,0.5,2.47,0
5357.7,1,2.48,0.5,2.48,0
5354.4,1,2.49,0.5,2.49,0
5351.1,1,2.5,0.5,2.5,0
5347.4,1,2.51,0.5,2.51,0
5343.8,1,2.52,0.5,2.52,0
5340.2,1,2.53,0.5,2.53,0
5336.6,1,2.54,0.5,2.54,0
5332.9,1,2.55,0.5,2.55,0
5329.3,1,2.56,0.5,2.56,0
5325.7,1,2.57,0.5,2.57,0
5322,1,2.58,0.5,2.58,0
5318.4,1,2.59,0.5,2.59,0
5314.8,1,2.6,0.5,2.6,0
5311.2,1,2.61,0.5,2.61,0
5307.5,1,2.62,0.5,2.62,0
5303.9,1,2.63,0.5,2.63,0
5300.3,1,2.64,0.5,2.64,0
5296.6,1,2.65,0.5,2.65,0
5293,1,2.66,0.5,2.66,0
5289.4,1,2.67,0.5,2.67,0
5285.8,1,2.68,0.5,2.68,0
5282.1,1,2.69,0.5,2.69,0
5278.5,1,2.7,0.5,2.7,0
5274.9,1,2.71,0.5,2.71,0
5271.2,1,2.72,0.5,2.72,0
5267.6,1,2.73,0.5,2.73,0
5264,1,2.74,0.5,2.74,0
5260.4,1,2.75,0.5,2.75,0
5256.4,1,2.76,0.5,2.76,0
5252.5,1,2.77,0.5,2.77,0
5248.5,1,2.78,0.5,2.78,0
5244.6,1,2.79,0.5,2.79,0
5240.6,1,2.8,0.5,2.8,0
5236.7,1,2.81,0.5,2.81,0
5232.7,1,2.82,0.5,2.82,0
5228.7,1,2.83,0.5,2.83,0
5224.8,1,2.84,0.5,2.84,0
5220.8,1,2.85,0.5,2.85,0
5216.9,1,2.86,0.5,2.86,0
5212.9,1,2.87,0.5,2.87,0
5209,1,2.88,0.5,2.88,0
5205,1,2.89,0.5,2.89,0
5201.1,1,2.9,0.5,2.9,0
5197.1,1,2.91,0.5,2.91,0
5193.2,1,2.92,0.5,2.92,0
5189.2,1,2.93,0.5,2.93,0
5185.3,1,2.94,0.5,2.94,0
5181.3,1,2.95,0.5,2.95,0
5177.4,1,2.96,0.5,2.96,0
5173.4,1,2.97,0.5,2.97,0
5169.5,1,2.98,0.5,2.98,0
5165.5,1,2.99,0.5,2.99,0
5161.6,1,3,0.5,3,0
5157.3,1,3.01,0.5,3.01,0
5153,1,3.02,0.5,3.02,0
5148.8,1,3.03,0.5,3.03,0
5144.5,1,3.04,0.5,3.04,0
5140.2,1,3.05,0.5,3.05,0
5135.9,1,3.06,0.5,3.06,0
5131.7,1,3.07,0.5,3.07,0
5127.4,1,3.08,0.5,3.08,0
5123.1,1,3.09,0.5,3.09,0
5118.9,1,3.1,0.5,3.1,0
5114.6,1,3.11,0.5,3.11,0
5110.3,1,3.12,0.5,3.12,0
5106.1,1,3.13,0.5,3.13,0
5101.8,1,3.14,0.5,3.14,0
5097.5,1,3.15,0.5,3.15,0
5093.2,1,3.16,0.5,3.16,0
5089,1,3.17,0.5,3.17,0
5084.7,1,3.18,0.5,3.18,0
5080.4,1,3.19,0.5,3.19,0
5076.2,1,3.2,0.5,3.2,0
5071.9,1,3.21,0.5,3.21,0
5067.6,1,3.22,0.5,3.22,0
5063.4,1,3.23,0.5,3.23,0
5059.1,1,3.24,0.5,3.24,0
5054.8,1,3.25,0.5,3.25,0
5050.2,1,3.26,0.5,3.26,0
5045.7,1,3.27,0.5,3.27,0
5041.1,1,3.28,0.5,3.28,0
5036.5,1,3.29,0.5,3.29,0
5031.9,1,3.3,0.5,3.3,0
5027.3,1,3.31,0.5,3.31,0
5022.7,1,3.32,0.5,3.32,0
5018.2,1,3.33,0.5,3.33,0
5013.6,1,3.34,0.5,3.34,0
5009,1,3.35,0.5,3.35,0
5004.4,1,3.36,0.5,3.36,0
4999.8,1,3.37,0.5,3.37,0
4995.3,1,3.38,0.5,3.38,0
4990.7,1,3.39,0.5,3.39,0
4986.1,1,3.4,0.5,3.4,0
4981.5,1,3.41,0.5,3.41,0
4976.9,1,3.42,0.5,3.42,0
4972.4,1,3.43,0.5,3.43,0
4967.8,1,3.44,0.5,3.44,0
4963.2,1,3.45,0.5,3.45,0
4958.6,1,3.46,0.5,3.46,0
4954,1,3.47,0.5,3.47,0
4949.4,1,3.48,0.5,3.48,0
4944.9,1,3.49,0.5,3.49,0
4940.3,1,3.5,0.5,3.5,0
4935.4,1,3.51,0.5,3.51,0
4930.5,1,3.52,0.5,3.52,0
4925.6,1,3.53,0.5,3.53,0
4920.7,1,3.54,0.5,3.54,0
4915.8,1,3.55,0.5,3.55,0
4911,1,3.56,0.5,3.56,0
4906.1,1,3.57,0.5,3.57,0
4901.2,1,3.58,0.5,3.58,0
4896.3,1,3.59,0.5,3.59,0
4891.4,1,3.6,0.5,3.6,0
4886.5,1,3.61,0.5,3.61,0
4881.6,1,3.62,0.5,3.62,0
4876.8,1,3.63,0.5,3.63,0
4871.9,1,3.64,0.5,3.64,0
4867,1,3.65,0.5,3.65,0
4862.1,1,3.66,0.5,3.66,0
4857.2,1,3.67,0.5,3.67,0
4852.3,1,3.68,0.5,3.68,0
4847.4,1,3.69,0.5,3.69,0
4842.6,1,3.7,0.5,3.7,0
4837.7,1,3.71,0.5,3.71,0
4832.8,1,3.72,0.5,3.72,0
4827.9,1,3.73,0.5,3.73,0
4823,1,3.74,0.5,3.74,0
4818.1,1,3.75,0.5,3.75,0
4812.9,1,3.76,0.5,3.76,0
4807.8,1,3.77,0.5,3.77,0
4802.6,1,3.78,0.5,3.78,0
4797.4,1,3.79,0.5,3.79,0
4792.2,1,3.8,0.5,3.8,0
4787,1,3.81,0.5,3.81,0
4781.8,1,3.82,0.5,3.82,0
4776.6,1,3.83,0.5,3.83,0
4771.5,1,3.84,0.5,3.84,0
4766.3,1,3.85,0.5,3.85,0
4761.1,1,3.86,0.5,3.86,0
4755.9,1,3.87,0.5,3.87,0
4750.7,1,3.88,0.5,3.88,0
4745.5,1,3.89,0.5,3.89,0
4740.4,1,3.9,0.5,3.9,0
4735.2,1,3.91,0.5,3.91,0
4730,1,3.92,0.5,3.92,0
4724.8,1,3.93,0.5,3.93,0
4719.6,1,3.94,0.5,3.94,0
4714.4,1,3.95,0.5,3.95,0
4709.3,1,3.96,0.5,3.96,0
4704.1,1,3.97,0.5,3.97,0
4698.9,1,3.98,0.5,3.98,0
4693.7,1,3.99,0.5,3.99,0
4688.5,1,4,0.5,4,0
4683,1,4.01,0.5,4.01,0
4677.6,1,4.02,0.5,4.02,0
4672.1,1,4.03,0.5,4.03,0
4666.6,1,4.04,0.5,4.04,0
4661.1,1,4.05,0.5,4.05,0
4655.7,1,4.06,0.5,4.06,0
4650.2,1,4.07,0.5,4.07,0
4644.7,1,4.08,0.5,4.08,0
4639.3,1,4.09,0.5,4.09,0
4633.8,1,4.1,0.5,4.1,0
4628.3,1,4.11,0.5,4.11,0
4622.8,1,4.12,0.5,4.12,0
4617.4,1,4.13,0.5,4.13,0
4611.9,1,4.14,0.5,4.14,0
4606.4,1,4.15,0.5,4.15,0
4600.9,1,4.16,0.5,4.16,0
4595.5,1,4.17,0.5,4.17,0
4590,1,4.18,0.5,4.18,0
4584.5,1,4.19,0.5,4.19,0
4579,1,4.2,0.5,4.2,0
4573.6,1,4.21,0.5,4.21,0
4568.1,1,4.22,0.5,4.22,0
4562.6,1,4.23,0.5,4.23,0
4557.1,1,4.24,0.5,4.24,0
4551.7,1,4.25,0.5,4.25,0
4545.9,1,4.26,0.5,4.26,0
4540.2,1,4.27,0.5,4.27,0
4534.4,1,4.28,0.5,4.28,0
4528.7,1,4.29,0.5,4.29,0
4522.9,1,4.3,0.5,4.3,0
4517.1,1,4.31,0.5,4.31,0
4511.4,1,4.32,0.5,4.32,0
4505.6,1,4.33,0.5,4.33,0
4499.9,1,4.34,0.5,4.34,0
4494.1,1,4.35,0.5,4.35,0
4488.4,1,4.36,0.5,4.36,0
4482.6,1,4.37,0.5,4.37,0
4476.9,1,4.38,0.5,4.38,0
4471.1,1,4.39,0.5,4.39,0
4465.3,1,4.4,0.5,4.4,0
4459.6,1,4.41,0.5,4.41,0
4453.8,1,4.42,0.5,4.42,0
4448.1,1,4.43,0.5,4.43,0
4442.3,1,4.44,0.5,4.44,0
4436.6,1,4.45,0.5,4.45,0
4430.8,1,4.46,0.5,4.46,0
4425.1,1,4.47,0.5,4.47,0
4419.3,1,4.48,0.5,4.48,0
4413.5,1,4.49,0.5,4.49,0
4407.8,1,4.5,0.5,4.5,0
4401.8,1,4.51,0.5,4.51,0
4395.7,1,4.52,0.5,4.52,0
4389.7,1,4.53,0.5,4.53,0
4383.7,1,4.54,0.5,4.54,0
4377.6,1,4.55,0.5,4.55,0
4371.6,1,4.56,0.5,4.56,0
4365.6,1,4.57,0.5,4.57,0
4359.6,1,4.58,0.5,4.58,0
4353.5,1,4.59,0.5,4.59,0
4347.5,1,4.6,0.5,4.6,0
4341.5,1,4.61,0.5,4.61,0
4335.4,1,4.62,0.5,4.62,0
4329.4,1,4.63,0.5,4.63,0
4323.4,1,4.64,0.5,4.64,0
4317.4,1,4.65,0.5,4.65,0
4311.3,1,4.66,0.5,4.66,0
4305.3,1,4.67,0.5,4.67,0
4299.3,1,4.68,0.5,4.68,0
4293.2,1,4.69,0.5,4.69,0
4287.2,1,4.7,0.5,4.7,0
4281.2,1,4.71,0.5,4.71,0
4275.2,1,4.72,0.5,4.72,0
4269.1,1,4.73,0.5,4.73,0
4263.1,1,4.74,0.5,4.74,0
4257.1,1,4.75,0.5,4.75,0
4250.8,1,4.76,0.5,4.76,0
4244.5,1,4.77,0.5,4.77,0
4238.2,1,4.78,0.5,4.78,0
4231.9,1,4.79,0.5,4.79,0
4225.6,1,4.8,0.5,4.8,0
4219.3,1,4.81,0.5,4.81,0
4213,1,4.82,0.5,4.82,0
4206.7,1,4.83,0.5,4.83,0
4200.4,1,4.84,0.5,4.84,0
4194.2,1,4.85,0.5,4.85,0
4187.9,1,4.86,0.5,4.86,0
4181.6,1,4.87,0.5,4.87,0
4175.3,1,4.88,0.5,4.88,0
4169,1,4.89,0.5,4.89,0
4162.7,1,4.9,0.5,4.9,0
4156.4,1,4.91,0.5,4.91,0
4150.1,1,4.92,0.5,4.92,0
4143.8,1,4.93,0.5,4.93,0
4137.5,1,4.94,0.5,4.94,0
4131.2,1,4.95,0.5,4.95,0
4124.9,1,4.96,0.5,4.96,0
4118.6,1,4.97,0.5,4.97,0
4112.4,1,4.98,0.5,4.98,0
4106.1,1,4.99,0.5,4.99,0
4099.8,1,5,0.5,5,0
4093.2,1,5.01,0.5,5.01,0
4086.7,1,5.02,0.5,5.02,0
4080.1,1,5.03,0.5,5.03,0
4073.6,1,5.04,0.5,5.04,0
4067,1,5.05,0.5,5.05,0
4060.5,1,5.06,0.5,5.06,0
4053.9,1,5.07,0.5,5.07,0
4047.4,1,5.08,0.5,5.08,0
4040.8,1,5.09,0.5,5.09,0
4034.3,1,5.1,0.5,5.1,0
4027.8,1,5.11,0.5,5.11,0
4021.2,1,5.12,0.5,5.12,0
4014.7,1,5.13,0.5,5.13,0
4008.1,1,5.14,0.5,5.14,0
4001.6,1,5.15,0.5,5.15,0
3995,1,5.16,0.5,5.16,0
3988.5,1,5.17,0.5,5.17,0
3981.9,1,5.18,0.5,5.18,0
3975.4,1,5.19,0.5,5.19,0
3968.8,1,5.2,0.5,5.2,0
3962.3,1,5.21,0.5,5.21,0
3955.7,1,5.22,0.5,5.22,0
3949.2,1,5.23,0.5,5.23,0
3942.7,1,5.24,0.5,5.24,0
3936.1,1,5.25,0.5,5.25,0
3929.3,1,5.26,0.5,5.26,0
3922.5,1,5.27,0.5,5.27,0
3915.7,1,5.28,0.5,5.28,0
3908.9,1,5.29,0.5,5.29,0
3902.1,1,5.3,0.5,5.3,0
3895.4,1,5.31,0.5,5.31,0
3888.6,1,5.32,0.5,5.32,0
3881.8,1,5.33,0.5,5.33,0
3875,1,5.34,0.5,5.34,0
3868.2,1,5.35,0.5,5.35,0
3861.4,1,5.36,0.5,5.36,0
3854.6,1,5.37,0.5,5.37,0
3847.8,1,5.38,0.5,5.38,0
3841,1,5.39,0.5,5.39,0
3834.2,1,5.4,0.5,5.4,0
3827.4,1,5.41,0.5,5.41,0
3820.7,1,5.42,0.5,5.42,0
3813.9,1,5.43,0.5,5.43,0
3807.1,1,5.44,0.5,5.44,0
3800.3,1,5.45,0.5,5.45,0
3793.5,1,5.46,0.5,5.46,0
3786.7,1,5.47,0.5,5.47,0
3779.9,1,5.48,0.5,5.48,0
3773.1,1,5.49,0.5,5.49,0
3766.3,1,5.5,0.5,5.5,0
3759.3,1,5.51,0.5,5.51,0
3752.3,1,5.52,0.5,5.52,0
3745.3,1,5.53,0.5,5.53,0
3738.2,1,5.54,0.5,5.54,0
3731.2,1,5.55,0.5,5.55,0
3724.2,1,5.56,0.5,5.56,0
3717.2,1,5.57,0.5,5.57,0
3710.1,1,5.58,0.5,5.58,0
3703.1,1,5.59,0.5,5.59,0
3696.1,1,5.6,0.5,5.6,0
3689.1,1,5.61,0.5,5.61,0
3682,1,5.62,0.5,5.62,0
3675,1,5.63,0.5,5.63,0
3668,1,5.64,0.5,5.64,0
3661,1,5.65,0.5,5.65,0
3653.9,1,5.66,0.5,5.66,0
3646.9,1,5.67,0.5,5.67,0
3639.9,1,5.68,0.5,5.68,0
3632.9,1,5.69,0.5,5.69,0
3625.8,1,5.7,0.5,5.7,0
3618.8,1,5.71,0.5,5.71,0
3611.8,1,5.72,0.5,5.72,0
3604.8,1,5.73,0.5,5.73,0
3597.7,1,5.74,0.5,5.74,0
3590.7,1,5.75,0.5,5.75,0
3583.5,1,5.76,0.5,5.76,0
3576.2,1,5.77,0.5,5.77,0
3569,1,5.78,0.5,5.78,0
3561.7,1,5.79,0.5,5.79,0
3554.5,1,5.8,0.5,5.8,0
3547.2,1,5.81,0.5,5.81,0
3540,1,5.82,0.5,5.82,0
3532.7,1,5.83,0.5,5.83,0
3525.5,1,5.84,0.5,5.84,0
3518.2,1,5.85,0.5,5.85,0
3511,1,5.86,0.5,5.86,0
3503.7,1,5.87,0.5,5.87,0
3496.5,1,5.88,0.5,5.88,0
3489.2,1,5.89,0.5,5.89,0
3482,1,5.9,0.5,5.9,0
3474.7,1,5.91,0.5,5.91,0
3467.5,1,5.92,0.5,5.92,0
3460.2,1,5.93,0.5,5.93,0
3453,1,5.94,0.5,5.94,0
3445.7,1,5.95,0.5,5.95,0
3438.5,1,5.96,0.5,5.96,0
3431.2,1,5.97,0.5,5.97,0
3424,1,5.98,0.5,5.98,0
3416.7,1,5.99,0.5,5.99,0
3409.5,1,6,0.5,6,0
3402,1,6.01,0.5,6.01,0
3394.6,1,6.02,0.5,6.02,0
3387.1,1,6.03,0.5,6.03,0
3379.6,1,6.04,0.5,6.04,0
3372.2,1,6.05,0.5,6.05,0
3364.7,1,6.06,0.5,6.06,0
3357.3,1,6.07,0.5,6.07,0
3349.8,1,6.08,0.5,6.08,0
3342.3,1,6.09,0.5,6.09,0
3334.9,1,6.1,0.5,6.1,0
3327.4,1,6.11,0.5,6.11,0
3320,1,6.12,0.5,6.12,0
3312.5,1,6.13,0.5,6.13,0
3305,1,6.14,0.5,6.14,0
3297.6,1,6.15,0.5,6.15,0
3290.1,1,6.16,0.5,6.16,0
3282.7,1,6.17,0.5,6.17,0
3275.2,1,6.18,0.5,6.18,0
3267.7,1,6.19,0.5,6.19,0
3260.3,1,6.2,0.5,6.2,0
3252.8,1,6.21,0.5,6.21,0
3245.4,1,6.22,0.5,6.22,0
3237.9,1,6.23,0.5,6.23,0
3230.4,1,6.24,0.5,6.24,0
3223,1,6.25,0.5,6.25,0
3215.3,1,6.26,0.5,6.26,0
3207.6,1,6.27,0.5,6.27,0
3200,1,6.28,0.5,6.28,0
3192.3,1,6.29,0.5,6.29,0
3184.7,1,6.3,0.5,6.3,0
3177,1,6.31,0.5,6.31,0
3169.3,1,6.32,0.5,6.32,0
3161.7,1,6.33,0.5,6.33,0
3154,1,6.34,0.5,6.34,0
3146.4,1,6.35,0.5,6.35,0
3138.7,1,6.36,0.5,6.36,0
3131,1,6.37,0.5,6.37,0
3123.4,1,6.38,0.5,6.38,0
3115.7,1,6.39,0.5,6.39,0
3108,1,6.4,0.5,6.4,0
3100.4,1,6.41,0.5,6.41,0
3092.7,1,6.42,0.5,6.42,0
3085.1,1,6.43,0.5,6.43,0
3077.4,1,6.44,0.5,6.44,0
3069.7,1,6.45,0.5,6.45,0
3062.1,1,6.46,0.5,6.46,0
3054.4,1,6.47,0.5,6.47,0
3046.8,1,6.48,0.5,6.48,0
3039.1,1,6.49,0.5,6.49,0
3031.4,1,6.5,0.5,6.5,0
3023.6,1,6.51,0.5,6.51,0
3015.7,1,6.52,0.5,6.52,0
3007.9,1,6.53,0.5,6.53,0
3000,1,6.54,0.5,6.54,0
2992.2,1,6.55,0.5,6.55,0
2984.3,1,6.56,0.5,6.56,0
2976.5,1,6.57,0.5,6.57,0
2968.6,1,6.58,0.5,6.58,0
2960.8,1,6.59,0.5,6.59,0
2952.9,1,6.6,0.5,6.6,0
2945.1,1,6.61,0.5,6.61,0
2937.2,1,6.62,0.5,6.62,0
2929.4,1,6.63,0.5,6.63,0
2921.5,1,6.64,0.5,6.64,0
2913.7,1,6.65,0.5,6.65,0
2905.8,1,6.66,0.5,6.66,0
2898,1,6.67,0.5,6.67,0
2890.1,1,6.68,0.5,6.68,0
2882.3,1,6.69,0.5,6.69,0
2874.4,1,6.7,0.5,6.7,0
