"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00093783,-0.054687,0,1,0.053,0.053,0.5,0
-0.00095491,-0.054684,0,1,0.054,0.054,0.5,0
-0.00097199,-0.054681,0,1,0.055,0.055,0.5,0
-0.00098906,-0.054678,0,1,0.056,0.056,0.5,0
-0.0010061,-0.054675,0,1,0.057,0.057,0.5,0
-0.0010232,-0.054672,0,1,0.058,0.058,0.5,0
-0.0010403,-0.054669,0,1,0.059,0.059,0.5,0
-0.0010574,-0.054666,0,1,0.06,0.06,0.5,0
-0.0010745,-0.054663,0,1,0.061,0.061,0.5,0
-0.0010915,-0.05466,0,1,0.062,0.062,0.5,0
-0.0011086,-0.054657,0,1,0.063,0.063,0.5,0
-0.0011257,-0.054654,0,1,0.064,0.064,0.5,0
-0.0011424,-0.054651,0,1,0.065,0.065,0.5,0
-0.0011583,-0.054647,0,1,0.066,0.066,0.5,0
-0.0011741,-0.054643,0,1,0.067,0.067,0.5,0
-0.00119,-0.054639,0,1,0.068,0.068,0.5,0
-0.0012059,-0.054634,0,1,0.069,0.069,0.5,0
-0.0012218,-0.05463,0,1,0.07,0.07,0.5,0
-0.0012376,-0.054626,0,1,0.071,0.071,0.5,0
-0.0012535,-0.054622,0,1,0.072,0.072,0.5,0
-0.0012694,-0.054618,0,1,0.073,0.073,0.5,0
-0.0012852,-0.054614,0,1,0.074,0.074,0.5,0
-0.0013011,-0.05461,0,1,0.075,0.075,0.5,0
-0.001317,-0.054606,0,1,0.076,0.076,0.5,0
-0.0013328,-0.054602,0,1,0.077,0.077,0.5,0
-0.0013487,-0.054598,0,1,0.078,0.078,0.5,0
-0.0013646,-0.054593,0,1,0.079,0.079,0.5,0
-0.0013804,-0.054589,0,1,0.08,0.08,0.5,0
-0.0013963,-0.054585,0,1,0.081,0.081,0.5,0
-0.0014122,-0.054581,0,1,0.082,0.082,0.5,0
-0.001428,-0.054577,0,1,0.083,0.083,0.5,0
-0.0014439,-0.054573,0,1,0.084,0.084,0.5,0
-0.0014598,-0.054569,0,1,0.085,0.085,0.5,0
-0.0014757,-0.054565,0,1,0.086,0.086,0.5,0
-0.0014915,-0.054561,0,1,0.087,0.087,0.5,0
-0.0015074,-0.054557,0,1,0.088,0.088,0.5,0
-0.0015233,-0.054552,0,1,0.089,0.089,0.5,0
-0.0015391,-0.054548,0,1,0.09,0.09,0.5,0
-0.0015546,-0.054544,0,1,0.091,0.091,0.5,0
-0.0015691,-0.054539,0,1,0.092,0.092,0.5,0
-0.0015836,-0.054534,0,1,0.093,0.093,0.5,0
-0.0015981,-0.054529,0,1,0.094,0.094,0.5,0
-0.0016126,-0.054523,0,1,0.095,0.095,0.5,0
-0.0016271,-0.054518,0,1,0.096,0.096,0.5,0
-0.0016417,-0.054513,0,1,0.097,0.097,0.5,0
-0.0016562,-0.054508,0,1,0.098,0.098,0.5,0
-0.0016707,-0.054503,0,1,0.099,0.099,0.5,0
-0.0016852,-0.054498,0,1,0.1,0.1,0.5,0
-0.0016997,-0.054493,0,1,0.101,0.101,0.5,0
-0.0017142,-0.054488,0,1,0.102,0.102,0.5,0
-0.0017287,-0.054482,0,1,0.103,0.103,0.5,0
-0.0017432,-0.054477,0,1,0.104,0.104,0.5,0
-0.0017577,-0.054472,0,1,0.105,0.105,0.5,0
-0.0017722,-0.054467,0,1,0.106,0.106,0.5,0
-0.0017867,-0.054462,0,1,0.107,0.107,0.5,0
-0.0018012,-0.054457,0,1,0.108,0.108,0.5,0
-0.0018157,-0.054452,0,1,0.109,0.109,0.5,0
-0.0018302,-0.054447,0,1,0.11,0.11,0.5,0
-0.0018447,-0.054441,0,1,0.111,0.111,0.5,0
-0.0018592,-0.054436,0,1,0.112,0.112,0.5,0
-0.0018738,-0.054431,0,1,0.113,0.113,0.5,0
-0.0018883,-0.054426,0,1,0.114,0.114,0.5,0
-0.0019028,-0.054421,0,1,0.115,0.115,0.5,0
-0.0019173,-0.054416,0,1,0.116,0.116,0.5,0
-0.0019318,-0.054411,0,1,0.117,0.117,0.5,0
-0.0019463,-0.054406,0,1,0.118,0.118,0.5,0
-0.0019608,-0.0544,0,1,0.119,0.119,0.5,0
-0.0019742,-0.054395,0,1,0.12,0.12,0.5,0
-0.0019871,-0.054389,0,1,0.121,0.121,0.5,0
-0.0019999,-0.054383,0,1,0.122,0.122,0.5,0
-0.0020128,-0.054378,0,1,0.123,0.123,0.5,0
-0.0020256,-0.054372,0,1,0.124,0.124,0.5,0
-0.0020385,-0.054366,0,1,0.125,0.125,0.5,0
-0.0020513,-0.05436,0,1,0.126,0.126,0.5,0
-0.0020642,-0.054355,0,1,0.127,0.127,0.5,0
-0.0020771,-0.054349,0,1,0.128,0.128,0.5,0
-0.0020899,-0.054343,0,1,0.129,0.129,0.5,0
-0.0021028,-0.054337,0,1,0.13,0.13,0.5,0
-0.0021156,-0.054332,0,1,0.131,0.131,0.5,0
-0.0021285,-0.054326,0,1,0.132,0.132,0.5,0
-0.0021413,-0.05432,0,1,0.133,0.133,0.5,0
-0.0021542,-0.054314,0,1,0.134,0.134,0.5,0
-0.0021671,-0.054309,0,1,0.135,0.135,0.5,0
-0.0021799,-0.054303,0,1,0.136,0.136,0.5,0
-0.0021928,-0.054297,0,1,0.137,0.137,0.5,0
-0.0022056,-0.054291,0,1,0.138,0.138,0.5,0
-0.0022185,-0.054285,0,1,0.139,0.139,0.5,0
-0.0022313,-0.05428,0,1,0.14,0.14,0.5,0
-0.0022442,-0.054274,0,1,0.141,0.141,0.5,0
-0.002257,-0.054268,0,1,0.142,0.142,0.5,0
-0.0022699,-0.054262,0,1,0.143,0.143,0.5,0
-0.0022828,-0.054257,0,1,0.144,0.144,0.5,0
-0.0022956,-0.054251,0,1,0.145,0.145,0.5,0
-0.0023085,-0.054245,0,1,0.146,0.146,0.5,0
-0.0023213,-0.054239,0,1,0.147,0.147,0.5,0
-0.0023342,-0.054234,0,1,0.148,0.148,0.5,0
-0.002347,-0.054228,0,1,0.149,0.149,0.5,0
-0.0023599,-0.054222,0,1,0.15,0.15,0.5,0
-0.0023724,-0.054216,0,1,0.151,0.151,0.5,0
-0.0023832,-0.054209,0,1,0.152,0.152,0.5,0
-0.002394,-0.054202,0,1,0.153,0.153,0.5,0
-0.0024049,-0.054196,0,1,0.154,0.154,0.5,0
-0.0024157,-0.054189,0,1,0.155,0.155,0.5,0
-0.0024265,-0.054182,0,1,0.156,0.156,0.5,0
-0.0024374,-0.054175,0,1,0.157,0.157,0.5,0
-0.0024482,-0.054168,0,1,0.158,0.158,0.5,0
-0.002459,-0.054161,0,1,0.159,0.159,0.5,0
-0.0024699,-0.054154,0,1,0.16,0.16,0.5,0
-0.0024807,-0.054147,0,1,0.161,0.161,0.5,0
-0.0024915,-0.05414,0,1,0.162,0.162,0.5,0
-0.0025024,-0.054133,0,1,0.163,0.163,0.5,0
-0.0025132,-0.054127,0,1,0.164,0.164,0.5,0
-0.002524,-0.05412,0,1,0.165,0.165,0.5,0
-0.0025349,-0.054113,0,1,0.166,0.166,0.5,0
-0.0025457,-0.054106,0,1,0.167,0.167,0.5,0
-0.0025565,-0.054099,0,1,0.168,0.168,0.5,0
-0.0025674,-0.054092,0,1,0.169,0.169,0.5,0
-0.0025782,-0.054085,0,1,0.17,0.17,0.5,0
-0.002589,-0.054078,0,1,0.171,0.171,0.5,0
-0.0025999,-0.054071,0,1,0.172,0.172,0.5,0
-0.0026107,-0.054064,0,1,0.173,0.173,0.5,0
-0.0026215,-0.054058,0,1,0.174,0.174,0.5,0
-0.0026324,-0.054051,0,1,0.175,0.175,0.5,0
-0.0026432,-0.054044,0,1,0.176,0.176,0.5,0
-0.002654,-0.054037,0,1,0.177,0.177,0.5,0
-0.0026649,-0.05403,0,1,0.178,0.178,0.5,0
-0.0026757,-0.054023,0,1,0.179,0.179,0.5,0
-0.0026865,-0.054016,0,1,0.18,0.18,0.5,0
-0.0026974,-0.054009,0,1,0.181,0.181,0.5,0
-0.0027082,-0.054002,0,1,0.182,0.182,0.5,0
-0.0027191,-0.053995,0,1,0.183,0.183,0.5,0
-0.0027299,-0.053989,0,1,0.184,0.184,0.5,0
-0.0027407,-0.053982,0,1,0.185,0.185,0.5,0
-0.0027506,-0.053974,0,1,0.186,0.186,0.5,0
-0.0027598,-0.053967,0,1,0.187,0.187,0.5,0
-0.0027689,-0.053959,0,1,0.188,0.188,0.5,0
-0.0027781,-0.053952,0,1,0.189,0.189,0.5,0
-0.0027873,-0.053945,0,1,0.19,0.19,0.5,0
-0.0027964,-0.053937,0,1,0.191,0.191,0.5,0
-0.0028056,-0.05393,0,1,0.192,0.192,0.5,0
-0.0028147,-0.053922,0,1,0.193,0.193,0.5,0
-0.0028239,-0.053915,0,1,0.194,0.194,0.5,0
-0.002833,-0.053907,0,1,0.195,0.195,0.5,0
-0.0028422,-0.0539,0,1,0.196,0.196,0.5,0
-0.0028514,-0.053892,0,1,0.197,0.197,0.5,0
-0.0028605,-0.053885,0,1,0.198,0.198,0.5,0
-0.0028697,-0.053877,0,1,0.199,0.199,0.5,0
-0.0028788,-0.05387,0,1,0.2,0.2,0.5,0
-0.002888,-0.053862,0,1,0.201,0.201,0.5,0
-0.0028972,-0.053855,0,1,0.202,0.202,0.5,0
-0.0029063,-0.053847,0,1,0.203,0.203,0.5,0
-0.0029155,-0.05384,0,1,0.204,0.204,0.5,0
-0.0029246,-0.053832,0,1,0.205,0.205,0.5,0
-0.0029338,-0.053825,0,1,0.206,0.206,0.5,0
-0.002943,-0.053817,0,1,0.207,0.207,0.5,0
-0.0029521,-0.05381,0,1,0.208,0.208,0.5,0
-0.0029613,-0.053802,0,1,0.209,0.209,0.5,0
-0.0029704,-0.053795,0,1,0.21,0.21,0.5,0
-0.0029796,-0.053787,0,1,0.211,0.211,0.5,0
-0.0029887,-0.05378,0,1,0.212,0.212,0.5,0
-0.0029979,-0.053772,0,1,0.213,0.213,0.5,0
-0.0030071,-0.053765,0,1,0.214,0.214,0.5,0
-0.0030162,-0.053758,0,1,0.215,0.215,0.5,0
-0.0030254,-0.05375,0,1,0.216,0.216,0.5,0
-0.0030345,-0.053743,0,1,0.217,0.217,0.5,0
-0.0030437,-0.053735,0,1,0.218,0.218,0.5,0
-0.0030529,-0.053728,0,1,0.219,0.219,0.5,0
-0.003062,-0.05372,0,1,0.22,0.22,0.5,0
-0.0030712,-0.053713,0,1,0.221,0.221,0.5,0
-0.0030803,-0.053705,0,1,0.222,0.222,0.5,0
-0.0030895,-0.053698,0,1,0.223,0.223,0.5,0
-0.0030977,-0.05369,0,1,0.224,0.224,0.5,0
-0.0031048,-0.053682,0,1,0.225,0.225,0.5,0
-0.003112,-0.053674,0,1,0.226,0.226,0.5,0
-0.0031191,-0.053666,0,1,0.227,0.227,0.5,0
-0.0031263,-0.053658,0,1,0.228,0.228,0.5,0
-0.0031334,-0.05365,0,1,0.229,0.229,0.5,0
-0.0031405,-0.053641,0,1,0.23,0.23,0.5,0
-0.0031477,-0.053633,0,1,0.231,0.231,0.5,0
-0.0031548,-0.053625,0,1,0.232,0.232,0.5,0
-0.003162,-0.053617,0,1,0.233,0.233,0.5,0
-0.0031691,-0.053609,0,1,0.234,0.234,0.5,0
-0.0031762,-0.053601,0,1,0.235,0.235,0.5,0
-0.0031834,-0.053593,0,1,0.236,0.236,0.5,0
-0.0031905,-0.053585,0,1,0.237,0.237,0.5,0
-0.0031976,-0.053577,0,1,0.238,0.238,0.5,0
-0.0032048,-0.053569,0,1,0.239,0.239,0.5,0
-0.0032119,-0.053561,0,1,0.24,0.24,0.5,0
-0.0032191,-0.053553,0,1,0.241,0.241,0.5,0
-0.0032262,-0.053545,0,1,0.242,0.242,0.5,0
-0.0032333,-0.053537,0,1,0.243,0.243,0.5,0
-0.0032405,-0.053528,0,1,0.244,0.244,0.5,0
-0.0032476,-0.05352,0,1,0.245,0.245,0.5,0
-0.0032547,-0.053512,0,1,0.246,0.246,0.5,0
-0.0032619,-0.053504,0,1,0.247,0.247,0.5,0
-0.003269,-0.053496,0,1,0.248,0.248,0.5,0
-0.0032762,-0.053488,0,1,0.249,0.249,0.5,0
-0.0032833,-0.05348,0,1,0.25,0.25,0.5,0
-0.0032904,-0.053472,0,1,0.251,0.251,0.5,0
-0.0032976,-0.053464,0,1,0.252,0.252,0.5,0
-0.0033047,-0.053456,0,1,0.253,0.253,0.5,0
-0.0033118,-0.053448,0,1,0.254,0.254,0.5,0
-0.003319,-0.05344,0,1,0.255,0.255,0.5,0
-0.0033261,-0.053432,0,1,0.256,0.256,0.5,0
-0.0033333,-0.053424,0,1,0.257,0.257,0.5,0
-0.0033404,-0.053415,0,1,0.258,0.258,0.5,0
-0.0033475,-0.053407,0,1,0.259,0.259,0.5,0
-0.0033547,-0.053399,0,1,0.26,0.26,0.5,0
-0.0033618,-0.053391,0,1,0.261,0.261,0.5,0
-0.0033689,-0.053383,0,1,0.262,0.262,0.5,0
-0.0033761,-0.053375,0,1,0.263,0.263,0.5,0
-0.0033832,-0.053367,0,1,0.264,0.264,0.5,0
-0.0033904,-0.053359,0,1,0.265,0.265,0.5,0
-0.0033964,-0.053351,0,1,0.266,0.266,0.5,0
-0.0034017,-0.053342,0,1,0.267,0.267,0.5,0
-0.0034069,-0.053334,0,1,0.268,0.268,0.5,0
-0.0034121,-0.053325,0,1,0.269,0.269,0.5,0
-0.0034174,-0.053316,0,1,0.27,0.27,0.5,0
-0.0034226,-0.053308,0,1,0.271,0.271,0.5,0
-0.0034279,-0.053299,0,1,0.272,0.272,0.5,0
-0.0034331,-0.053291,0,1,0.273,0.273,0.5,0
-0.0034383,-0.053282,0,1,0.274,0.274,0.5,0
-0.0034436,-0.053274,0,1,0.275,0.275,0.5,0
-0.0034488,-0.053265,0,1,0.276,0.276,0.5,0
-0.0034541,-0.053256,0,1,0.277,0.277,0.5,0
-0.0034593,-0.053248,0,1,0.278,0.278,0.5,0
-0.0034645,-0.053239,0,1,0.279,0.279,0.5,0
-0.0034698,-0.053231,0,1,0.28,0.28,0.5,0
-0.003475,-0.053222,0,1,0.281,0.281,0.5,0
-0.0034803,-0.053214,0,1,0.282,0.282,0.5,0
-0.0034855,-0.053205,0,1,0.283,0.283,0.5,0
-0.0034907,-0.053196,0,1,0.284,0.284,0.5,0
-0.003496,-0.053188,0,1,0.285,0.285,0.5,0
-0.0035012,-0.053179,0,1,0.286,0.286,0.5,0
-0.0035065,-0.053171,0,1,0.287,0.287,0.5,0
-0.0035117,-0.053162,0,1,0.288,0.288,0.5,0
-0.0035169,-0.053154,0,1,0.289,0.289,0.5,0
-0.0035222,-0.053145,0,1,0.29,0.29,0.5,0
-0.0035274,-0.053137,0,1,0.291,0.291,0.5,0
-0.0035327,-0.053128,0,1,0.292,0.292,0.5,0
-0.0035379,-0.053119,0,1,0.293,0.293,0.5,0
-0.0035431,-0.053111,0,1,0.294,0.294,0.5,0
-0.0035484,-0.053102,0,1,0.295,0.295,0.5,0
-0.0035536,-0.053094,0,1,0.296,0.296,0.5,0
-0.0035589,-0.053085,0,1,0.297,0.297,0.5,0
-0.0035641,-0.053077,0,1,0.298,0.298,0.5,0
-0.0035693,-0.053068,0,1,0.299,0.299,0.5,0
-0.0035746,-0.053059,0,1,0.3,0.3,0.5,0
-0.0035798,-0.053051,0,1,0.301,0.301,0.5,0
-0.0035851,-0.053042,0,1,0.302,0.302,0.5,0
-0.0035903,-0.053034,0,1,0.303,0.303,0.5,0
-0.0035955,-0.053025,0,1,0.304,0.304,0.5,0
-0.0036008,-0.053017,0,1,0.305,0.305,0.5,0
-0.003606,-0.053008,0,1,0.306,0.306,0.5,0
-0.0036113,-0.053,0,1,0.307,0.307,0.5,0
-0.0036165,-0.052991,0,1,0.308,0.308,0.5,0
-0.0036217,-0.052982,0,1,0.309,0.309,0.5,0
-0.003627,-0.052974,0,1,0.31,0.31,0.5,0
-0.0036322,-0.052965,0,1,0.311,0.311,0.5,0
-0.0036365,-0.052957,0,1,0.312,0.312,0.5,0
-0.0036397,-0.052948,0,1,0.313,0.313,0.5,0
-0.0036428,-0.052939,0,1,0.314,0.314,0.5,0
-0.003646,-0.05293,0,1,0.315,0.315,0.5,0
-0.0036492,-0.052922,0,1,0.316,0.316,0.5,0
-0.0036523,-0.052913,0,1,0.317,0.317,0.5,0
-0.0036555,-0.052904,0,1,0.318,0.318,0.5,0
-0.0036587,-0.052896,0,1,0.319,0.319,0.5,0
-0.0036619,-0.052887,0,1,0.32,0.32,0.5,0
-0.003665,-0.052878,0,1,0.321,0.321,0.5,0
-0.0036682,-0.052869,0,1,0.322,0.322,0.5,0
-0.0036714,-0.052861,0,1,0.323,0.323,0.5,0
-0.0036746,-0.052852,0,1,0.324,0.324,0.5,0
-0.0036777,-0.052843,0,1,0.325,0.325,0.5,0
-0.0036809,-0.052835,0,1,0.326,0.326,0.5,0
-0.0036841,-0.052826,0,1,0.327,0.327,0.5,0
-0.0036872,-0.052817,0,1,0.328,0.328,0.5,0
-0.0036904,-0.052809,0,1,0.329,0.329,0.5,0
-0.0036936,-0.0528,0,1,0.33,0.33,0.5,0
-0.0036968,-0.052791,0,1,0.331,0.331,0.5,0
-0.0036999,-0.052782,0,1,0.332,0.332,0.5,0
-0.0037031,-0.052774,0,1,0.333,0.333,0.5,0
-0.0037063,-0.052765,0,1,0.334,0.334,0.5,0
-0.0037095,-0.052756,0,1,0.335,0.335,0.5,0
-0.0037126,-0.052748,0,1,0.336,0.336,0.5,0
-0.0037158,-0.052739,0,1,0.337,0.337,0.5,0
-0.003719,-0.05273,0,1,0.338,0.338,0.5,0
-0.0037221,-0.052721,0,1,0.339,0.339,0.5,0
-0.0037253,-0.052713,0,1,0.34,0.34,0.5,0
-0.0037285,-0.052704,0,1,0.341,0.341,0.5,0
-0.0037317,-0.052695,0,1,0.342,0.342,0.5,0
-0.0037348,-0.052687,0,1,0.343,0.343,0.5,0
-0.003738,-0.052678,0,1,0.344,0.344,0.5,0
-0.0037412,-0.052669,0,1,0.345,0.345,0.5,0
-0.0037444,-0.05266,0,1,0.346,0.346,0.5,0
-0.0037475,-0.052652,0,1,0.347,0.347,0.5,0
-0.0037507,-0.052643,0,1,0.348,0.348,0.5,0
-0.0037539,-0.052634,0,1,0.349,0.349,0.5,0
-0.003757,-0.052626,0,1,0.35,0.35,0.5,0
-0.0037602,-0.052617,0,1,0.351,0.351,0.5,0
-0.0037634,-0.052608,0,1,0.352,0.352,0.5,0
-0.0037666,-0.052599,0,1,0.353,0.353,0.5,0
-0.0037697,-0.052591,0,1,0.354,0.354,0.5,0
-0.0037729,-0.052582,0,1,0.355,0.355,0.5,0
-0.0037761,-0.052573,0,1,0.356,0.356,0.5,0
-0.0037793,-0.052565,0,1,0.357,0.357,0.5,0
-0.0037824,-0.052556,0,1,0.358,0.358,0.5,0
-0.0037856,-0.052547,0,1,0.359,0.359,0.5,0
-0.0037888,-0.052538,0,1,0.36,0.36,0.5,0
-0.0037919,-0.05253,0,1,0.361,0.361,0.5,0
-0.0037951,-0.052521,0,1,0.362,0.362,0.5,0
-0.0037967,-0.052512,0,1,0.363,0.363,0.5,0
-0.0037978,-0.052502,0,1,0.364,0.364,0.5,0
-0.0037989,-0.052493,0,1,0.365,0.365,0.5,0
-0.0037999,-0.052484,0,1,0.366,0.366,0.5,0
-0.003801,-0.052474,0,1,0.367,0.367,0.5,0
-0.0038021,-0.052465,0,1,0.368,0.368,0.5,0
-0.0038032,-0.052455,0,1,0.369,0.369,0.5,0
-0.0038043,-0.052446,0,1,0.37,0.37,0.5,0
-0.0038054,-0.052437,0,1,0.371,0.371,0.5,0
-0.0038065,-0.052427,0,1,0.372,0.372,0.5,0
-0.0038075,-0.052418,0,1,0.373,0.373,0.5,0
-0.0038086,-0.052408,0,1,0.374,0.374,0.5,0
-0.0038097,-0.052399,0,1,0.375,0.375,0.5,0
-0.0038108,-0.05239,0,1,0.376,0.376,0.5,0
-0.0038119,-0.05238,0,1,0.377,0.377,0.5,0
-0.003813,-0.052371,0,1,0.378,0.378,0.5,0
-0.0038141,-0.052361,0,1,0.379,0.379,0.5,0
-0.0038151,-0.052352,0,1,0.38,0.38,0.5,0
-0.0038162,-0.052343,0,1,0.381,0.381,0.5,0
-0.0038173,-0.052333,0,1,0.382,0.382,0.5,0
-0.0038184,-0.052324,0,1,0.383,0.383,0.5,0
-0.0038195,-0.052314,0,1,0.384,0.384,0.5,0
-0.0038206,-0.052305,0,1,0.385,0.385,0.5,0
-0.0038217,-0.052296,0,1,0.386,0.386,0.5,0
-0.0038227,-0.052286,0,1,0.387,0.387,0.5,0
-0.0038238,-0.052277,0,1,0.388,0.388,0.5,0
-0.0038249,-0.052268,0,1,0.389,0.389,0.5,0
-0.003826,-0.052258,0,1,0.39,0.39,0.5,0
-0.0038271,-0.052249,0,1,0.391,0.391,0.5,0
-0.0038282,-0.052239,0,1,0.392,0.392,0.5,0
-0.0038293,-0.05223,0,1,0.393,0.393,0.5,0
-0.0038304,-0.052221,0,1,0.394,0.394,0.5,0
-0.0038314,-0.052211,0,1,0.395,0.395,0.5,0
-0.0038325,-0.052202,0,1,0.396,0.396,0.5,0
-0.0038336,-0.052192,0,1,0.397,0.397,0.5,0
-0.0038347,-0.052183,0,1,0.398,0.398,0.5,0
-0.0038358,-0.052174,0,1,0.399,0.399,0.5,0
-0.0038369,-0.052164,0,1,0.4,0.4,0.5,0
-0.003838,-0.052155,0,1,0.401,0.401,0.5,0
-0.003839,-0.052145,0,1,0.402,0.402,0.5,0
-0.0038401,-0.052136,0,1,0.403,0.403,0.5,0
-0.0038412,-0.052127,0,1,0.404,0.404,0.5,0
-0.0038423,-0.052117,0,1,0.405,0.405,0.5,0
-0.0038434,-0.052108,0,1,0.406,0.406,0.5,0
-0.0038445,-0.052098,0,1,0.407,0.407,0.5,0
-0.0038456,-0.052089,0,1,0.408,0.408,0.5,0
-0.0038466,-0.05208,0,1,0.409,0.409,0.5,0
-0.0038477,-0.05207,0,1,0.41,0.41,0.5,0
-0.0038488,-0.052061,0,1,0.411,0.411,0.5,0
-0.0038499,-0.052051,0,1,0.412,0.412,0.5,0
-0.003851,-0.052042,0,1,0.413,0.413,0.5,0
-0.0038521,-0.052033,0,1,0.414,0.414,0.5,0
-0.0038532,-0.052023,0,1,0.415,0.415,0.5,0
-0.0038543,-0.052014,0,1,0.416,0.416,0.5,0
-0.0038553,-0.052004,0,1,0.417,0.417,0.5,0
-0.0038564,-0.051995,0,1,0.418,0.418,0.5,0
-0.0038555,-0.051986,0,1,0.419,0.419,0.5,0
-0.0038546,-0.051977,0,1,0.42,0.42,0.5,0
-0.0038538,-0.051968,0,1,0.421,0.421,0.5,0
-0.0038529,-0.051958,0,1,0.422,0.422,0.5,0
-0.003852,-0.051949,0,1,0.423,0.423,0.5,0
-0.0038511,-0.05194,0,1,0.424,0.424,0.5,0
-0.0038502,-0.051931,0,1,0.425,0.425,0.5,0
-0.0038493,-0.051922,0,1,0.426,0.426,0.5,0
-0.0038485,-0.051913,0,1,0.427,0.427,0.5,0
-0.0038476,-0.051904,0,1,0.428,0.428,0.5,0
-0.0038467,-0.051894,0,1,0.429,0.429,0.5,0
-0.0038458,-0.051885,0,1,0.43,0.43,0.5,0
-0.0038449,-0.051876,0,1,0.431,0.431,0.5,0
-0.003844,-0.051867,0,1,0.432,0.432,0.5,0
-0.0038432,-0.051858,0,1,0.433,0.433,0.5,0
-0.0038423,-0.051849,0,1,0.434,0.434,0.5,0
-0.0038414,-0.051839,0,1,0.435,0.435,0.5,0
-0.0038405,-0.05183,0,1,0.436,0.436,0.5,0
-0.0038396,-0.051821,0,1,0.437,0.437,0.5,0
-0.0038387,-0.051812,0,1,0.438,0.438,0.5,0
-0.0038379,-0.051803,0,1,0.439,0.439,0.5,0
-0.003837,-0.051794,0,1,0.44,0.44,0.5,0
-0.0038361,-0.051784,0,1,0.441,0.441,0.5,0
-0.0038352,-0.051775,0,1,0.442,0.442,0.5,0
-0.0038343,-0.051766,0,1,0.443,0.443,0.5,0
-0.0038334,-0.051757,0,1,0.444,0.444,0.5,0
-0.0038326,-0.051748,0,1,0.445,0.445,0.5,0
-0.0038317,-0.051739,0,1,0.446,0.446,0.5,0
-0.0038308,-0.051729,0,1,0.447,0.447,0.5,0
-0.0038299,-0.05172,0,1,0.448,0.448,0.5,0
-0.003829,-0.051711,0,1,0.449,0.449,0.5,0
-0.0038281,-0.051702,0,1,0.45,0.45,0.5,0
-0.0038273,-0.051693,0,1,0.451,0.451,0.5,0
-0.0038264,-0.051684,0,1,0.452,0.452,0.5,0
-0.0038255,-0.051675,0,1,0.453,0.453,0.5,0
-0.0038246,-0.051665,0,1,0.454,0.454,0.5,0
-0.0038237,-0.051656,0,1,0.455,0.455,0.5,0
-0.0038228,-0.051647,0,1,0.456,0.456,0.5,0
-0.003822,-0.051638,0,1,0.457,0.457,0.5,0
-0.0038211,-0.051629,0,1,0.458,0.458,0.5,0
-0.0038202,-0.05162,0,1,0.459,0.459,0.5,0
-0.0038193,-0.05161,0,1,0.46,0.46,0.5,0
-0.0038184,-0.051601,0,1,0.461,0.461,0.5,0
-0.0038175,-0.051592,0,1,0.462,0.462,0.5,0
-0.0038167,-0.051583,0,1,0.463,0.463,0.5,0
-0.0038158,-0.051574,0,1,0.464,0.464,0.5,0
-0.0038149,-0.051565,0,1,0.465,0.465,0.5,0
-0.003814,-0.051555,0,1,0.466,0.466,0.5,0
-0.0038131,-0.051546,0,1,0.467,0.467,0.5,0
-0.0038122,-0.051537,0,1,0.468,0.468,0.5,0
-0.0038114,-0.051528,0,1,0.469,0.469,0.5,0
-0.0038105,-0.051519,0,1,0.47,0.47,0.5,0
-0.0038096,-0.05151,0,1,0.471,0.471,0.5,0
-0.0038087,-0.0515,0,1,0.472,0.472,0.5,0
-0.0038078,-0.051491,0,1,0.473,0.473,0.5,0
-0.0038069,-0.051482,0,1,0.474,0.474,0.5,0
-0.003806,-0.051473,0,1,0.475,0.475,0.5,0
-0.0038052,-0.051464,0,1,0.476,0.476,0.5,0
-0.0038043,-0.051455,0,1,0.477,0.477,0.5,0
-0.0038034,-0.051445,0,1,0.478,0.478,0.5,0
-0.0038025,-0.051436,0,1,0.479,0.479,0.5,0
-0.0038003,-0.051427,0,1,0.48,0.48,0.5,0
-0.0037974,-0.051418,0,1,0.481,0.481,0.5,0
-0.0037944,-0.05141,0,1,0.482,0.482,0.5,0
-0.0037915,-0.051401,0,1,0.483,0.483,0.5,0
-0.0037886,-0.051392,0,1,0.484,0.484,0.5,0
-0.0037856,-0.051383,0,1,0.485,0.485,0.5,0
-0.0037827,-0.051374,0,1,0.486,0.486,0.5,0
-0.0037798,-0.051365,0,1,0.487,0.487,0.5,0
-0.0037768,-0.051356,0,1,0.488,0.488,0.5,0
-0.0037739,-0.051347,0,1,0.489,0.489,0.5,0
-0.003771,-0.051338,0,1,0.49,0.49,0.5,0
-0.0037681,-0.05133,0,1,0.491,0.491,0.5,0
-0.0037651,-0.051321,0,1,0.492,0.492,0.5,0
-0.0037622,-0.051312,0,1,0.493,0.493,0.5,0
-0.0037593,-0.051303,0,1,0.494,0.494,0.5,0
-0.0037563,-0.051294,0,1,0.495,0.495,0.5,0
-0.0037534,-0.051285,0,1,0.496,0.496,0.5,0
-0.0037505,-0.051276,0,1,0.497,0.497,0.5,0
-0.0037475,-0.051267,0,1,0.498,0.498,0.5,0
-0.0037446,-0.051258,0,1,0.499,0.499,0.5,0
-0.0037417,-0.051249,0,1,0.5,0.5,0.5,0
-0.0037388,-0.051241,0,1,0.501,0.501,0.5,0
-0.0037358,-0.051232,0,1,0.502,0.502,0.5,0
-0.0037329,-0.051223,0,1,0.503,0.503,0.5,0
