"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0019771,-0.050806,0,1,0.09,0.09,1,0
-0.0019984,-0.050799,0,1,0.091,0.091,1,0
-0.0020197,-0.050793,0,1,0.092,0.092,1,0
-0.0020411,-0.050786,0,1,0.093,0.093,1,0
-0.0020624,-0.05078,0,1,0.094,0.094,1,0
-0.0020837,-0.050773,0,1,0.095,0.095,1,0
-0.0021051,-0.050766,0,1,0.096,0.096,1,0
-0.0021264,-0.05076,0,1,0.097,0.097,1,0
-0.0021477,-0.050753,0,1,0.098,0.098,1,0
-0.0021691,-0.050747,0,1,0.099,0.099,1,0
-0.0021904,-0.05074,0,1,0.1,0.1,1,0
-0.0022117,-0.050734,0,1,0.101,0.101,1,0
-0.002233,-0.050727,0,1,0.102,0.102,1,0
-0.0022544,-0.050721,0,1,0.103,0.103,1,0
-0.0022757,-0.050714,0,1,0.104,0.104,1,0
-0.002297,-0.050708,0,1,0.105,0.105,1,0
-0.0023184,-0.050701,0,1,0.106,0.106,1,0
-0.0023397,-0.050695,0,1,0.107,0.107,1,0
-0.002361,-0.050688,0,1,0.108,0.108,1,0
-0.0023824,-0.050682,0,1,0.109,0.109,1,0
-0.0024037,-0.050675,0,1,0.11,0.11,1,0
-0.002425,-0.050669,0,1,0.111,0.111,1,0
-0.0024464,-0.050662,0,1,0.112,0.112,1,0
-0.0024677,-0.050656,0,1,0.113,0.113,1,0
-0.0024876,-0.050646,0,1,0.114,0.114,1,0
-0.0025068,-0.050635,0,1,0.115,0.115,1,0
-0.002526,-0.050624,0,1,0.116,0.116,1,0
-0.0025452,-0.050613,0,1,0.117,0.117,1,0
-0.0025644,-0.050603,0,1,0.118,0.118,1,0
-0.0025836,-0.050592,0,1,0.119,0.119,1,0
-0.0026028,-0.050581,0,1,0.12,0.12,1,0
-0.002622,-0.05057,0,1,0.121,0.121,1,0
-0.0026412,-0.050559,0,1,0.122,0.122,1,0
-0.0026604,-0.050548,0,1,0.123,0.123,1,0
-0.0026796,-0.050537,0,1,0.124,0.124,1,0
-0.0026988,-0.050527,0,1,0.125,0.125,1,0
-0.002718,-0.050516,0,1,0.126,0.126,1,0
-0.0027372,-0.050505,0,1,0.127,0.127,1,0
-0.0027564,-0.050494,0,1,0.128,0.128,1,0
-0.0027756,-0.050483,0,1,0.129,0.129,1,0
-0.0027948,-0.050472,0,1,0.13,0.13,1,0
-0.002814,-0.050461,0,1,0.131,0.131,1,0
-0.0028332,-0.050451,0,1,0.132,0.132,1,0
-0.0028524,-0.05044,0,1,0.133,0.133,1,0
-0.0028716,-0.050429,0,1,0.134,0.134,1,0
-0.0028908,-0.050418,0,1,0.135,0.135,1,0
-0.00291,-0.050407,0,1,0.136,0.136,1,0
-0.0029292,-0.050396,0,1,0.137,0.137,1,0
-0.0029484,-0.050385,0,1,0.138,0.138,1,0
-0.0029676,-0.050374,0,1,0.139,0.139,1,0
-0.0029868,-0.050364,0,1,0.14,0.14,1,0
-0.003006,-0.050353,0,1,0.141,0.141,1,0
-0.0030252,-0.050342,0,1,0.142,0.142,1,0
-0.0030444,-0.050331,0,1,0.143,0.143,1,0
-0.0030636,-0.05032,0,1,0.144,0.144,1,0
-0.0030828,-0.050309,0,1,0.145,0.145,1,0
-0.003102,-0.050298,0,1,0.146,0.146,1,0
-0.0031212,-0.050288,0,1,0.147,0.147,1,0
-0.0031404,-0.050277,0,1,0.148,0.148,1,0
-0.0031596,-0.050266,0,1,0.149,0.149,1,0
-0.0031788,-0.050255,0,1,0.15,0.15,1,0
-0.003198,-0.050244,0,1,0.151,0.151,1,0
-0.0032172,-0.050233,0,1,0.152,0.152,1,0
-0.0032364,-0.050222,0,1,0.153,0.153,1,0
-0.0032556,-0.050211,0,1,0.154,0.154,1,0
-0.0032748,-0.050201,0,1,0.155,0.155,1,0
-0.003294,-0.05019,0,1,0.156,0.156,1,0
-0.0033132,-0.050179,0,1,0.157,0.157,1,0
-0.0033324,-0.050168,0,1,0.158,0.158,1,0
-0.0033516,-0.050157,0,1,0.159,0.159,1,0
-0.0033708,-0.050146,0,1,0.16,0.16,1,0
-0.00339,-0.050135,0,1,0.161,0.161,1,0
-0.0034092,-0.050125,0,1,0.162,0.162,1,0
-0.0034284,-0.050114,0,1,0.163,0.163,1,0
-0.0034476,-0.050103,0,1,0.164,0.164,1,0
-0.0034668,-0.050092,0,1,0.165,0.165,1,0
-0.003486,-0.050081,0,1,0.166,0.166,1,0
-0.0035052,-0.05007,0,1,0.167,0.167,1,0
-0.0035244,-0.050059,0,1,0.168,0.168,1,0
-0.0035436,-0.050049,0,1,0.169,0.169,1,0
-0.0035628,-0.050038,0,1,0.17,0.17,1,0
-0.003582,-0.050027,0,1,0.171,0.171,1,0
-0.0036012,-0.050016,0,1,0.172,0.172,1,0
-0.0036204,-0.050005,0,1,0.173,0.173,1,0
-0.0036396,-0.049994,0,1,0.174,0.174,1,0
-0.0036588,-0.049983,0,1,0.175,0.175,1,0
-0.003678,-0.049972,0,1,0.176,0.176,1,0
-0.0036972,-0.049962,0,1,0.177,0.177,1,0
-0.0037164,-0.049951,0,1,0.178,0.178,1,0
-0.0037343,-0.049938,0,1,0.179,0.179,1,0
-0.0037501,-0.049923,0,1,0.18,0.18,1,0
-0.0037659,-0.049909,0,1,0.181,0.181,1,0
-0.0037817,-0.049894,0,1,0.182,0.182,1,0
-0.0037975,-0.049879,0,1,0.183,0.183,1,0
-0.0038133,-0.049864,0,1,0.184,0.184,1,0
-0.0038291,-0.049849,0,1,0.185,0.185,1,0
-0.0038448,-0.049834,0,1,0.186,0.186,1,0
-0.0038606,-0.049819,0,1,0.187,0.187,1,0
-0.0038764,-0.049805,0,1,0.188,0.188,1,0
-0.0038922,-0.04979,0,1,0.189,0.189,1,0
-0.003908,-0.049775,0,1,0.19,0.19,1,0
-0.0039238,-0.04976,0,1,0.191,0.191,1,0
-0.0039396,-0.049745,0,1,0.192,0.192,1,0
-0.0039554,-0.04973,0,1,0.193,0.193,1,0
-0.0039712,-0.049715,0,1,0.194,0.194,1,0
-0.003987,-0.0497,0,1,0.195,0.195,1,0
-0.0040028,-0.049686,0,1,0.196,0.196,1,0
-0.0040185,-0.049671,0,1,0.197,0.197,1,0
-0.0040343,-0.049656,0,1,0.198,0.198,1,0
-0.0040501,-0.049641,0,1,0.199,0.199,1,0
-0.0040659,-0.049626,0,1,0.2,0.2,1,0
-0.0040817,-0.049611,0,1,0.201,0.201,1,0
-0.0040975,-0.049596,0,1,0.202,0.202,1,0
-0.0041133,-0.049582,0,1,0.203,0.203,1,0
-0.0041291,-0.049567,0,1,0.204,0.204,1,0
-0.0041449,-0.049552,0,1,0.205,0.205,1,0
-0.0041607,-0.049537,0,1,0.206,0.206,1,0
-0.0041765,-0.049522,0,1,0.207,0.207,1,0
-0.0041923,-0.049507,0,1,0.208,0.208,1,0
-0.004208,-0.049492,0,1,0.209,0.209,1,0
-0.0042238,-0.049477,0,1,0.21,0.21,1,0
-0.0042396,-0.049463,0,1,0.211,0.211,1,0
-0.0042554,-0.049448,0,1,0.212,0.212,1,0
-0.0042712,-0.049433,0,1,0.213,0.213,1,0
-0.004287,-0.049418,0,1,0.214,0.214,1,0
-0.0043028,-0.049403,0,1,0.215,0.215,1,0
-0.0043186,-0.049388,0,1,0.216,0.216,1,0
-0.0043344,-0.049373,0,1,0.217,0.217,1,0
-0.0043502,-0.049359,0,1,0.218,0.218,1,0
-0.004366,-0.049344,0,1,0.219,0.219,1,0
-0.0043817,-0.049329,0,1,0.22,0.22,1,0
-0.0043975,-0.049314,0,1,0.221,0.221,1,0
-0.0044133,-0.049299,0,1,0.222,0.222,1,0
-0.0044291,-0.049284,0,1,0.223,0.223,1,0
-0.0044449,-0.049269,0,1,0.224,0.224,1,0
-0.0044607,-0.049254,0,1,0.225,0.225,1,0
-0.0044765,-0.04924,0,1,0.226,0.226,1,0
-0.0044923,-0.049225,0,1,0.227,0.227,1,0
-0.0045081,-0.04921,0,1,0.228,0.228,1,0
-0.0045239,-0.049195,0,1,0.229,0.229,1,0
-0.0045397,-0.04918,0,1,0.23,0.23,1,0
-0.0045554,-0.049165,0,1,0.231,0.231,1,0
-0.0045712,-0.04915,0,1,0.232,0.232,1,0
-0.004587,-0.049136,0,1,0.233,0.233,1,0
-0.0046028,-0.049121,0,1,0.234,0.234,1,0
-0.0046186,-0.049106,0,1,0.235,0.235,1,0
-0.0046344,-0.049091,0,1,0.236,0.236,1,0
-0.0046502,-0.049076,0,1,0.237,0.237,1,0
-0.004666,-0.049061,0,1,0.238,0.238,1,0
-0.0046818,-0.049046,0,1,0.239,0.239,1,0
-0.0046976,-0.049031,0,1,0.24,0.24,1,0
-0.0047134,-0.049017,0,1,0.241,0.241,1,0
-0.0047291,-0.049002,0,1,0.242,0.242,1,0
-0.0047449,-0.048987,0,1,0.243,0.243,1,0
-0.0047607,-0.048972,0,1,0.244,0.244,1,0
-0.0047765,-0.048957,0,1,0.245,0.245,1,0
-0.0047923,-0.048942,0,1,0.246,0.246,1,0
-0.0048081,-0.048927,0,1,0.247,0.247,1,0
-0.0048239,-0.048913,0,1,0.248,0.248,1,0
-0.0048397,-0.048898,0,1,0.249,0.249,1,0
-0.0048555,-0.048883,0,1,0.25,0.25,1,0
-0.0048688,-0.048866,0,1,0.251,0.251,1,0
-0.0048801,-0.048849,0,1,0.252,0.252,1,0
-0.0048915,-0.048831,0,1,0.253,0.253,1,0
-0.0049028,-0.048813,0,1,0.254,0.254,1,0
-0.0049142,-0.048795,0,1,0.255,0.255,1,0
-0.0049255,-0.048778,0,1,0.256,0.256,1,0
-0.0049369,-0.04876,0,1,0.257,0.257,1,0
-0.0049482,-0.048742,0,1,0.258,0.258,1,0
-0.0049596,-0.048724,0,1,0.259,0.259,1,0
-0.0049709,-0.048707,0,1,0.26,0.26,1,0
-0.0049823,-0.048689,0,1,0.261,0.261,1,0
-0.0049936,-0.048671,0,1,0.262,0.262,1,0
-0.005005,-0.048653,0,1,0.263,0.263,1,0
-0.0050163,-0.048636,0,1,0.264,0.264,1,0
-0.0050277,-0.048618,0,1,0.265,0.265,1,0
-0.005039,-0.0486,0,1,0.266,0.266,1,0
-0.0050504,-0.048583,0,1,0.267,0.267,1,0
-0.0050617,-0.048565,0,1,0.268,0.268,1,0
-0.0050731,-0.048547,0,1,0.269,0.269,1,0
-0.0050844,-0.048529,0,1,0.27,0.27,1,0
-0.0050958,-0.048512,0,1,0.271,0.271,1,0
-0.0051071,-0.048494,0,1,0.272,0.272,1,0
-0.0051185,-0.048476,0,1,0.273,0.273,1,0
-0.0051298,-0.048458,0,1,0.274,0.274,1,0
-0.0051411,-0.048441,0,1,0.275,0.275,1,0
-0.0051525,-0.048423,0,1,0.276,0.276,1,0
-0.0051638,-0.048405,0,1,0.277,0.277,1,0
-0.0051752,-0.048387,0,1,0.278,0.278,1,0
-0.0051865,-0.04837,0,1,0.279,0.279,1,0
-0.0051979,-0.048352,0,1,0.28,0.28,1,0
-0.0052092,-0.048334,0,1,0.281,0.281,1,0
-0.0052206,-0.048316,0,1,0.282,0.282,1,0
-0.0052319,-0.048299,0,1,0.283,0.283,1,0
-0.0052433,-0.048281,0,1,0.284,0.284,1,0
-0.0052546,-0.048263,0,1,0.285,0.285,1,0
-0.005266,-0.048245,0,1,0.286,0.286,1,0
-0.0052773,-0.048228,0,1,0.287,0.287,1,0
-0.0052887,-0.04821,0,1,0.288,0.288,1,0
-0.0053,-0.048192,0,1,0.289,0.289,1,0
-0.0053114,-0.048175,0,1,0.29,0.29,1,0
-0.0053227,-0.048157,0,1,0.291,0.291,1,0
-0.0053341,-0.048139,0,1,0.292,0.292,1,0
-0.0053454,-0.048121,0,1,0.293,0.293,1,0
-0.0053568,-0.048104,0,1,0.294,0.294,1,0
-0.0053681,-0.048086,0,1,0.295,0.295,1,0
-0.0053795,-0.048068,0,1,0.296,0.296,1,0
-0.0053908,-0.04805,0,1,0.297,0.297,1,0
-0.0054022,-0.048033,0,1,0.298,0.298,1,0
-0.0054135,-0.048015,0,1,0.299,0.299,1,0
-0.0054248,-0.047997,0,1,0.3,0.3,1,0
-0.0054362,-0.047979,0,1,0.301,0.301,1,0
-0.0054475,-0.047962,0,1,0.302,0.302,1,0
-0.0054589,-0.047944,0,1,0.303,0.303,1,0
-0.0054702,-0.047926,0,1,0.304,0.304,1,0
-0.0054816,-0.047908,0,1,0.305,0.305,1,0
-0.0054929,-0.047891,0,1,0.306,0.306,1,0
-0.0055043,-0.047873,0,1,0.307,0.307,1,0
-0.0055156,-0.047855,0,1,0.308,0.308,1,0
-0.005527,-0.047838,0,1,0.309,0.309,1,0
-0.0055383,-0.04782,0,1,0.31,0.31,1,0
-0.0055497,-0.047802,0,1,0.311,0.311,1,0
-0.005561,-0.047784,0,1,0.312,0.312,1,0
-0.0055724,-0.047767,0,1,0.313,0.313,1,0
-0.0055837,-0.047749,0,1,0.314,0.314,1,0
-0.0055951,-0.047731,0,1,0.315,0.315,1,0
-0.0056064,-0.047713,0,1,0.316,0.316,1,0
-0.0056178,-0.047696,0,1,0.317,0.317,1,0
-0.0056291,-0.047678,0,1,0.318,0.318,1,0
-0.0056405,-0.04766,0,1,0.319,0.319,1,0
-0.0056518,-0.047642,0,1,0.32,0.32,1,0
-0.0056632,-0.047625,0,1,0.321,0.321,1,0
-0.0056745,-0.047607,0,1,0.322,0.322,1,0
-0.0056859,-0.047589,0,1,0.323,0.323,1,0
-0.0056972,-0.047571,0,1,0.324,0.324,1,0
-0.0057085,-0.047554,0,1,0.325,0.325,1,0
-0.0057199,-0.047536,0,1,0.326,0.326,1,0
-0.0057312,-0.047518,0,1,0.327,0.327,1,0
-0.0057426,-0.0475,0,1,0.328,0.328,1,0
-0.0057539,-0.047483,0,1,0.329,0.329,1,0
-0.0057623,-0.047464,0,1,0.33,0.33,1,0
-0.0057681,-0.047444,0,1,0.331,0.331,1,0
-0.005774,-0.047424,0,1,0.332,0.332,1,0
-0.0057798,-0.047405,0,1,0.333,0.333,1,0
-0.0057857,-0.047385,0,1,0.334,0.334,1,0
-0.0057915,-0.047365,0,1,0.335,0.335,1,0
-0.0057973,-0.047345,0,1,0.336,0.336,1,0
-0.0058032,-0.047326,0,1,0.337,0.337,1,0
-0.005809,-0.047306,0,1,0.338,0.338,1,0
-0.0058149,-0.047286,0,1,0.339,0.339,1,0
-0.0058207,-0.047266,0,1,0.34,0.34,1,0
-0.0058266,-0.047247,0,1,0.341,0.341,1,0
-0.0058324,-0.047227,0,1,0.342,0.342,1,0
-0.0058383,-0.047207,0,1,0.343,0.343,1,0
-0.0058441,-0.047187,0,1,0.344,0.344,1,0
-0.00585,-0.047167,0,1,0.345,0.345,1,0
-0.0058558,-0.047148,0,1,0.346,0.346,1,0
-0.0058617,-0.047128,0,1,0.347,0.347,1,0
-0.0058675,-0.047108,0,1,0.348,0.348,1,0
-0.0058734,-0.047088,0,1,0.349,0.349,1,0
-0.0058792,-0.047069,0,1,0.35,0.35,1,0
-0.005885,-0.047049,0,1,0.351,0.351,1,0
-0.0058909,-0.047029,0,1,0.352,0.352,1,0
-0.0058967,-0.047009,0,1,0.353,0.353,1,0
-0.0059026,-0.04699,0,1,0.354,0.354,1,0
-0.0059084,-0.04697,0,1,0.355,0.355,1,0
-0.0059143,-0.04695,0,1,0.356,0.356,1,0
-0.0059201,-0.04693,0,1,0.357,0.357,1,0
-0.005926,-0.046911,0,1,0.358,0.358,1,0
-0.0059318,-0.046891,0,1,0.359,0.359,1,0
-0.0059377,-0.046871,0,1,0.36,0.36,1,0
-0.0059435,-0.046851,0,1,0.361,0.361,1,0
-0.0059494,-0.046832,0,1,0.362,0.362,1,0
-0.0059552,-0.046812,0,1,0.363,0.363,1,0
-0.0059611,-0.046792,0,1,0.364,0.364,1,0
-0.0059669,-0.046772,0,1,0.365,0.365,1,0
-0.0059727,-0.046752,0,1,0.366,0.366,1,0
-0.0059786,-0.046733,0,1,0.367,0.367,1,0
-0.0059844,-0.046713,0,1,0.368,0.368,1,0
-0.0059903,-0.046693,0,1,0.369,0.369,1,0
-0.0059961,-0.046673,0,1,0.37,0.37,1,0
-0.006002,-0.046654,0,1,0.371,0.371,1,0
-0.0060078,-0.046634,0,1,0.372,0.372,1,0
-0.0060137,-0.046614,0,1,0.373,0.373,1,0
-0.0060195,-0.046594,0,1,0.374,0.374,1,0
-0.0060254,-0.046575,0,1,0.375,0.375,1,0
-0.0060312,-0.046555,0,1,0.376,0.376,1,0
-0.0060371,-0.046535,0,1,0.377,0.377,1,0
-0.0060429,-0.046515,0,1,0.378,0.378,1,0
-0.0060488,-0.046496,0,1,0.379,0.379,1,0
-0.0060546,-0.046476,0,1,0.38,0.38,1,0
-0.0060605,-0.046456,0,1,0.381,0.381,1,0
-0.0060663,-0.046436,0,1,0.382,0.382,1,0
-0.0060721,-0.046417,0,1,0.383,0.383,1,0
-0.006078,-0.046397,0,1,0.384,0.384,1,0
-0.0060838,-0.046377,0,1,0.385,0.385,1,0
-0.0060897,-0.046357,0,1,0.386,0.386,1,0
-0.0060955,-0.046338,0,1,0.387,0.387,1,0
-0.0061014,-0.046318,0,1,0.388,0.388,1,0
-0.0061072,-0.046298,0,1,0.389,0.389,1,0
-0.0061131,-0.046278,0,1,0.39,0.39,1,0
-0.0061189,-0.046258,0,1,0.391,0.391,1,0
-0.0061248,-0.046239,0,1,0.392,0.392,1,0
-0.0061306,-0.046219,0,1,0.393,0.393,1,0
-0.0061365,-0.046199,0,1,0.394,0.394,1,0
-0.0061423,-0.046179,0,1,0.395,0.395,1,0
-0.0061482,-0.04616,0,1,0.396,0.396,1,0
-0.006154,-0.04614,0,1,0.397,0.397,1,0
-0.0061598,-0.04612,0,1,0.398,0.398,1,0
-0.0061657,-0.0461,0,1,0.399,0.399,1,0
-0.0061715,-0.046081,0,1,0.4,0.4,1,0
-0.0061774,-0.046061,0,1,0.401,0.401,1,0
-0.0061832,-0.046041,0,1,0.402,0.402,1,0
-0.0061891,-0.046021,0,1,0.403,0.403,1,0
-0.0061949,-0.046002,0,1,0.404,0.404,1,0
-0.0062008,-0.045982,0,1,0.405,0.405,1,0
-0.0062066,-0.045962,0,1,0.406,0.406,1,0
-0.0062125,-0.045942,0,1,0.407,0.407,1,0
-0.0062183,-0.045923,0,1,0.408,0.408,1,0
-0.0062242,-0.045903,0,1,0.409,0.409,1,0
-0.00623,-0.045883,0,1,0.41,0.41,1,0
-0.0062359,-0.045863,0,1,0.411,0.411,1,0
-0.0062417,-0.045843,0,1,0.412,0.412,1,0
-0.0062475,-0.045824,0,1,0.413,0.413,1,0
-0.0062534,-0.045804,0,1,0.414,0.414,1,0
-0.0062592,-0.045784,0,1,0.415,0.415,1,0
-0.0062651,-0.045764,0,1,0.416,0.416,1,0
-0.0062671,-0.045745,0,1,0.417,0.417,1,0
-0.006267,-0.045725,0,1,0.418,0.418,1,0
-0.0062669,-0.045705,0,1,0.419,0.419,1,0
-0.0062668,-0.045685,0,1,0.42,0.42,1,0
-0.0062667,-0.045666,0,1,0.421,0.421,1,0
-0.0062666,-0.045646,0,1,0.422,0.422,1,0
-0.0062664,-0.045626,0,1,0.423,0.423,1,0
-0.0062663,-0.045606,0,1,0.424,0.424,1,0
-0.0062662,-0.045586,0,1,0.425,0.425,1,0
-0.0062661,-0.045567,0,1,0.426,0.426,1,0
-0.006266,-0.045547,0,1,0.427,0.427,1,0
-0.0062659,-0.045527,0,1,0.428,0.428,1,0
-0.0062658,-0.045507,0,1,0.429,0.429,1,0
-0.0062657,-0.045488,0,1,0.43,0.43,1,0
-0.0062655,-0.045468,0,1,0.431,0.431,1,0
-0.0062654,-0.045448,0,1,0.432,0.432,1,0
-0.0062653,-0.045428,0,1,0.433,0.433,1,0
-0.0062652,-0.045408,0,1,0.434,0.434,1,0
-0.0062651,-0.045389,0,1,0.435,0.435,1,0
-0.006265,-0.045369,0,1,0.436,0.436,1,0
-0.0062649,-0.045349,0,1,0.437,0.437,1,0
-0.0062648,-0.045329,0,1,0.438,0.438,1,0
-0.0062647,-0.04531,0,1,0.439,0.439,1,0
-0.0062645,-0.04529,0,1,0.44,0.44,1,0
-0.0062644,-0.04527,0,1,0.441,0.441,1,0
-0.0062643,-0.04525,0,1,0.442,0.442,1,0
-0.0062642,-0.045231,0,1,0.443,0.443,1,0
-0.0062641,-0.045211,0,1,0.444,0.444,1,0
-0.006264,-0.045191,0,1,0.445,0.445,1,0
-0.0062639,-0.045171,0,1,0.446,0.446,1,0
-0.0062638,-0.045151,0,1,0.447,0.447,1,0
-0.0062637,-0.045132,0,1,0.448,0.448,1,0
-0.0062635,-0.045112,0,1,0.449,0.449,1,0
-0.0062634,-0.045092,0,1,0.45,0.45,1,0
-0.0062633,-0.045072,0,1,0.451,0.451,1,0
-0.0062632,-0.045053,0,1,0.452,0.452,1,0
-0.0062631,-0.045033,0,1,0.453,0.453,1,0
-0.006263,-0.045013,0,1,0.454,0.454,1,0
-0.0062629,-0.044993,0,1,0.455,0.455,1,0
-0.0062628,-0.044973,0,1,0.456,0.456,1,0
-0.0062626,-0.044954,0,1,0.457,0.457,1,0
-0.0062625,-0.044934,0,1,0.458,0.458,1,0
-0.0062624,-0.044914,0,1,0.459,0.459,1,0
-0.0062623,-0.044894,0,1,0.46,0.46,1,0
-0.0062622,-0.044875,0,1,0.461,0.461,1,0
-0.0062621,-0.044855,0,1,0.462,0.462,1,0
-0.006262,-0.044835,0,1,0.463,0.463,1,0
-0.0062619,-0.044815,0,1,0.464,0.464,1,0
-0.0062618,-0.044795,0,1,0.465,0.465,1,0
-0.0062616,-0.044776,0,1,0.466,0.466,1,0
-0.0062615,-0.044756,0,1,0.467,0.467,1,0
-0.0062614,-0.044736,0,1,0.468,0.468,1,0
-0.0062613,-0.044716,0,1,0.469,0.469,1,0
-0.0062612,-0.044697,0,1,0.47,0.47,1,0
-0.0062611,-0.044677,0,1,0.471,0.471,1,0
-0.006261,-0.044657,0,1,0.472,0.472,1,0
-0.0062609,-0.044637,0,1,0.473,0.473,1,0
-0.0062608,-0.044618,0,1,0.474,0.474,1,0
-0.0062606,-0.044598,0,1,0.475,0.475,1,0
-0.0062605,-0.044578,0,1,0.476,0.476,1,0
-0.0062604,-0.044558,0,1,0.477,0.477,1,0
-0.0062603,-0.044538,0,1,0.478,0.478,1,0
-0.0062602,-0.044519,0,1,0.479,0.479,1,0
-0.0062601,-0.044499,0,1,0.48,0.48,1,0
