"f_10549-1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0739,1,0.181,0.181,0.5,0
1.0737,1,0.182,0.182,0.5,0
1.0735,1,0.183,0.183,0.5,0
1.0733,1,0.184,0.184,0.5,0
1.0731,1,0.185,0.185,0.5,0
1.0729,1,0.186,0.186,0.5,0
1.0727,1,0.187,0.187,0.5,0
1.0725,1,0.188,0.188,0.5,0
1.0723,1,0.189,0.189,0.5,0
1.0721,1,0.19,0.19,0.5,0
1.0719,1,0.191,0.191,0.5,0
1.0716,1,0.192,0.192,0.5,0
1.0714,1,0.193,0.193,0.5,0
1.0712,1,0.194,0.194,0.5,0
1.071,1,0.195,0.195,0.5,0
1.0708,1,0.196,0.196,0.5,0
1.0705,1,0.197,0.197,0.5,0
1.0703,1,0.198,0.198,0.5,0
1.0701,1,0.199,0.199,0.5,0
1.0699,1,0.2,0.2,0.5,0
1.0697,1,0.201,0.201,0.5,0
1.0694,1,0.202,0.202,0.5,0
1.0692,1,0.203,0.203,0.5,0
1.069,1,0.204,0.204,0.5,0
1.0688,1,0.205,0.205,0.5,0
1.0686,1,0.206,0.206,0.5,0
1.0683,1,0.207,0.207,0.5,0
1.0681,1,0.208,0.208,0.5,0
1.0679,1,0.209,0.209,0.5,0
1.0676,1,0.21,0.21,0.5,0
1.0674,1,0.211,0.211,0.5,0
1.0671,1,0.212,0.212,0.5,0
1.0669,1,0.213,0.213,0.5,0
1.0666,1,0.214,0.214,0.5,0
1.0664,1,0.215,0.215,0.5,0
1.0661,1,0.216,0.216,0.5,0
1.0658,1,0.217,0.217,0.5,0
1.0656,1,0.218,0.218,0.5,0
1.0653,1,0.219,0.219,0.5,0
1.0651,1,0.22,0.22,0.5,0
1.0648,1,0.221,0.221,0.5,0
1.0646,1,0.222,0.222,0.5,0
1.0643,1,0.223,0.223,0.5,0
1.0641,1,0.224,0.224,0.5,0
1.0638,1,0.225,0.225,0.5,0
1.0636,1,0.226,0.226,0.5,0
1.0633,1,0.227,0.227,0.5,0
1.0631,1,0.228,0.228,0.5,0
1.0628,1,0.229,0.229,0.5,0
1.0625,1,0.23,0.23,0.5,0
1.0622,1,0.231,0.231,0.5,0
1.062,1,0.232,0.232,0.5,0
1.0617,1,0.233,0.233,0.5,0
1.0614,1,0.234,0.234,0.5,0
1.0611,1,0.235,0.235,0.5,0
1.0608,1,0.236,0.236,0.5,0
1.0605,1,0.237,0.237,0.5,0
1.0602,1,0.238,0.238,0.5,0
1.06,1,0.239,0.239,0.5,0
1.0597,1,0.24,0.24,0.5,0
1.0594,1,0.241,0.241,0.5,0
1.0591,1,0.242,0.242,0.5,0
1.0588,1,0.243,0.243,0.5,0
1.0585,1,0.244,0.244,0.5,0
1.0582,1,0.245,0.245,0.5,0
1.058,1,0.246,0.246,0.5,0
1.0577,1,0.247,0.247,0.5,0
1.0574,1,0.248,0.248,0.5,0
1.0571,1,0.249,0.249,0.5,0
1.0568,1,0.25,0.25,0.5,0
1.0565,1,0.251,0.251,0.5,0
1.0562,1,0.252,0.252,0.5,0
1.0558,1,0.253,0.253,0.5,0
1.0555,1,0.254,0.254,0.5,0
1.0552,1,0.255,0.255,0.5,0
1.0549,1,0.256,0.256,0.5,0
1.0546,1,0.257,0.257,0.5,0
1.0542,1,0.258,0.258,0.5,0
1.0539,1,0.259,0.259,0.5,0
1.0536,1,0.26,0.26,0.5,0
1.0533,1,0.261,0.261,0.5,0
1.0529,1,0.262,0.262,0.5,0
1.0526,1,0.263,0.263,0.5,0
1.0523,1,0.264,0.264,0.5,0
1.052,1,0.265,0.265,0.5,0
1.0517,1,0.266,0.266,0.5,0
1.0513,1,0.267,0.267,0.5,0
1.051,1,0.268,0.268,0.5,0
1.0507,1,0.269,0.269,0.5,0
1.0504,1,0.27,0.27,0.5,0
1.05,1,0.271,0.271,0.5,0
1.0497,1,0.272,0.272,0.5,0
1.0493,1,0.273,0.273,0.5,0
1.049,1,0.274,0.274,0.5,0
1.0486,1,0.275,0.275,0.5,0
1.0482,1,0.276,0.276,0.5,0
1.0479,1,0.277,0.277,0.5,0
1.0475,1,0.278,0.278,0.5,0
1.0471,1,0.279,0.279,0.5,0
1.0468,1,0.28,0.28,0.5,0
1.0464,1,0.281,0.281,0.5,0
1.0461,1,0.282,0.282,0.5,0
1.0457,1,0.283,0.283,0.5,0
1.0453,1,0.284,0.284,0.5,0
1.045,1,0.285,0.285,0.5,0
1.0446,1,0.286,0.286,0.5,0
1.0443,1,0.287,0.287,0.5,0
1.0439,1,0.288,0.288,0.5,0
1.0435,1,0.289,0.289,0.5,0
1.0432,1,0.29,0.29,0.5,0
1.0428,1,0.291,0.291,0.5,0
1.0424,1,0.292,0.292,0.5,0
1.042,1,0.293,0.293,0.5,0
1.0416,1,0.294,0.294,0.5,0
1.0412,1,0.295,0.295,0.5,0
1.0408,1,0.296,0.296,0.5,0
1.0404,1,0.297,0.297,0.5,0
1.04,1,0.298,0.298,0.5,0
1.0396,1,0.299,0.299,0.5,0
1.0392,1,0.3,0.3,0.5,0
1.0388,1,0.301,0.301,0.5,0
1.0384,1,0.302,0.302,0.5,0
1.038,1,0.303,0.303,0.5,0
1.0376,1,0.304,0.304,0.5,0
1.0372,1,0.305,0.305,0.5,0
1.0368,1,0.306,0.306,0.5,0
1.0364,1,0.307,0.307,0.5,0
1.036,1,0.308,0.308,0.5,0
1.0356,1,0.309,0.309,0.5,0
1.0352,1,0.31,0.31,0.5,0
1.0348,1,0.311,0.311,0.5,0
1.0344,1,0.312,0.312,0.5,0
1.034,1,0.313,0.313,0.5,0
1.0335,1,0.314,0.314,0.5,0
1.0331,1,0.315,0.315,0.5,0
1.0326,1,0.316,0.316,0.5,0
1.0322,1,0.317,0.317,0.5,0
1.0317,1,0.318,0.318,0.5,0
1.0313,1,0.319,0.319,0.5,0
1.0308,1,0.32,0.32,0.5,0
1.0304,1,0.321,0.321,0.5,0
1.0299,1,0.322,0.322,0.5,0
1.0295,1,0.323,0.323,0.5,0
1.029,1,0.324,0.324,0.5,0
1.0286,1,0.325,0.325,0.5,0
1.0281,1,0.326,0.326,0.5,0
1.0277,1,0.327,0.327,0.5,0
1.0272,1,0.328,0.328,0.5,0
1.0268,1,0.329,0.329,0.5,0
1.0263,1,0.33,0.33,0.5,0
1.0259,1,0.331,0.331,0.5,0
1.0255,1,0.332,0.332,0.5,0
1.025,1,0.333,0.333,0.5,0
1.0245,1,0.334,0.334,0.5,0
1.024,1,0.335,0.335,0.5,0
1.0235,1,0.336,0.336,0.5,0
1.023,1,0.337,0.337,0.5,0
1.0225,1,0.338,0.338,0.5,0
1.0221,1,0.339,0.339,0.5,0
1.0216,1,0.34,0.34,0.5,0
1.0211,1,0.341,0.341,0.5,0
1.0206,1,0.342,0.342,0.5,0
1.0201,1,0.343,0.343,0.5,0
1.0196,1,0.344,0.344,0.5,0
1.0191,1,0.345,0.345,0.5,0
1.0186,1,0.346,0.346,0.5,0
1.0181,1,0.347,0.347,0.5,0
1.0176,1,0.348,0.348,0.5,0
1.0171,1,0.349,0.349,0.5,0
1.0166,1,0.35,0.35,0.5,0
1.0161,1,0.351,0.351,0.5,0
1.0156,1,0.352,0.352,0.5,0
1.0151,1,0.353,0.353,0.5,0
1.0146,1,0.354,0.354,0.5,0
1.0141,1,0.355,0.355,0.5,0
1.0135,1,0.356,0.356,0.5,0
1.013,1,0.357,0.357,0.5,0
1.0125,1,0.358,0.358,0.5,0
1.0119,1,0.359,0.359,0.5,0
1.0114,1,0.36,0.36,0.5,0
1.0108,1,0.361,0.361,0.5,0
1.0103,1,0.362,0.362,0.5,0
1.0097,1,0.363,0.363,0.5,0
1.0092,1,0.364,0.364,0.5,0
1.0086,1,0.365,0.365,0.5,0
1.0081,1,0.366,0.366,0.5,0
1.0075,1,0.367,0.367,0.5,0
1.007,1,0.368,0.368,0.5,0
1.0065,1,0.369,0.369,0.5,0
1.0059,1,0.37,0.37,0.5,0
1.0054,1,0.371,0.371,0.5,0
1.0048,1,0.372,0.372,0.5,0
1.0043,1,0.373,0.373,0.5,0
1.0037,1,0.374,0.374,0.5,0
1.0032,1,0.375,0.375,0.5,0
1.0026,1,0.376,0.376,0.5,0
1.002,1,0.377,0.377,0.5,0
1.0014,1,0.378,0.378,0.5,0
1.0008,1,0.379,0.379,0.5,0
1.0002,1,0.38,0.38,0.5,0
0.99959,1,0.381,0.381,0.5,0
0.99899,1,0.382,0.382,0.5,0
0.99839,1,0.383,0.383,0.5,0
0.9978,1,0.384,0.384,0.5,0
0.9972,1,0.385,0.385,0.5,0
0.9966,1,0.386,0.386,0.5,0
0.996,1,0.387,0.387,0.5,0
0.9954,1,0.388,0.388,0.5,0
0.9948,1,0.389,0.389,0.5,0
0.9942,1,0.39,0.39,0.5,0
0.9936,1,0.391,0.391,0.5,0
0.993,1,0.392,0.392,0.5,0
0.99241,1,0.393,0.393,0.5,0
0.99181,1,0.394,0.394,0.5,0
0.99121,1,0.395,0.395,0.5,0
0.9906,1,0.396,0.396,0.5,0
0.98994,1,0.397,0.397,0.5,0
0.98929,1,0.398,0.398,0.5,0
0.98863,1,0.399,0.399,0.5,0
0.98798,1,0.4,0.4,0.5,0
0.98732,1,0.401,0.401,0.5,0
0.98667,1,0.402,0.402,0.5,0
0.98601,1,0.403,0.403,0.5,0
0.98536,1,0.404,0.404,0.5,0
0.9847,1,0.405,0.405,0.5,0
0.98404,1,0.406,0.406,0.5,0
0.98339,1,0.407,0.407,0.5,0
0.98273,1,0.408,0.408,0.5,0
0.98208,1,0.409,0.409,0.5,0
0.98142,1,0.41,0.41,0.5,0
0.98077,1,0.411,0.411,0.5,0
0.98011,1,0.412,0.412,0.5,0
0.97946,1,0.413,0.413,0.5,0
0.9788,1,0.414,0.414,0.5,0
0.97815,1,0.415,0.415,0.5,0
0.97749,1,0.416,0.416,0.5,0
0.97682,1,0.417,0.417,0.5,0
0.9761,1,0.418,0.418,0.5,0
0.97538,1,0.419,0.419,0.5,0
0.97467,1,0.42,0.42,0.5,0
0.97395,1,0.421,0.421,0.5,0
0.97324,1,0.422,0.422,0.5,0
0.97252,1,0.423,0.423,0.5,0
0.97181,1,0.424,0.424,0.5,0
0.97109,1,0.425,0.425,0.5,0
0.97038,1,0.426,0.426,0.5,0
0.96966,1,0.427,0.427,0.5,0
0.96895,1,0.428,0.428,0.5,0
0.96823,1,0.429,0.429,0.5,0
0.96752,1,0.43,0.43,0.5,0
0.9668,1,0.431,0.431,0.5,0
0.96609,1,0.432,0.432,0.5,0
0.96537,1,0.433,0.433,0.5,0
0.96466,1,0.434,0.434,0.5,0
0.96394,1,0.435,0.435,0.5,0
0.96323,1,0.436,0.436,0.5,0
0.96251,1,0.437,0.437,0.5,0
0.96177,1,0.438,0.438,0.5,0
0.96099,1,0.439,0.439,0.5,0
0.96021,1,0.44,0.44,0.5,0
0.95943,1,0.441,0.441,0.5,0
0.95866,1,0.442,0.442,0.5,0
0.95788,1,0.443,0.443,0.5,0
0.9571,1,0.444,0.444,0.5,0
0.95632,1,0.445,0.445,0.5,0
0.95555,1,0.446,0.446,0.5,0
0.95477,1,0.447,0.447,0.5,0
0.95399,1,0.448,0.448,0.5,0
0.95321,1,0.449,0.449,0.5,0
0.95244,1,0.45,0.45,0.5,0
0.95166,1,0.451,0.451,0.5,0
0.95088,1,0.452,0.452,0.5,0
0.9501,1,0.453,0.453,0.5,0
0.94933,1,0.454,0.454,0.5,0
0.94855,1,0.455,0.455,0.5,0
0.94777,1,0.456,0.456,0.5,0
0.94699,1,0.457,0.457,0.5,0
0.94621,1,0.458,0.458,0.5,0
0.94539,1,0.459,0.459,0.5,0
0.94455,1,0.46,0.46,0.5,0
0.94371,1,0.461,0.461,0.5,0
0.94286,1,0.462,0.462,0.5,0
0.94202,1,0.463,0.463,0.5,0
0.94118,1,0.464,0.464,0.5,0
0.94034,1,0.465,0.465,0.5,0
0.93949,1,0.466,0.466,0.5,0
0.93865,1,0.467,0.467,0.5,0
0.93781,1,0.468,0.468,0.5,0
0.93696,1,0.469,0.469,0.5,0
0.93612,1,0.47,0.47,0.5,0
0.93528,1,0.471,0.471,0.5,0
0.93443,1,0.472,0.472,0.5,0
0.93359,1,0.473,0.473,0.5,0
0.93275,1,0.474,0.474,0.5,0
0.9319,1,0.475,0.475,0.5,0
0.93106,1,0.476,0.476,0.5,0
0.93022,1,0.477,0.477,0.5,0
0.92938,1,0.478,0.478,0.5,0
0.92853,1,0.479,0.479,0.5,0
0.92763,1,0.48,0.48,0.5,0
0.92672,1,0.481,0.481,0.5,0
0.92581,1,0.482,0.482,0.5,0
0.9249,1,0.483,0.483,0.5,0
0.92399,1,0.484,0.484,0.5,0
0.92308,1,0.485,0.485,0.5,0
0.92217,1,0.486,0.486,0.5,0
0.92125,1,0.487,0.487,0.5,0
0.92034,1,0.488,0.488,0.5,0
0.91943,1,0.489,0.489,0.5,0
0.91852,1,0.49,0.49,0.5,0
0.91761,1,0.491,0.491,0.5,0
0.9167,1,0.492,0.492,0.5,0
0.91579,1,0.493,0.493,0.5,0
0.91488,1,0.494,0.494,0.5,0
0.91397,1,0.495,0.495,0.5,0
0.91305,1,0.496,0.496,0.5,0
0.91214,1,0.497,0.497,0.5,0
0.91123,1,0.498,0.498,0.5,0
0.91032,1,0.499,0.499,0.5,0
0.90941,1,0.5,0.5,0.5,0
0.90843,1,0.501,0.501,0.5,0
0.90745,1,0.502,0.502,0.5,0
0.90646,1,0.503,0.503,0.5,0
0.90548,1,0.504,0.504,0.5,0
0.9045,1,0.505,0.505,0.5,0
0.90352,1,0.506,0.506,0.5,0
0.90254,1,0.507,0.507,0.5,0
0.90155,1,0.508,0.508,0.5,0
0.90057,1,0.509,0.509,0.5,0
0.89959,1,0.51,0.51,0.5,0
0.89861,1,0.511,0.511,0.5,0
0.89763,1,0.512,0.512,0.5,0
0.89665,1,0.513,0.513,0.5,0
0.89566,1,0.514,0.514,0.5,0
0.89468,1,0.515,0.515,0.5,0
0.8937,1,0.516,0.516,0.5,0
0.89272,1,0.517,0.517,0.5,0
0.89174,1,0.518,0.518,0.5,0
0.89076,1,0.519,0.519,0.5,0
0.88977,1,0.52,0.52,0.5,0
0.88878,1,0.521,0.521,0.5,0
0.88772,1,0.522,0.522,0.5,0
0.88667,1,0.523,0.523,0.5,0
0.88562,1,0.524,0.524,0.5,0
0.88456,1,0.525,0.525,0.5,0
0.88351,1,0.526,0.526,0.5,0
0.88245,1,0.527,0.527,0.5,0
0.8814,1,0.528,0.528,0.5,0
0.88034,1,0.529,0.529,0.5,0
0.87929,1,0.53,0.53,0.5,0
0.87823,1,0.531,0.531,0.5,0
0.87718,1,0.532,0.532,0.5,0
0.87612,1,0.533,0.533,0.5,0
0.87507,1,0.534,0.534,0.5,0
0.87401,1,0.535,0.535,0.5,0
0.87296,1,0.536,0.536,0.5,0
0.8719,1,0.537,0.537,0.5,0
0.87085,1,0.538,0.538,0.5,0
0.86979,1,0.539,0.539,0.5,0
0.86874,1,0.54,0.54,0.5,0
0.86768,1,0.541,0.541,0.5,0
0.8666,1,0.542,0.542,0.5,0
0.86547,1,0.543,0.543,0.5,0
0.86435,1,0.544,0.544,0.5,0
0.86322,1,0.545,0.545,0.5,0
0.86209,1,0.546,0.546,0.5,0
0.86096,1,0.547,0.547,0.5,0
0.85983,1,0.548,0.548,0.5,0
0.8587,1,0.549,0.549,0.5,0
0.85757,1,0.55,0.55,0.5,0
0.85644,1,0.551,0.551,0.5,0
0.85531,1,0.552,0.552,0.5,0
0.85418,1,0.553,0.553,0.5,0
0.85305,1,0.554,0.554,0.5,0
0.85192,1,0.555,0.555,0.5,0
0.85079,1,0.556,0.556,0.5,0
0.84966,1,0.557,0.557,0.5,0
0.84853,1,0.558,0.558,0.5,0
0.8474,1,0.559,0.559,0.5,0
0.84627,1,0.56,0.56,0.5,0
0.84514,1,0.561,0.561,0.5,0
0.84401,1,0.562,0.562,0.5,0
0.84284,1,0.563,0.563,0.5,0
0.84164,1,0.564,0.564,0.5,0
0.84043,1,0.565,0.565,0.5,0
0.83922,1,0.566,0.566,0.5,0
0.83802,1,0.567,0.567,0.5,0
0.83681,1,0.568,0.568,0.5,0
0.8356,1,0.569,0.569,0.5,0
0.8344,1,0.57,0.57,0.5,0
0.83319,1,0.571,0.571,0.5,0
