phi,kxx,kyy
3.768807339449541e-06,1.0760079668858306e-14,1.0760079668858306e-14
5.077166156982671e-06,1.1739860098899084e-14,1.1739860098899084e-14
6.855555555555555e-06,1.3065315193445464e-14,1.3065315193445464e-14
7.014576962283384e-06,1.5780209400764523e-14,1.5780209400764523e-14
8.437512742099898e-06,1.6673872976085628e-14,1.6673872976085628e-14
3.694903160040775e-06,6.86339259659531e-15,6.86339259659531e-15
2.2399592252803263e-06,4.0551380607951065e-15,4.0551380607951065e-15
6.977675840978593e-06,6.098602491946992e-15,6.098602491946992e-15
6.872273190621815e-06,9.120137088501528e-15,9.120137088501528e-15
5.0392456676860346e-06,4.930290536503568e-15,4.930290536503568e-15
5.337818552497452e-06,6.352828300214066e-15,6.352828300214066e-15
1.1595107033639144e-05,1.575294577035678e-14,1.575294577035678e-14
1.137329255861366e-05,1.603483762424057e-14,1.603483762424057e-14
1.0121100917431193e-05,1.2113402016625892e-14,1.2113402016625892e-14
7.670336391437308e-06,6.571239154882772e-15,6.571239154882772e-15
1.110907237512742e-05,2.150798627764526e-14,2.150798627764526e-14
1.283598369011213e-05,3.9279849151406723e-14,3.9279849151406723e-14
7.981957186544343e-06,2.55143314943527e-14,2.55143314943527e-14
4.617023445463813e-06,1.149841097351682e-14,1.149841097351682e-14
8.957084607543323e-06,2.016603215953109e-14,2.016603215953109e-14
8.298063200815494e-06,1.4183627059174311e-14,1.4183627059174311e-14
5.0044852191641185e-06,1.1461489378093782e-14,1.1461489378093782e-14
0.0,6.206650975555555e-15,6.206650975555555e-15
1.9313965341488277e-06,9.958066157380223e-15,9.958066157380223e-15
4.483588175331295e-06,1.930949138723751e-14,1.930949138723751e-14
6.522426095820591e-06,3.7976426289551477e-14,3.7976426289551477e-14
8.311926605504588e-06,4.654404729613659e-14,4.654404729613659e-14
8.912334352701326e-07,1.0884325364627929e-14,1.0884325364627929e-14
6.595310907237512e-06,3.7940711939755354e-14,3.7940711939755354e-14
9.041794087665647e-06,4.695541624350662e-14,4.695541624350662e-14
4.553516819571866e-06,2.1828006972579002e-14,2.1828006972579002e-14
6.872884811416921e-06,4.1510436654729865e-14,4.1510436654729865e-14
8.287665647298675e-06,5.108590655218145e-14,5.108590655218145e-14
3.223343527013252e-06,2.4587669871896025e-14,2.4587669871896025e-14
8.70428134556575e-06,5.917354681826707e-14,5.917354681826707e-14
1.1841794087665646e-05,1.553946450199796e-13,1.553946450199796e-13
8.505096839959224e-06,9.031142965037717e-14,9.031142965037717e-14
5.269113149847095e-06,3.8570290534189605e-14,3.8570290534189605e-14
3.792354740061162e-06,2.4616643766941896e-14,2.4616643766941896e-14
9.272477064220183e-06,1.211410624324159e-13,1.211410624324159e-13
6.669928644240571e-06,6.474579021688074e-14,6.474579021688074e-14
8.129153924566769e-06,5.719547485857288e-14,5.719547485857288e-14
3.138735983690112e-06,1.5343287087624873e-14,1.5343287087624873e-14
0.0,4.544776766309888e-15,4.544776766309888e-15
1.7747196738022425e-07,3.8064454616513756e-15,3.8064454616513756e-15
1.5998980632008156e-06,6.096087396890928e-15,6.096087396890928e-15
5.697043832823649e-06,9.635832178797146e-15,9.635832178797146e-15
3.23098878695209e-06,7.826875210672782e-15,7.826875210672782e-15
1.9623853211009177e-06,6.180091571763507e-15,6.180091571763507e-15
1.9985728848114166e-06,6.561078170856268e-15,6.561078170856268e-15
1.857798165137615e-06,5.037232378287462e-15,5.037232378287462e-15
7.503975535168196e-06,1.6839567438379203e-14,1.6839567438379203e-14
7.92670744138634e-06,3.2057904603618754e-14,3.2057904603618754e-14
1.0704179408766565e-05,5.250492318281345e-14,5.250492318281345e-14
8.612028542303773e-06,1.3296603334801222e-14,1.3296603334801222e-14
1.1645973496432212e-05,4.891286442374107e-14,4.891286442374107e-14
7.706422018348624e-06,1.981361704027523e-14,1.981361704027523e-14
3.5930682976554536e-06,1.2344388346574923e-14,1.2344388346574923e-14
5.660244648318043e-06,1.0266517415056064e-14,1.0266517415056064e-14
4.91539245667686e-06,1.237587733667686e-14,1.237587733667686e-14
4.215392456676861e-06,1.4256263004393477e-14,1.4256263004393477e-14
3.5650356778797143e-06,6.303230625708461e-15,6.303230625708461e-15
5.22691131498471e-06,1.0750723515249745e-14,1.0750723515249745e-14
6.506829765545362e-06,1.9255467145433232e-14,1.9255467145433232e-14
3.2815494393476042e-06,8.925770542568806e-15,8.925770542568806e-15
8.6217125382263e-06,1.9142589679317022e-14,1.9142589679317022e-14
4.329459734964322e-06,3.9377334235779815e-15,3.9377334235779815e-15
8.4131498470948e-06,1.137899426025484e-14,1.137899426025484e-14
6.606218144750255e-06,7.641563006941896e-15,7.641563006941896e-15
5.059225280326198e-06,3.6675116107543325e-15,3.6675116107543325e-15
4.892660550458716e-06,3.267309685433231e-15,3.267309685433231e-15
6.072579001019368e-06,2.5560408035779815e-15,2.5560408035779815e-15
6.922324159021406e-06,4.346486672089704e-15,4.346486672089704e-15
1.146085626911315e-05,1.0746498155555555e-14,1.0746498155555555e-14
8.728950050968399e-06,8.1506182462895e-15,8.1506182462895e-15
1.0892048929663608e-05,2.0859091753180425e-14,2.0859091753180425e-14
1.3373598369011214e-05,5.345220858472986e-14,5.345220858472986e-14
7.728542303771662e-06,2.0232933688022423e-14,2.0232933688022423e-14
8.922018348623855e-06,1.4489261410387358e-14,1.4489261410387358e-14
6.5407747196738024e-06,1.3824773296574926e-14,1.3824773296574926e-14
3.2196738022426096e-06,4.670833330519877e-15,4.670833330519877e-15
1.718756371049949e-06,6.265001180856269e-15,6.265001180856269e-15
2.0930682976554536e-06,1.1964709596911316e-14,1.1964709596911316e-14
0.0,5.020431543312946e-15,5.020431543312946e-15
0.0,6.272848277431192e-15,6.272848277431192e-15
4.831600407747197e-06,2.7720069858521912e-14,2.7720069858521912e-14
5.253007135575943e-06,3.065488397754332e-14,3.065488397754332e-14
5.619673802242609e-06,4.015117868262997e-14,4.015117868262997e-14
4.94322120285423e-06,3.017550685985728e-14,3.017550685985728e-14
9.505810397553517e-06,4.8200388296258914e-14,4.8200388296258914e-14
1.591539245667686e-06,1.2073160495728847e-14,1.2073160495728847e-14
6.281141692150867e-06,3.9048460406248726e-14,3.9048460406248726e-14
4.541284403669725e-06,3.514503287923547e-14,3.514503287923547e-14
8.26697247706422e-06,6.361188476180428e-14,6.361188476180428e-14
9.319367991845057e-06,9.044815021762486e-14,9.044815021762486e-14
1.0012130479102956e-05,1.3647006378012234e-13,1.3647006378012234e-13
1.3062283384301734e-05,2.12195551766157e-13,2.12195551766157e-13
8.89683995922528e-06,9.029784813707441e-14,9.029784813707441e-14
4.244444444444444e-06,2.8137978053037714e-14,2.8137978053037714e-14
1.0340163098878694e-05,9.403880052346584e-14,9.403880052346584e-14
1.005881753312946e-05,9.338980539519878e-14,9.338980539519878e-14
7.104587155963302e-06,4.899103357808359e-14,4.899103357808359e-14
3.3407747196738017e-06,1.2526883643843017e-14,1.2526883643843017e-14
7.884301732925586e-06,3.913457726096839e-14,3.913457726096839e-14
1.4446483180428135e-06,6.4978989830479096e-15,6.4978989830479096e-15
0.0,5.241055681630989e-15,5.241055681630989e-15
4.264627930682976e-06,7.519027575810397e-15,7.519027575810397e-15
2.9349643221202857e-06,6.371238796024464e-15,6.371238796024464e-15
3.075637104994903e-06,7.520536632844036e-15,7.520536632844036e-15
2.7283384301732924e-06,6.9954853889398566e-15,6.9954853889398566e-15
4.837920489296636e-06,9.877180700377166e-15,9.877180700377166e-15
7.468909276248726e-06,1.3774471395453618e-14,1.3774471395453618e-14
8.436697247706422e-06,1.263915748714577e-14,1.263915748714577e-14
8.212640163098878e-06,1.0844788070346585e-14,1.0844788070346585e-14
1.0195412844036697e-05,2.969492249654434e-14,2.969492249654434e-14
1.0559633027522936e-05,2.9021581248134555e-14,2.9021581248134555e-14
5.728848114169215e-06,7.874561412935779e-15,7.874561412935779e-15
4.711213047910296e-06,9.087943871783894e-15,9.087943871783894e-15
5.71019367991845e-06,9.752633193200814e-15,9.752633193200814e-15
4.207441386340469e-06,7.244781610897044e-15,7.244781610897044e-15
4.791437308868502e-06,7.245687045117228e-15,7.245687045117228e-15
7.445158002038737e-06,9.529292752222222e-15,9.529292752222222e-15
5.6609582059123345e-06,8.705850630866462e-15,8.705850630866462e-15
9.291233435270134e-06,3.1596434962731905e-14,3.1596434962731905e-14
6.0484199796126404e-06,9.078487114373089e-15,9.078487114373089e-15
7.065443425076453e-06,9.44559038875637e-15,9.44559038875637e-15
4.218960244648318e-06,4.9577553745158e-15,4.9577553745158e-15
7.540366972477064e-06,9.24820572875637e-15,9.24820572875637e-15
8.319062181447502e-06,8.156956285830784e-15,8.156956285830784e-15
6.592660550458715e-06,3.959665052466871e-15,3.959665052466871e-15
5.821202854230377e-06,1.8510093574617736e-15,1.8510093574617736e-15
1.960142711518858e-06,9.046293897655452e-16,9.046293897655452e-16
8.452599388379204e-06,3.991757665382263e-15,3.991757665382263e-15
8.93282364933741e-06,3.4643925340265036e-15,3.4643925340265036e-15
7.48460754332314e-06,4.4676136499898065e-15,4.4676136499898065e-15
1.2651987767584099e-05,1.6921056518195722e-14,1.6921056518195722e-14
1.2519979612640164e-05,2.819391376708461e-14,2.819391376708461e-14
4.432313965341488e-06,5.9878377056778795e-15,5.9878377056778795e-15
7.408460754332315e-06,8.01027594216106e-15,8.01027594216106e-15
6.145973496432212e-06,8.881001850570845e-15,8.881001850570845e-15
5.3503567787971454e-06,7.307155968287462e-15,7.307155968287462e-15
5.539347604485219e-06,7.096491606391438e-15,7.096491606391438e-15
5.74750254841998e-06,8.766917138827726e-15,8.766917138827726e-15
2.696941896024465e-06,9.998710093486239e-15,9.998710093486239e-15
4.754638124362894e-06,1.8334439335902137e-14,1.8334439335902137e-14
2.4550458715596332e-06,1.4053143927665648e-14,1.4053143927665648e-14
4.718450560652396e-06,4.245279247033639e-14,4.245279247033639e-14
5.565239551478084e-06,4.195671512147808e-14,4.195671512147808e-14
7.3184505606523955e-06,4.16644610759633e-14,4.16644610759633e-14
4.3866462793068295e-06,2.357167207304791e-14,2.357167207304791e-14
4.661977573904179e-06,2.206392288883792e-14,2.206392288883792e-14
1.6573904179408767e-06,1.637256458836901e-14,1.637256458836901e-14
4.017635066258919e-06,2.0019452419663608e-14,2.0019452419663608e-14
1.0478083588175332e-05,7.840828958043833e-14,7.840828958043833e-14
1.327920489296636e-05,2.372871460834862e-13,2.372871460834862e-13
1.0817329255861367e-05,1.1243279731029561e-13,1.1243279731029561e-13
1.2949643221202856e-05,2.3609901517900103e-13,2.3609901517900103e-13
1.063414882772681e-05,9.355449381946993e-14,9.355449381946993e-14
7.902140672782876e-06,4.53876065893578e-14,4.53876065893578e-14
1.1280733944954129e-05,8.457560446931702e-14,8.457560446931702e-14
6.729255861365954e-06,3.841334860269113e-14,3.841334860269113e-14
7.903465851172274e-06,4.7339923975677876e-14,4.7339923975677876e-14
7.516819571865444e-06,3.4890706467166157e-14,3.4890706467166157e-14
7.335270132517838e-06,1.9690880401539246e-14,1.9690880401539246e-14
3.7290519877675847e-06,9.079593756197757e-15,9.079593756197757e-15
1.5178389398572886e-07,4.3451788226605505e-15,4.3451788226605505e-15
5.26197757390418e-07,3.301313770591233e-15,3.301313770591233e-15
5.4e-06,9.52738127997961e-15,9.52738127997961e-15
5.095107033639144e-06,6.469226899408766e-15,6.469226899408766e-15
4.340163098878695e-06,6.808764731977573e-15,6.808764731977573e-15
3.258002038735984e-06,7.39156255836901e-15,7.39156255836901e-15
4.956982670744138e-06,8.222046945881753e-15,8.222046945881753e-15
1.0555045871559633e-05,8.24589004701325e-15,8.24589004701325e-15
8.845973496432211e-06,9.966114461559631e-15,9.966114461559631e-15
1.0808562691131498e-05,1.7491983095922526e-14,1.7491983095922526e-14
7.373904179408767e-06,1.2501833297084608e-14,1.2501833297084608e-14
8.554230377166157e-06,1.8210495451539244e-14,1.8210495451539244e-14
5.435270132517839e-06,7.61590903737003e-15,7.61590903737003e-15
0.0,1.988434151325178e-15,1.988434151325178e-15
2.8795107033639142e-06,2.7008096750050967e-15,2.7008096750050967e-15
1.0482059123343527e-05,1.0159676177074412e-14,1.0159676177074412e-14
6.382976554536188e-06,5.791660291304791e-15,5.791660291304791e-15
7.081039755351682e-06,1.0266819226462793e-14,1.0266819226462793e-14
6.278695208970439e-06,6.537033862120285e-15,6.537033862120285e-15
6.293781855249745e-06,7.539148336258919e-15,7.539148336258919e-15
6.133639143730887e-06,6.2114799580632e-15,6.2114799580632e-15
7.673394495412844e-06,6.848603837665647e-15,6.848603837665647e-15
7.758103975535168e-06,8.49418023094801e-15,8.49418023094801e-15
9.400509683995922e-06,8.550820171610601e-15,8.550820171610601e-15
1.054525993883792e-05,5.745583749877676e-15,5.745583749877676e-15
0.0,4.3169091542303766e-16,4.3169091542303766e-16
0.0,6.300816134454639e-16,6.300816134454639e-16
4.297655453618756e-06,1.9440678745361877e-15,1.9440678745361877e-15
5.072579001019368e-06,1.6448721666666665e-15,1.6448721666666665e-15
8.311926605504588e-06,3.322541172864424e-15,3.322541172864424e-15
1.1483486238532111e-05,7.624460360560651e-15,7.624460360560651e-15
1.022446483180428e-05,7.98834431327217e-15,7.98834431327217e-15
1.2365035677879716e-05,1.6322262687247707e-14,1.6322262687247707e-14
6.184913353720693e-06,3.848095435779816e-15,3.848095435779816e-15
5.239245667686034e-06,4.004735555871559e-15,4.004735555871559e-15
6.5002038735983695e-06,8.157056889633028e-15,8.157056889633028e-15
6.536493374108053e-06,7.543574903557593e-15,7.543574903557593e-15
5.229357798165137e-06,5.656046365881753e-15,5.656046365881753e-15
2.1599388379204894e-06,6.267415672110092e-15,6.267415672110092e-15
2.819775739041794e-06,9.628488101233434e-15,9.628488101233434e-15
8.32986748216106e-06,3.209703948269113e-14,3.209703948269113e-14
6.69388379204893e-06,5.454627493411825e-14,5.454627493411825e-14
7.737716615698267e-06,7.611341624748214e-14,7.611341624748214e-14
8.132415902140673e-06,5.5430079336819564e-14,5.5430079336819564e-14
2.2478083588175333e-06,1.4192077778562691e-14,1.4192077778562691e-14
8.443527013251783e-06,6.764126824922528e-14,6.764126824922528e-14
1.7616717635066258e-06,1.400042753529052e-14,1.400042753529052e-14
3.311926605504587e-07,1.093865141783894e-14,1.093865141783894e-14
1.2810703363914374e-05,1.0665411490948013e-13,1.0665411490948013e-13
1.3565443425076452e-05,2.4340788141192657e-13,2.4340788141192657e-13
1.891743119266055e-05,5.999809558144749e-13,5.999809558144749e-13
1.6826095820591233e-05,2.729441517123343e-13,2.729441517123343e-13
1.2892354740061163e-05,1.3929703062313962e-13,1.3929703062313962e-13
1.180407747196738e-05,9.230942116291539e-14,9.230942116291539e-14
1.518705402650357e-05,1.388674523875637e-13,1.388674523875637e-13
1.601406727828746e-05,2.1312311882283384e-13,2.1312311882283384e-13
9.442915392456677e-06,4.433136726961264e-14,4.433136726961264e-14
1.2264322120285423e-05,8.816444390671765e-14,8.816444390671765e-14
8.430682976554537e-06,2.976604938472987e-14,2.976604938472987e-14
2.483282364933741e-06,5.754939903486239e-15,5.754939903486239e-15
0.0,1.5875279993883791e-15,1.5875279993883791e-15
1.4160040774719673e-06,4.040550509469928e-15,4.040550509469928e-15
3.640774719673802e-06,2.78421022706422e-15,2.78421022706422e-15
5.222935779816513e-06,5.776368513363914e-15,5.776368513363914e-15
9.751070336391437e-06,1.3441372206228339e-14,1.3441372206228339e-14
6.095718654434251e-06,8.183213878216105e-15,8.183213878216105e-15
7.274719673802242e-06,9.326475486901121e-15,9.326475486901121e-15
8.802752293577983e-06,8.678989415667686e-15,8.678989415667686e-15
8.49592252803262e-06,7.887438699622833e-15,7.887438699622833e-15
6.825688073394496e-06,6.568925267431194e-15,6.568925267431194e-15
9.275942915392457e-06,9.462793638939858e-15,9.462793638939858e-15
5.73302752293578e-06,5.960071056258918e-15,5.960071056258918e-15
2.6692150866462795e-06,2.6593609084811415e-15,2.6593609084811415e-15
2.6392456676860347e-06,2.071734099582059e-15,2.071734099582059e-15
0.0,7.358162096024464e-16,7.358162096024464e-16
8.690519877675841e-06,5.890252017502548e-15,5.890252017502548e-15
6.632721712538226e-06,5.811781051753313e-15,5.811781051753313e-15
8.271865443425075e-06,1.3845698887441385e-14,1.3845698887441385e-14
8.546075433231395e-06,1.9709089689745157e-14,1.9709089689745157e-14
3.740061162079511e-06,3.977069510254841e-15,3.977069510254841e-15
5.731906218144751e-06,8.038243799184506e-15,8.038243799184506e-15
1.1383282364933741e-05,2.085064103379205e-14,2.085064103379205e-14
1.0973802242609583e-05,1.1741067344525994e-14,1.1741067344525994e-14
1.0027522935779817e-05,9.222752966788991e-15,9.222752966788991e-15
8.749133537206932e-06,3.711576076136596e-15,3.711576076136596e-15
1.1620795107033638e-07,6.603633579204893e-16,6.603633579204893e-16
3.1305810397553515e-06,1.214690308277268e-15,1.214690308277268e-15
8.916921508664628e-06,2.887329124362895e-15,2.887329124362895e-15
8.407135575942916e-06,3.0630839668807337e-15,3.0630839668807337e-15
8.301834862385322e-06,3.8197251635474005e-15,3.8197251635474005e-15
9.667584097859327e-06,5.556146790254842e-15,5.556146790254842e-15
6.6458715596330276e-06,3.008053687054026e-15,3.008053687054026e-15
5.468603465851172e-06,2.713083338878695e-15,2.713083338878695e-15
1.227624872579001e-06,8.988949730377166e-16,8.988949730377166e-16
6.333333333333333e-06,4.262884912426096e-15,4.262884912426096e-15
6.501325178389398e-06,4.026365373353721e-15,4.026365373353721e-15
2.8055045871559636e-06,2.5599643518654433e-15,2.5599643518654433e-15
1.8290519877675842e-06,2.701614505423038e-15,2.701614505423038e-15
4.879612640163099e-06,9.530701205453618e-15,9.530701205453618e-15
1.9061162079510703e-06,7.37959070590214e-15,7.37959070590214e-15
4.616921508664628e-06,1.8471562318358815e-14,1.8471562318358815e-14
4.739653414882773e-06,1.913011480783894e-14,1.913011480783894e-14
8.191539245667686e-06,4.546024253457696e-14,4.546024253457696e-14
4.87940876656473e-06,3.955308907829765e-14,3.955308907829765e-14
2.465647298674822e-06,1.8876190810978592e-14,1.8876190810978592e-14
7.257900101936799e-06,7.410697401555556e-14,7.410697401555556e-14
1.0057084607543323e-06,1.9256070768246684e-14,1.9256070768246684e-14
1.8144750254841997e-07,1.3026683333384298e-14,1.3026683333384298e-14
1.673557594291539e-05,3.120508617200816e-13,3.120508617200816e-13
1.9269113149847095e-05,4.944475672619775e-13,4.944475672619775e-13
1.731967380224261e-05,3.7517069328511723e-13,3.7517069328511723e-13
1.545229357798165e-05,2.145526988527013e-13,2.145526988527013e-13
1.3712334352701325e-05,1.2347507064444447e-13,1.2347507064444447e-13
1.1870948012232416e-05,5.696539396284404e-14,5.696539396284404e-14
1.4248623853211008e-05,1.0954144403384301e-13,1.0954144403384301e-13
9.870846075433232e-06,3.609151345073394e-14,3.609151345073394e-14
7.827013251783895e-06,2.5880931749724767e-14,2.5880931749724767e-14
4.3186544342507645e-06,1.6276387353425076e-14,1.6276387353425076e-14
6.459836901121305e-06,2.1467543549143727e-14,2.1467543549143727e-14
2.730173292558614e-06,4.8792844087665646e-15,4.8792844087665646e-15
3.8509683995922525e-06,4.763187620978593e-15,4.763187620978593e-15
3.838124362895005e-06,4.794475403476044e-15,4.794475403476044e-15
4.0743119266055044e-06,8.006855412884811e-15,8.006855412884811e-15
2.201834862385321e-06,2.7661015426605504e-15,2.7661015426605504e-15
5.133843017329256e-06,4.7785800027217125e-15,4.7785800027217125e-15
4.915086646279307e-06,4.594575648419979e-15,4.594575648419979e-15
4.945361875637105e-06,4.593368402793068e-15,4.593368402793068e-15
6.359225280326198e-06,4.8846164102854224e-15,4.8846164102854224e-15
9.467380224260959e-06,9.261887845861367e-15,9.261887845861367e-15
8.459327217125382e-06,6.8696300323343526e-15,6.8696300323343526e-15
1.0138124362895006e-05,7.1698317782263e-15,7.1698317782263e-15
9.725993883792048e-06,1.3852942361202851e-14,1.3852942361202851e-14
5.959021406727829e-06,8.000819184750255e-15,8.000819184750255e-15
6.724464831804281e-06,6.435323418053006e-15,6.435323418053006e-15
6.59500509683996e-06,3.295076334852191e-15,3.295076334852191e-15
7.447400611620795e-06,6.867919767696228e-15,6.867919767696228e-15
5.600407747196739e-06,4.036425753577981e-15,4.036425753577981e-15
7.417023445463813e-06,1.0617423477278288e-14,1.0617423477278288e-14
6.367991845056065e-06,6.492969396738022e-15,6.492969396738022e-15
6.212640163098879e-06,6.3954843123649336e-15,6.3954843123649336e-15
7.380020387359837e-06,7.31520427246687e-15,7.31520427246687e-15
8.050560652395516e-06,9.55967510049949e-15,9.55967510049949e-15
8.807747196738022e-06,5.72224366775739e-15,5.72224366775739e-15
9.065953109072376e-06,5.454335742385321e-15,5.454335742385321e-15
3.68348623853211e-06,1.4671052481039755e-15,1.4671052481039755e-15
0.0,4.963791602650356e-16,4.963791602650356e-16
4.859021406727829e-06,9.888347722426093e-16,9.888347722426093e-16
4.436697247706422e-06,7.842066384811416e-16,7.842066384811416e-16
5.282161060142712e-06,1.582397205474006e-15,1.582397205474006e-15
7.6153924566768595e-06,2.18511458470948e-15,2.18511458470948e-15
5.585932721712538e-06,1.084307780570846e-15,1.084307780570846e-15
5.216411824668706e-06,1.2259579341284403e-15,1.2259579341284403e-15
2.008868501529052e-06,7.095586172171254e-16,7.095586172171254e-16
7.944954128440366e-07,7.914501122426097e-16,7.914501122426097e-16
7.487257900101937e-07,8.805850810295616e-16,8.805850810295616e-16
4.437818552497451e-06,2.791956719836901e-15,2.791956719836901e-15
0.0,8.350115586136595e-16,8.350115586136595e-16
1.5307849133537208e-06,2.4866241800305808e-15,2.4866241800305808e-15
4.458613659531091e-06,7.921442784780836e-15,7.921442784780836e-15
3.5166156982670745e-06,9.109171274057084e-15,9.109171274057084e-15
5.059531090723751e-06,1.3680507444159021e-14,1.3680507444159021e-14
5.8252803261977576e-06,2.5353365410764525e-14,2.5353365410764525e-14
4.224159021406728e-06,1.8608785904617736e-14,1.8608785904617736e-14
3.410295616717635e-06,1.790948887522936e-14,1.790948887522936e-14
5.417125382262997e-06,4.107029501991845e-14,4.107029501991845e-14
5.087665647298675e-06,5.3055527792487255e-14,5.3055527792487255e-14
3.857288481141692e-06,2.4322075833975532e-14,2.4322075833975532e-14
5.467176350662589e-06,4.293619374011213e-14,4.293619374011213e-14
2.2941794087665648e-05,7.816271569916412e-13,7.816271569916412e-13
2.029296636085627e-05,4.644877549541284e-13,4.644877549541284e-13
1.931692150866463e-05,2.4179922661406727e-13,2.4179922661406727e-13
1.711131498470948e-05,1.4842682567665647e-13,1.4842682567665647e-13
1.4094087665647298e-05,5.5706941000591234e-14,5.5706941000591234e-14
1.3808562691131498e-05,3.458094736006116e-14,3.458094736006116e-14
1.5000101936799185e-05,1.0204746680479104e-13,1.0204746680479104e-13
8.967686034658512e-06,3.96722039801529e-14,3.96722039801529e-14
4.944138634046891e-06,1.8220857643170234e-14,1.8220857643170234e-14
5.817329255861366e-06,1.8887156625423037e-14,1.8887156625423037e-14
3.0246687054026506e-06,5.6897486396330275e-15,5.6897486396330275e-15
3.5428134556574924e-06,4.115701549745158e-15,4.115701549745158e-15
7.04322120285423e-06,1.0373157445433233e-14,1.0373157445433233e-14
8.244750254841998e-06,2.1083740043588174e-14,2.1083740043588174e-14
0.0,2.8386368840774722e-15,2.8386368840774722e-15
0.0,1.004931380601427e-15,1.004931380601427e-15
1.4925586136595312e-06,2.3416541009989805e-15,2.3416541009989805e-15
0.0,1.2904449713659531e-15,1.2904449713659531e-15
0.0,6.036228134556575e-16,6.036228134556575e-16
4.623547400611621e-06,2.901212449072375e-15,2.901212449072375e-15
7.4231396534148825e-06,5.025260525820592e-15,5.025260525820592e-15
8.98440366972477e-06,8.829492703822629e-15,8.829492703822629e-15
9.40835881753313e-06,1.0393278205881753e-14,1.0393278205881753e-14
1.6291845056065238e-05,3.969936700675841e-14,3.969936700675841e-14
1.0966564729867482e-05,2.7439083438858306e-14,2.7439083438858306e-14
1.0713965341488277e-05,1.0072150869123343e-14,1.0072150869123343e-14
1.4253211009174312e-05,1.9401342658685012e-14,1.9401342658685012e-14
8.996126401630988e-06,7.46711601385321e-15,7.46711601385321e-15
6.204892966360856e-06,5.439848794862385e-15,5.439848794862385e-15
6.7055045871559636e-06,6.621239244597349e-15,6.621239244597349e-15
7.912945973496431e-06,7.119932292313966e-15,7.119932292313966e-15
4.777268093781855e-06,4.493670034770641e-15,4.493670034770641e-15
6.986748216106015e-06,6.342969127594291e-15,6.342969127594291e-15
6.776248725790011e-06,6.684217224801222e-15,6.684217224801222e-15
9.969928644240572e-06,1.0471950379235473e-14,1.0471950379235473e-14
1.0673700305810398e-05,1.2293080407431192e-14,1.2293080407431192e-14
6.485015290519877e-06,3.88059046390418e-15,3.88059046390418e-15
0.0,5.333007556880733e-16,5.333007556880733e-16
0.0,6.38532332833843e-16,6.38532332833843e-16
2.289092762487258e-06,8.783717973802242e-16,8.783717973802242e-16
1.37940876656473e-06,6.257556499490315e-16,6.257556499490315e-16
5.0557594291539246e-06,1.2250524999082569e-15,1.2250524999082569e-15
6.1370030581039756e-06,1.8369248251478083e-15,1.8369248251478083e-15
2.6746177370030583e-06,1.2124770246279307e-15,1.2124770246279307e-15
3.249745158002039e-07,6.234417624974516e-16,6.234417624974516e-16
3.9184505606523955e-07,1.012174854362895e-15,1.012174854362895e-15
1.435474006116208e-06,1.2215313668297655e-15,1.2215313668297655e-15
1.806422018348624e-06,1.2947709348623852e-15,1.2947709348623852e-15
0.0,6.979891799592252e-16,6.979891799592252e-16
0.0,9.110680331090722e-16,9.110680331090722e-16
0.0,1.8612709452905195e-15,1.8612709452905195e-15
7.077777777777777e-06,1.9724985090499488e-14,1.9724985090499488e-14
8.099592252803262e-06,1.7170252136350663e-14,1.7170252136350663e-14
5.007135575942915e-06,1.6148620524576963e-14,1.6148620524576963e-14
3.2238532110091746e-06,1.2801431420163098e-14,1.2801431420163098e-14
3.280428134556575e-06,1.91687466679001e-14,1.91687466679001e-14
5.208053007135576e-06,5.170944891848113e-14,5.170944891848113e-14
1.9089704383282367e-06,3.133748077575942e-14,3.133748077575942e-14
3.526095820591233e-06,5.2436915012497445e-14,5.2436915012497445e-14
4.9927624872579e-06,3.95210970691845e-14,3.95210970691845e-14
1.6308970438328234e-05,1.7126891897584097e-13,1.7126891897584097e-13
1.4551783893985729e-05,1.312879619266055e-13,1.312879619266055e-13
1.2513047910295616e-05,5.17841975435474e-14,5.17841975435474e-14
1.5725178389398576e-05,1.1768029163527013e-13,1.1768029163527013e-13
1.5542813455657493e-05,5.784436938303772e-14,5.784436938303772e-14
1.6355963302752296e-05,8.744774241954128e-14,8.744774241954128e-14
1.2604994903160041e-05,4.7082780657145763e-14,4.7082780657145763e-14
8.715800203873597e-06,2.3608090649459736e-14,2.3608090649459736e-14
5.272375127420999e-06,1.6621659602721713e-14,1.6621659602721713e-14
2.4743119266055045e-06,1.0675874286381244e-14,1.0675874286381244e-14
2.373802242609582e-06,5.651217383374108e-15,5.651217383374108e-15
3.994087665647299e-06,8.688144361671764e-15,8.688144361671764e-15
3.138634046890928e-06,5.68250516587156e-15,5.68250516587156e-15
4.809378185524974e-06,7.077879902976554e-15,7.077879902976554e-15
1.7217125382262996e-06,4.0528241733435265e-15,4.0528241733435265e-15
3.8076452599388375e-06,5.149204410183486e-15,5.149204410183486e-15
3.5608562691131498e-06,2.892258710672783e-15,2.892258710672783e-15
0.0,9.166012422324157e-16,9.166012422324157e-16
9.653414882772681e-08,1.2779700998878695e-15,1.2779700998878695e-15
0.0,8.76862740346585e-16,8.76862740346585e-16
6.305810397553517e-07,1.3398414382670744e-15,1.3398414382670744e-15
7.460448521916412e-06,8.156050851610601e-15,8.156050851610601e-15
6.251070336391438e-06,5.491860960621814e-15,5.491860960621814e-15
