"f_72-0:0","f_72-0:1","f_72-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-3.1211e-20,0,1,0,0.5,0,0
0,-1.8397e-08,0,1,0.01,0.5,0.01,0
0,-3.6794e-08,0,1,0.02,0.5,0.02,0
0,-5.5192e-08,0,1,0.03,0.5,0.03,0
0,-7.3589e-08,0,1,0.04,0.5,0.04,0
0,-9.1986e-08,0,1,0.05,0.5,0.05,0
0,-1.1038e-07,0,1,0.06,0.5,0.06,0
0,-1.2878e-07,0,1,0.07,0.5,0.07,0
0,-1.4718e-07,0,1,0.08,0.5,0.08,0
0,-1.6557e-07,0,1,0.09,0.5,0.09,0
0,-1.8397e-07,0,1,0.1,0.5,0.1,0
0,-2.0237e-07,0,1,0.11,0.5,0.11,0
0,-2.2077e-07,0,1,0.12,0.5,0.12,0
0,-2.3916e-07,0,1,0.13,0.5,0.13,0
0,-2.5756e-07,0,1,0.14,0.5,0.14,0
0,-2.7596e-07,0,1,0.15,0.5,0.15,0
0,-2.9435e-07,0,1,0.16,0.5,0.16,0
0,-3.1275e-07,0,1,0.17,0.5,0.17,0
0,-3.3115e-07,0,1,0.18,0.5,0.18,0
0,-3.4955e-07,0,1,0.19,0.5,0.19,0
0,-3.6794e-07,0,1,0.2,0.5,0.2,0
0,-3.8634e-07,0,1,0.21,0.5,0.21,0
0,-4.0474e-07,0,1,0.22,0.5,0.22,0
0,-4.2314e-07,0,1,0.23,0.5,0.23,0
0,-4.4153e-07,0,1,0.24,0.5,0.24,0
0,-4.5993e-07,0,1,0.25,0.5,0.25,0
0,-4.7833e-07,0,1,0.26,0.5,0.26,0
0,-4.9672e-07,0,1,0.27,0.5,0.27,0
0,-5.1512e-07,0,1,0.28,0.5,0.28,0
0,-5.3352e-07,0,1,0.29,0.5,0.29,0
0,-5.5192e-07,0,1,0.3,0.5,0.3,0
0,-5.7031e-07,0,1,0.31,0.5,0.31,0
0,-5.8871e-07,0,1,0.32,0.5,0.32,0
0,-6.0711e-07,0,1,0.33,0.5,0.33,0
0,-6.255e-07,0,1,0.34,0.5,0.34,0
0,-6.439e-07,0,1,0.35,0.5,0.35,0
0,-6.623e-07,0,1,0.36,0.5,0.36,0
0,-6.807e-07,0,1,0.37,0.5,0.37,0
0,-6.9909e-07,0,1,0.38,0.5,0.38,0
0,-7.1749e-07,0,1,0.39,0.5,0.39,0
0,-7.3589e-07,0,1,0.4,0.5,0.4,0
0,-7.5428e-07,0,1,0.41,0.5,0.41,0
0,-7.7268e-07,0,1,0.42,0.5,0.42,0
0,-7.9108e-07,0,1,0.43,0.5,0.43,0
0,-8.0948e-07,0,1,0.44,0.5,0.44,0
0,-8.2787e-07,0,1,0.45,0.5,0.45,0
0,-8.4627e-07,0,1,0.46,0.5,0.46,0
0,-8.6467e-07,0,1,0.47,0.5,0.47,0
