"f_72-0:0","f_72-0:1","f_72-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-2.9999e-20,0,1,0,0.5,0,0
0,-6.3908e-08,0,1,0.01,0.5,0.01,0
0,-1.2782e-07,0,1,0.02,0.5,0.02,0
0,-1.9172e-07,0,1,0.03,0.5,0.03,0
0,-2.5563e-07,0,1,0.04,0.5,0.04,0
0,-3.1954e-07,0,1,0.05,0.5,0.05,0
0,-3.8345e-07,0,1,0.06,0.5,0.06,0
0,-4.4735e-07,0,1,0.07,0.5,0.07,0
0,-5.1126e-07,0,1,0.08,0.5,0.08,0
0,-5.7517e-07,0,1,0.09,0.5,0.09,0
0,-6.3908e-07,0,1,0.1,0.5,0.1,0
0,-7.0298e-07,0,1,0.11,0.5,0.11,0
0,-7.6689e-07,0,1,0.12,0.5,0.12,0
0,-8.308e-07,0,1,0.13,0.5,0.13,0
0,-8.9471e-07,0,1,0.14,0.5,0.14,0
0,-9.5861e-07,0,1,0.15,0.5,0.15,0
0,-1.0225e-06,0,1,0.16,0.5,0.16,0
0,-1.0864e-06,0,1,0.17,0.5,0.17,0
0,-1.1503e-06,0,1,0.18,0.5,0.18,0
0,-1.2142e-06,0,1,0.19,0.5,0.19,0
0,-1.2782e-06,0,1,0.2,0.5,0.2,0
0,-1.3421e-06,0,1,0.21,0.5,0.21,0
0,-1.406e-06,0,1,0.22,0.5,0.22,0
0,-1.4699e-06,0,1,0.23,0.5,0.23,0
0,-1.5338e-06,0,1,0.24,0.5,0.24,0
0,-1.5977e-06,0,1,0.25,0.5,0.25,0
0,-1.6624e-06,0,1,0.26,0.5,0.26,0
0,-1.727e-06,0,1,0.27,0.5,0.27,0
0,-1.7917e-06,0,1,0.28,0.5,0.28,0
0,-1.8564e-06,0,1,0.29,0.5,0.29,0
0,-1.9211e-06,0,1,0.3,0.5,0.3,0
0,-1.9858e-06,0,1,0.31,0.5,0.31,0
0,-2.0504e-06,0,1,0.32,0.5,0.32,0
0,-2.1151e-06,0,1,0.33,0.5,0.33,0
0,-2.1798e-06,0,1,0.34,0.5,0.34,0
0,-2.2445e-06,0,1,0.35,0.5,0.35,0
0,-2.3092e-06,0,1,0.36,0.5,0.36,0
0,-2.3738e-06,0,1,0.37,0.5,0.37,0
0,-2.4385e-06,0,1,0.38,0.5,0.38,0
0,-2.5032e-06,0,1,0.39,0.5,0.39,0
0,-2.5679e-06,0,1,0.4,0.5,0.4,0
0,-2.6325e-06,0,1,0.41,0.5,0.41,0
0,-2.6972e-06,0,1,0.42,0.5,0.42,0
0,-2.7619e-06,0,1,0.43,0.5,0.43,0
0,-2.8266e-06,0,1,0.44,0.5,0.44,0
0,-2.8913e-06,0,1,0.45,0.5,0.45,0
0,-2.9559e-06,0,1,0.46,0.5,0.46,0
0,-3.0206e-06,0,1,0.47,0.5,0.47,0
0,-3.0853e-06,0,1,0.48,0.5,0.48,0
0,-3.15e-06,0,1,0.49,0.5,0.49,0
0,-3.2147e-06,0,1,0.5,0.5,0.5,0
0,-3.2809e-06,0,1,0.51,0.5,0.51,0
0,-3.3471e-06,0,1,0.52,0.5,0.52,0
0,-3.4133e-06,0,1,0.53,0.5,0.53,0
0,-3.4796e-06,0,1,0.54,0.5,0.54,0
0,-3.5458e-06,0,1,0.55,0.5,0.55,0
0,-3.612e-06,0,1,0.56,0.5,0.56,0
0,-3.6782e-06,0,1,0.57,0.5,0.57,0
0,-3.7445e-06,0,1,0.58,0.5,0.58,0
0,-3.8107e-06,0,1,0.59,0.5,0.59,0
0,-3.8769e-06,0,1,0.6,0.5,0.6,0
0,-3.9431e-06,0,1,0.61,0.5,0.61,0
0,-4.0094e-06,0,1,0.62,0.5,0.62,0
0,-4.0756e-06,0,1,0.63,0.5,0.63,0
0,-4.1418e-06,0,1,0.64,0.5,0.64,0
0,-4.208e-06,0,1,0.65,0.5,0.65,0
0,-4.2743e-06,0,1,0.66,0.5,0.66,0
0,-4.3405e-06,0,1,0.67,0.5,0.67,0
0,-4.4067e-06,0,1,0.68,0.5,0.68,0
0,-4.4729e-06,0,1,0.69,0.5,0.69,0
0,-4.5392e-06,0,1,0.7,0.5,0.7,0
0,-4.6054e-06,0,1,0.71,0.5,0.71,0
0,-4.6716e-06,0,1,0.72,0.5,0.72,0
0,-4.7378e-06,0,1,0.73,0.5,0.73,0
0,-4.8041e-06,0,1,0.74,0.5,0.74,0
0,-4.8703e-06,0,1,0.75,0.5,0.75,0
0,-4.9388e-06,0,1,0.76,0.5,0.76,0
0,-5.0074e-06,0,1,0.77,0.5,0.77,0
0,-5.0759e-06,0,1,0.78,0.5,0.78,0
0,-5.1445e-06,0,1,0.79,0.5,0.79,0
0,-5.2131e-06,0,1,0.8,0.5,0.8,0
0,-5.2816e-06,0,1,0.81,0.5,0.81,0
0,-5.3502e-06,0,1,0.82,0.5,0.82,0
0,-5.4187e-06,0,1,0.83,0.5,0.83,0
0,-5.4873e-06,0,1,0.84,0.5,0.84,0
0,-5.5558e-06,0,1,0.85,0.5,0.85,0
0,-5.6244e-06,0,1,0.86,0.5,0.86,0
0,-5.6929e-06,0,1,0.87,0.5,0.87,0
0,-5.7615e-06,0,1,0.88,0.5,0.88,0
0,-5.83e-06,0,1,0.89,0.5,0.89,0
0,-5.8986e-06,0,1,0.9,0.5,0.9,0
0,-5.9672e-06,0,1,0.91,0.5,0.91,0
0,-6.0357e-06,0,1,0.92,0.5,0.92,0
0,-6.1043e-06,0,1,0.93,0.5,0.93,0
0,-6.1728e-06,0,1,0.94,0.5,0.94,0
0,-6.2414e-06,0,1,0.95,0.5,0.95,0
0,-6.3099e-06,0,1,0.96,0.5,0.96,0
0,-6.3785e-06,0,1,0.97,0.5,0.97,0
0,-6.447e-06,0,1,0.98,0.5,0.98,0
0,-6.5156e-06,0,1,0.99,0.5,0.99,0
0,-6.5841e-06,0,1,1,0.5,1,0
